TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Solomon Northup,hasDescription,"Enslaved. Free before 13th Amendment. Wrote a highly detailed and powerful narrative, Twelve Years a Slave, about being kidnapped into a dozen years of enslavement.",90,100,0.9411764705882352,1.0,42,52,0.6574906165498501,0.1440733190899815
Solomon Northup,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,22,100,0.5555555555555555,0.1751280861929285
Solomon Northup,hasDescriptiveOccupation,Slave Narrative Author,68,70,0.8022875816993463,0.0,32,37,0.5964309764309764,0.0787089394912528
Solomon Northup,hasFirstName,Solomon,63,71,0.7983091787439612,0.0,37,100,0.7419354838709676,0.6348087971775132
Solomon Northup,hasName,Solomon Northup,58,61,0.8039215686274509,0.0,65,100,0.6946236559139786,0.8955324150715727
Solomon Northup,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,11,17,0.5533333333333333,0.0
Solomon Northup,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,28,57,0.557142857142857,0.3492242705415628
Solomon Northup,hasSex,Male,80,100,0.8888888888888888,1.0,23,100,0.5984848484848485,0.3799783615910079
Solomon Northup,hasSurname,Northup,65,67,0.8253968253968255,0.0,37,100,0.6657142857142858,0.6348087971775132
Solomon Northup,instance of,Person,36,41,0.5989057239057239,0.0,17,100,0.5894538606403014,0.6023822244172539
