TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Joshua Houston,hasDescription,Born Enslaved. Free before 13th Amendment. A skilled tradesman and school founder who was emancipated by Sam Houston.,90,100,0.9411764705882352,1.0,38,52,0.6487188600343338,0.2075503466131853
Joshua Houston,hasDescriptiveOccupation,Blacksmith,68,70,0.8022875816993463,0.0,22,31,0.519047619047619,0.0
Joshua Houston,hasDescriptiveOccupation,Carpenter,68,70,0.8022875816993463,0.0,24,26,0.5925925925925926,0.0
Joshua Houston,hasDescriptiveOccupation,County Official,68,70,0.8022875816993463,0.0,31,57,0.5639095671353737,0.1757860783933462
Joshua Houston,hasDescriptiveOccupation,Institutional Founder / Benefactor,68,70,0.8022875816993463,0.0,40,49,0.6151660664265707,0.1707761131901165
Joshua Houston,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,17,20,0.5438775510204081,0.0
Joshua Houston,hasFirstName,Joshua,63,71,0.7983091787439612,0.0,33,100,0.6335830212234707,0.6348087971775132
Joshua Houston,hasName,Joshua Houston,58,61,0.8039215686274509,0.0,64,100,0.7031746031746032,0.8955324150715727
Joshua Houston,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,15,16,0.604920049200492,0.0
Joshua Houston,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,41,57,0.5700404858299596,0.1943143401685814
Joshua Houston,hasSex,Male,80,100,0.8888888888888888,1.0,24,100,0.6089743589743589,0.3799783615910079
Joshua Houston,hasSurname,Houston,65,67,0.8253968253968255,0.0,38,100,0.6492063492063492,0.6904920269308479
Joshua Houston,instance of,Person,36,41,0.5989057239057239,0.0,27,100,0.5963718820861678,0.335175743327926
