TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Boston King,hasDescription,"Born Enslaved. Free before 13th Amendment. Resettled in Nova Scotia after the American Revolutionary War, Boston and his wife emigrated to Sierra Leone in 1792, in part to bring their Christian faith.",58,60,0.6870525988173046,0.0,46,68,0.65,0.2865438927486238
Boston King,hasDescriptiveOccupation,Autobiographer / Memoirist,63,65,0.6662267471091,0.0,30,74,0.5569219140647712,0.1505569696020495
Boston King,hasDescriptiveOccupation,Loyalist (American Revolution),63,65,0.6662267471091,0.0,44,56,0.5883040935672514,0.150640184987065
Boston King,hasDescriptiveOccupation,Methodist Episcopal Lay Leader,63,65,0.6662267471091,0.0,33,46,0.5680232558139535,0.0986796179798695
Boston King,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,18,100,0.6193798449612403,0.2596979932401624
Boston King,hasFirstName,Boston,83,86,0.9019607843137256,0.0,40,100,0.6944444444444445,0.7092972666062738
Boston King,hasName,Boston King,78,82,0.8787878787878788,0.0,63,100,0.7628004179728318,0.8955324150715727
Boston King,hasParticipantRole,Child,88,90,0.927536231884058,0.0,18,21,0.6088888888888889,0.0
Boston King,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,32,57,0.5354005167958656,0.161713780662529
Boston King,hasSex,Male,75,80,0.8666666666666667,0.0,24,100,0.5953815261044176,0.3799783615910079
Boston King,hasSurname,King,83,87,0.9047619047619048,0.0,29,100,0.6203703703703703,0.7092972666062738
Boston King,instance of,Person,36,37,0.5774410774410774,0.0,27,100,0.5894538606403014,0.2789425453258252
