TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Paul Jennings,hasDescription,"Enslaved. Free before 13th Amendment. Formerly enslaved as a personal assistant to President James Madison, Jennings had a memoir about his time in the Oval Office published in book form in 1865.",58,60,0.6870525988173046,0.0,41,58,0.6568652255819613,0.1162563660102573
Paul Jennings,hasDescriptiveOccupation,Autobiographer / Memoirist,63,65,0.6662267471091,0.0,28,37,0.5596716149347728,0.0
Paul Jennings,hasDescriptiveOccupation,Domestic Servant,63,65,0.6662267471091,0.0,26,61,0.5341374269005849,0.1122392891507702
Paul Jennings,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,22,100,0.547953216374269,0.1936032468785861
Paul Jennings,hasFirstName,Paul,83,86,0.9019607843137256,0.0,27,100,0.6346153846153846,0.7092972666062738
Paul Jennings,hasName,Paul Jennings,78,82,0.8787878787878788,0.0,67,100,0.6794871794871794,0.8955324150715727
Paul Jennings,hasParticipantRole,Child,88,90,0.927536231884058,0.0,17,22,0.6116959064327485,0.0
Paul Jennings,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,32,57,0.5551772453411797,0.3112574675270537
Paul Jennings,hasSex,Male,75,80,0.8666666666666667,0.0,23,100,0.5921052631578947,0.3799783615910079
Paul Jennings,hasSurname,Jennings,83,87,0.9047619047619048,0.0,47,100,0.6276881720430108,0.7092972666062738
Paul Jennings,instance of,Person,36,37,0.5774410774410774,0.0,20,100,0.5888888888888889,0.5368927118515179
