TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
John Wesley Edward Bowen,hasDescription,"Enslaved. Free before 13th Amendment. The second African American to earn a PhD, he was active in many associations and president of a theological seminary. At one point the most prominent African American clergyman in the Methodist Episcopal Church.",46,47,0.650995670995671,0.0,38,54,0.6509411764705882,0.1420472412750346
John Wesley Edward Bowen,hasDescriptiveOccupation,Religious Educator,45,50,0.6305555555555555,0.0,37,36,0.5863603988603988,0.0
John Wesley Edward Bowen,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,16,18,0.5437500000000001,0.0
John Wesley Edward Bowen,hasDescriptiveOccupation,Theologian,45,50,0.6305555555555555,0.0,23,28,0.5974358974358974,0.0
John Wesley Edward Bowen,hasFirstName,John Wesley Edward,63,71,0.7983091787439612,0.0,43,76,0.6070707070707071,0.4744932943426848
John Wesley Edward Bowen,hasName,John Wesley Edward Bowen,58,61,0.8039215686274509,0.0,49,68,0.6283993783993783,0.3878234487381085
John Wesley Edward Bowen,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,14,18,0.6256410256410256,0.0
John Wesley Edward Bowen,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,27,57,0.5615725359911407,0.1047511733417752
John Wesley Edward Bowen,hasSex,Male,80,100,0.8888888888888888,1.0,22,100,0.6025641025641025,0.335175743327926
John Wesley Edward Bowen,hasSurname,Bowen,65,67,0.8253968253968255,0.0,16,24,0.5687943262411347,0.0
John Wesley Edward Bowen,instance of,Person,36,41,0.5774410774410774,0.0,17,100,0.594017094017094,0.1806868827017166
