TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Pierre Caliste Landry,hasDescription,"Enslaved. When elected mayor of Donaldsonville in 1868, he became the first African American mayor in the United States. Also served as a state Representative, Senator, university founder, and Methodist Elder.",58,60,0.6870525988173046,0.0,39,51,0.6806574328176841,0.1559939156493424
Pierre Caliste Landry,hasDescriptiveOccupation,Institutional Founder / Benefactor,63,65,0.6662267471091,0.0,34,36,0.5694761486684227,0.0
Pierre Caliste Landry,hasDescriptiveOccupation,Lawyer,63,65,0.6662267471091,0.0,19,100,0.5294117647058824,0.2789425453258252
Pierre Caliste Landry,hasDescriptiveOccupation,Methodist Episcopal Clergy,63,65,0.6662267471091,0.0,30,84,0.5559382574307947,0.1427068334481167
Pierre Caliste Landry,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,18,100,0.547953216374269,0.1408823790760039
Pierre Caliste Landry,hasDescriptiveOccupation,State Legislator,63,65,0.6662267471091,0.0,29,100,0.5649046434494195,0.2011946755849157
Pierre Caliste Landry,hasFirstName,Pierre Caliste,83,86,0.9019607843137256,0.0,58,100,0.6610644257703081,0.7090528735856639
Pierre Caliste Landry,hasName,Pierre Caliste Landry,78,82,0.8787878787878788,0.0,76,100,0.761437908496732,0.9266368211041917
Pierre Caliste Landry,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,21,24,0.6297619047619047,0.0
Pierre Caliste Landry,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,34,57,0.5644087938205585,0.161713780662529
Pierre Caliste Landry,hasSex,Male,75,80,0.8666666666666667,0.0,19,100,0.5899668325041459,0.335175743327926
Pierre Caliste Landry,hasSurname,Landry,83,87,0.9047619047619048,0.0,30,100,0.5912698412698413,0.6348087971775132
Pierre Caliste Landry,instance of,Person,36,37,0.5774410774410774,0.0,25,100,0.5854063018242123,0.2789425453258252
