TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Solomon Northup,hasDescription,"Enslaved. Free before 13th Amendment. Wrote a highly detailed and powerful narrative, Twelve Years a Slave, about being kidnapped into a dozen years of enslavement.",58,60,0.6870525988173046,0.0,36,52,0.6321346161548012,0.1523141551937591
Solomon Northup,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,21,100,0.5428104575163398,0.2307679296112306
Solomon Northup,hasDescriptiveOccupation,Slave Narrative Author,63,65,0.6662267471091,0.0,33,41,0.5768425947454081,0.10371551133313
Solomon Northup,hasFirstName,Solomon,83,86,0.9019607843137256,0.0,40,100,0.75,0.7092972666062738
Solomon Northup,hasName,Solomon Northup,78,82,0.8787878787878788,0.0,70,100,0.7119047619047619,0.8955324150715727
Solomon Northup,hasParticipantRole,Child,88,90,0.927536231884058,0.0,12,17,0.5565891472868217,0.0
Solomon Northup,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,24,42,0.4830891330891331,0.0
Solomon Northup,hasSex,Male,75,80,0.8666666666666667,0.0,22,100,0.5945692883895131,0.3799783615910079
Solomon Northup,hasSurname,Northup,83,87,0.9047619047619048,0.0,40,100,0.6614718614718614,0.7092972666062738
Solomon Northup,instance of,Person,36,37,0.5774410774410774,0.0,18,33,0.5832041343669251,0.0
