TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
William Henry Singleton,hasDescription,"Enslaved. A sergeant in the First North Carolina Colored Regiment (later called the Thirty-fifth Regiment, U.S. Colored Troops) who became a coachman and traveling Methodist minister after the war.",90,100,0.9411764705882352,1.0,43,62,0.729180239239212,0.3323934314754955
William Henry Singleton,hasDescriptiveOccupation,African Methodist Episcopal Clergy,68,70,0.8022875816993463,0.0,30,89,0.5781703885257806,0.1373837684913695
William Henry Singleton,hasDescriptiveOccupation,Domestic Servant,68,70,0.8022875816993463,0.0,28,33,0.5533424908424909,0.0
William Henry Singleton,hasDescriptiveOccupation,Freedman / Freedwoman,68,70,0.8022875816993463,0.0,27,36,0.5125793650793651,0.0
William Henry Singleton,hasDescriptiveOccupation,Fugitive Slave,68,70,0.8022875816993463,0.0,30,30,0.5409663865546218,0.0
William Henry Singleton,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,18,19,0.5512544802867384,0.0
William Henry Singleton,hasDescriptiveOccupation,Union Army Officer,68,70,0.8022875816993463,0.0,31,34,0.5462962962962963,0.0
William Henry Singleton,hasFirstName,William Henry,63,71,0.7983091787439612,0.0,50,100,0.6495726495726496,0.6689625304957969
William Henry Singleton,hasName,William Henry Singleton,58,61,0.8039215686274509,0.0,74,100,0.7328130806391676,0.9266368211041917
William Henry Singleton,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,14,15,0.6105820105820107,0.0
William Henry Singleton,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,30,57,0.5386243386243387,0.1505569696020495
William Henry Singleton,hasSex,Male,80,100,0.8888888888888888,1.0,19,100,0.5992063492063492,0.335175743327926
William Henry Singleton,hasSurname,Singleton,65,67,0.8253968253968255,0.0,38,100,0.6225949975949976,0.5797386715376658
William Henry Singleton,instance of,Person,36,41,0.5989057239057239,0.0,18,100,0.5868055555555555,0.2596979932401624
