TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Elisha Winfield Green,hasDescription,Born Enslaved. Free before 13th Amendment. A Baptist pastor at the African Baptist Church who organized black Kentucky ministers and helped raise for the Kentucky Normal and Theological Institute (later known as the State University at Louisville).,58,60,0.6870525988173046,0.0,42,48,0.7178561827956988,0.165061402838302
Elisha Winfield Green,hasDescriptiveOccupation,Baptist Clergy,63,65,0.6662267471091,0.0,28,67,0.5257142857142857,0.1505569696020495
Elisha Winfield Green,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,18,100,0.5444444444444444,0.1177596092001699
Elisha Winfield Green,hasFirstName,Elisha Winfield,83,86,0.9019607843137256,0.0,61,100,0.680392156862745,0.7090528735856639
Elisha Winfield Green,hasName,Elisha Winfield Green,78,82,0.8787878787878788,0.0,76,100,0.7296918767507004,0.9266368211041917
Elisha Winfield Green,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,21,23,0.6261437908496732,0.0
Elisha Winfield Green,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,30,57,0.5326984126984127,0.1505569696020495
Elisha Winfield Green,hasSex,Male,75,80,0.8666666666666667,0.0,19,100,0.5059259259259259,0.335175743327926
Elisha Winfield Green,hasSurname,Green,83,87,0.9047619047619048,0.0,26,100,0.6222222222222222,0.6348087971775132
Elisha Winfield Green,instance of,Person,36,37,0.5618686868686869,0.0,15,100,0.5822222222222222,0.2596979932401624
