TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
William Drew Robeson,hasDescription,"Born Enslaved. Free before 13th Amendment. Robeson was pressured out of his Presbyterian ministerial position in Princeton, NJ, after seeking to enroll his son Paul Robeson (later a world-renowned actor and activist) in the then-segregated Princeton University; he later joined the AMEZ church.",58,60,0.6870525988173046,0.0,34,41,0.596380433763124,0.1471010718568169
William Drew Robeson,hasDescriptiveOccupation,Presbyterian Clergy,63,65,0.6662267471091,0.0,27,32,0.5463195024598533,0.0
William Drew Robeson,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,18,100,0.5425925925925926,0.2789425453258252
William Drew Robeson,hasFirstName,William Drew,83,86,0.9019607843137256,0.0,51,100,0.6717171717171717,0.7090528735856639
William Drew Robeson,hasName,William Drew Robeson,78,82,0.8787878787878788,0.0,73,100,0.7238095238095238,0.9266368211041917
William Drew Robeson,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,15,17,0.6074074074074075,0.0
William Drew Robeson,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,32,57,0.5613275613275612,0.1505569696020495
William Drew Robeson,hasSex,Male,75,80,0.8666666666666667,0.0,18,100,0.5984848484848485,0.335175743327926
William Drew Robeson,hasSurname,Robeson,83,87,0.9047619047619048,0.0,33,100,0.6116584564860427,0.6348087971775132
William Drew Robeson,instance of,Person,36,37,0.5618686868686869,0.0,24,100,0.5811965811965812,0.2596979932401624
