TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
William Saunders Crowdy,hasDescription,"Enslaved. Founded the Church of God and Saints of Christ, was arrested 22 times while traveling as an itinerant preacher, and built the church infrastructure.",46,47,0.650995670995671,0.0,49,57,0.6919583303535245,0.4466974638869529
William Saunders Crowdy,hasDescriptiveOccupation,Chef / Cook,45,50,0.6305555555555555,0.0,24,19,0.5765656565656566,0.0
William Saunders Crowdy,hasDescriptiveOccupation,Church Founder,45,50,0.6305555555555555,0.0,31,67,0.5622331691297209,0.1943143401685814
William Saunders Crowdy,hasDescriptiveOccupation,Fugitive Slave,45,50,0.6305555555555555,0.0,25,30,0.5472334682860999,0.0
William Saunders Crowdy,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,18,20,0.5514492753623189,0.0
William Saunders Crowdy,hasFirstName,William Saunders,63,71,0.7983091787439612,0.0,58,100,0.6575854700854701,0.6689625304957969
William Saunders Crowdy,hasName,William Saunders Crowdy,58,61,0.8039215686274509,0.0,74,100,0.7617985878855444,0.9266368211041917
William Saunders Crowdy,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,18,20,0.6341880341880342,0.0
William Saunders Crowdy,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,30,32,0.5820470717022441,0.0
William Saunders Crowdy,hasSex,Male,80,100,0.8888888888888888,1.0,19,100,0.6005747126436781,0.335175743327926
William Saunders Crowdy,hasSurname,Crowdy,65,67,0.8253968253968255,0.0,27,100,0.5858585858585857,0.5797386715376658
William Saunders Crowdy,instance of,Person,36,41,0.5774410774410774,0.0,19,21,0.5900383141762452,0.0
