TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Biddy Bridget Mason,hasDescription,"Born Enslaved. Free before 13th Amendment. While enslaved by a family of Mormon converts, she was brought to Utah and then to California, where she gained her freedom and became a property owner.",58,60,0.6870525988173046,0.0,39,49,0.6136685153926533,0.113369815852172
Biddy Bridget Mason,hasDescriptiveOccupation,Church Founder,63,65,0.6662267471091,0.0,26,32,0.5212842712842712,0.0
Biddy Bridget Mason,hasDescriptiveOccupation,Entrepreneur,63,65,0.6662267471091,0.0,26,100,0.5702020202020202,0.2596979932401624
Biddy Bridget Mason,hasDescriptiveOccupation,Philanthropist,63,65,0.6662267471091,0.0,30,100,0.5555074555074554,0.2596979932401624
Biddy Bridget Mason,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,17,24,0.5555555555555555,0.0
Biddy Bridget Mason,hasFirstName,Biddy Bridget,83,86,0.9019607843137256,0.0,37,56,0.591025641025641,0.4112070550676187
Biddy Bridget Mason,hasName,Biddy Bridget Mason,78,82,0.8787878787878788,0.0,55,73,0.6528265107212475,0.6351986941675815
Biddy Bridget Mason,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,21,16,0.5750000000000001,0.0
Biddy Bridget Mason,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,41,57,0.5805555555555556,0.161713780662529
Biddy Bridget Mason,hasSex,Female,75,80,0.8666666666666667,0.0,32,100,0.5082582582582583,0.3799783615910079
Biddy Bridget Mason,hasSurname,Mason,83,87,0.9047619047619048,0.0,34,100,0.6537634408602151,0.7092972666062738
Biddy Bridget Mason,instance of,Person,36,37,0.5774410774410774,0.0,27,100,0.5822222222222222,0.2789425453258252
