TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Austin Steward,hasDescription,"Enslaved. Free before 13th Amendment. _Escaped slavery, became a successful grocer, acted as an agent for several black newspapers, and joined improvement societies in Rochester, New York. He briefly joined an unsuccessful settlement project in Canada.",58,60,0.6870525988173046,0.0,41,50,0.6337302274207243,0.1929641803993714
Austin Steward,hasDescriptiveOccupation,Abolitionist,63,65,0.6662267471091,0.0,28,100,0.5461264016309889,0.2789425453258252
Austin Steward,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,16,100,0.5473389355742296,0.1806868827017166
Austin Steward,hasFirstName,Austin,83,86,0.9019607843137256,0.0,36,100,0.6851851851851852,0.7092972666062738
Austin Steward,hasName,Austin Steward,78,82,0.8787878787878788,0.0,68,100,0.6966490299823634,0.8955324150715727
Austin Steward,hasParticipantRole,Child,88,90,0.927536231884058,0.0,19,19,0.6111111111111112,0.0
Austin Steward,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,31,57,0.5673202614379086,0.161713780662529
Austin Steward,hasSex,Male,75,80,0.8666666666666667,0.0,22,100,0.5916666666666667,0.3799783615910079
Austin Steward,hasSurname,Steward,83,87,0.9047619047619048,0.0,41,100,0.6443452380952381,0.7092972666062738
Austin Steward,instance of,Person,36,37,0.5774410774410774,0.0,18,100,0.5825825825825826,0.2789425453258252
