TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Tom Bass,hasDescription,"Enslaved. A famous horse trainer who organized the American Royal horse show, designed a bit that was more comfortable for horse's mouths, and won many horse races.",58,60,0.6870525988173046,0.0,38,46,0.6627630194456541,0.039470164547673
Tom Bass,hasDescriptiveOccupation,Racehorse Breeder / Trainer,63,65,0.6662267471091,0.0,36,39,0.5692772235599893,0.0
Tom Bass,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,18,100,0.6108225108225108,0.4285693450091423
Tom Bass,hasFirstName,Tom,83,86,0.9019607843137256,0.0,19,26,0.7011494252873564,0.0
Tom Bass,hasName,Tom Bass,78,82,0.8787878787878788,0.0,32,50,0.6026785714285715,0.0
Tom Bass,hasParticipantRole,Child,88,90,0.927536231884058,0.0,18,16,0.6086580086580087,0.0
Tom Bass,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,24,36,0.5233941551698561,0.0
Tom Bass,hasSex,Male,75,80,0.8666666666666667,0.0,24,100,0.5898268398268398,0.3799783615910079
Tom Bass,hasSurname,Bass,83,87,0.9047619047619048,0.0,18,25,0.617816091954023,0.0
Tom Bass,instance of,Person,36,37,0.5774410774410774,0.0,14,23,0.5649013499480788,0.0
