TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Moses Williams,hasDescription,"Enslaved. A corporal, cavalryman and scout for the Union Army during the Civil War, Williams later became a sergeant and Medal of Honor awardee in the 9th Cavalry, or ""Buffalo Soldiers"" .",46,47,0.650995670995671,0.0,35,63,0.620278498438079,0.1405721084633381
Moses Williams,hasDescriptiveOccupation,Medal of Honor Recipient,45,50,0.6305555555555555,0.0,26,40,0.6114035087719297,0.0665448832601577
Moses Williams,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,23,24,0.5498349834983499,0.0
Moses Williams,hasDescriptiveOccupation,Soldier,45,50,0.6305555555555555,0.0,27,24,0.5945308816595946,0.0
Moses Williams,hasFirstName,Moses,63,71,0.7983091787439612,0.0,29,100,0.6282485875706215,0.6348087971775132
Moses Williams,hasName,Moses Williams,58,61,0.8039215686274509,0.0,64,100,0.6555555555555556,0.8955324150715727
Moses Williams,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,17,19,0.5666666666666667,0.0
Moses Williams,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,28,35,0.5700404858299596,0.0
Moses Williams,hasSex,Male,80,100,0.8888888888888888,1.0,24,100,0.6059322033898306,0.3799783615910079
Moses Williams,hasSurname,Williams,65,67,0.8253968253968255,0.0,42,100,0.6051587301587301,0.6348087971775132
Moses Williams,instance of,Person,36,41,0.5774410774410774,0.0,16,19,0.5906432748538011,0.0
