TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Louisa Picquet,hasDescription,"Enslaved. Free before 13th Amendment. Dictated her memoir, which focused largely on her life as a free woman in Cincinnati, but also documented the rape and sexual violence of slavery.",90,100,0.9411764705882352,1.0,41,60,0.7305022604627002,0.2937110954356295
Louisa Picquet,hasDescriptiveOccupation,Abolitionist,68,70,0.8022875816993463,0.0,26,100,0.5927536231884059,0.2596979932401624
Louisa Picquet,hasDescriptiveOccupation,Autobiographer / Memoirist,68,70,0.8022875816993463,0.0,30,44,0.5798670465337131,0.0
Louisa Picquet,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,16,100,0.5536585365853659,0.1177596092001699
Louisa Picquet,hasFirstName,Louisa,63,71,0.7983091787439612,0.0,32,100,0.6143790849673203,0.6348087971775132
Louisa Picquet,hasName,Louisa Picquet,58,61,0.8039215686274509,0.0,61,100,0.6696428571428571,0.8955324150715727
Louisa Picquet,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,16,18,0.6066006600660067,0.0
Louisa Picquet,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,41,57,0.5687297376952549,0.1757860783933462
Louisa Picquet,hasSex,Female,80,100,0.8888888888888888,1.0,32,100,0.511437908496732,0.3799783615910079
Louisa Picquet,hasSurname,Picquet,65,67,0.8253968253968255,0.0,36,100,0.6073260073260074,0.6348087971775132
Louisa Picquet,instance of,Person,36,41,0.5989057239057239,0.0,22,100,0.6527777777777778,0.3032160644503863
