TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Jefferson Franklin Long,hasDescription,"Born Enslaved. Active as a speaker, organizer, and member of the Georgia Equal Rights Association, Long was elected to the third session of the Forty-first Congress, which met early in 1871, making him the only African American congressman from Georgia in the 19th century.",58,60,0.6870525988173046,0.0,36,53,0.635757006076484,0.0970644165216666
Jefferson Franklin Long,hasDescriptiveOccupation,Political Figure,63,65,0.6662267471091,0.0,23,31,0.5615079365079366,0.0
Jefferson Franklin Long,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,17,100,0.5531746031746031,0.2596979932401624
Jefferson Franklin Long,hasDescriptiveOccupation,U.S. Representative,63,65,0.6662267471091,0.0,27,32,0.5323203842940685,0.0
Jefferson Franklin Long,hasFirstName,Jefferson Franklin,83,86,0.9019607843137256,0.0,67,100,0.7222222222222222,0.7090528735856639
Jefferson Franklin Long,hasName,Jefferson Franklin Long,78,82,0.8787878787878788,0.0,78,100,0.7667020148462355,0.9266368211041917
Jefferson Franklin Long,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,13,14,0.5515151515151515,0.0
Jefferson Franklin Long,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,31,57,0.5313131313131313,0.1414305679255449
Jefferson Franklin Long,hasSex,Male,75,80,0.8666666666666667,0.0,18,100,0.5895931142410016,0.335175743327926
Jefferson Franklin Long,hasSurname,Long,83,87,0.9047619047619048,0.0,20,100,0.6055555555555555,0.6348087971775132
Jefferson Franklin Long,instance of,Person,36,37,0.5774410774410774,0.0,24,100,0.5907407407407408,0.2439557250000634
