TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Abraham Hankins Galloway,hasDescription,Enslaved. Free before 13th Amendment. An escaped slave and abolitionist who served as a Union spy. One of the first three black senators in the North Carolina General Assembly.,58,60,0.6870525988173046,0.0,40,51,0.6515221025586878,0.1443194324086169
Abraham Hankins Galloway,hasDescriptiveOccupation,Abolitionist,63,65,0.6662267471091,0.0,18,31,0.5205128205128206,0.0
Abraham Hankins Galloway,hasDescriptiveOccupation,Fugitive Slave,63,65,0.6662267471091,0.0,23,53,0.5141636141636141,0.1414305679255449
Abraham Hankins Galloway,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,19,100,0.6213675213675214,0.2439557250000634
Abraham Hankins Galloway,hasDescriptiveOccupation,Spy,63,65,0.6662267471091,0.0,10,7,0.6723809523809523,0.0
Abraham Hankins Galloway,hasDescriptiveOccupation,State Legislator,63,65,0.6662267471091,0.0,27,48,0.5410714285714285,0.161713780662529
Abraham Hankins Galloway,hasFirstName,Abraham Hankins,83,86,0.9019607843137256,0.0,38,64,0.5797979797979798,0.4112070550676187
Abraham Hankins Galloway,hasName,Abraham Hankins Galloway,78,82,0.8787878787878788,0.0,59,80,0.7079579579579579,0.6351986941675815
Abraham Hankins Galloway,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,12,12,0.6076190476190476,0.0
Abraham Hankins Galloway,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,28,57,0.5282539682539683,0.161713780662529
Abraham Hankins Galloway,hasSex,Male,75,80,0.8666666666666667,0.0,20,100,0.5961538461538461,0.3799783615910079
Abraham Hankins Galloway,hasSurname,Galloway,83,87,0.9047619047619048,0.0,36,100,0.6346153846153846,0.7092972666062738
Abraham Hankins Galloway,instance of,Person,36,37,0.5774410774410774,0.0,15,100,0.5833333333333334,0.2789425453258252
