TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Daniel T Coker,hasDescription,"Enslaved. Free before 13th Amendment. Published a 43-page pamphlet containing one of his many antislavery sermons, was a founding member of the African Methodist Episcopal Church, ad traveled to Sierra Leone as a missionary.",58,60,0.6870525988173046,0.0,44,52,0.6663258212676293,0.2031336488756257
Daniel T Coker,hasDescriptiveOccupation,African Methodist Episcopal Bishop,63,65,0.6662267471091,0.0,33,89,0.5551213492389963,0.1752013741840583
Daniel T Coker,hasDescriptiveOccupation,Educator,63,65,0.6662267471091,0.0,19,25,0.5537330316742082,0.0
Daniel T Coker,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,23,100,0.5568075117370892,0.2439557250000634
Daniel T Coker,hasFirstName,Daniel T.,83,86,0.9019607843137256,0.0,41,86,0.5751322751322752,0.7092972666062738
Daniel T Coker,hasName,Daniel T. Coker,78,82,0.8787878787878788,0.0,53,92,0.6641025641025641,0.8955324150715727
Daniel T Coker,hasParticipantRole,Child,88,90,0.927536231884058,0.0,19,23,0.5666666666666667,0.0
Daniel T Coker,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,33,39,0.5705215419501134,0.0
Daniel T Coker,hasSex,Male,75,80,0.8666666666666667,0.0,24,100,0.6037414965986394,0.3799783615910079
Daniel T Coker,hasSurname,Coker,83,87,0.9047619047619048,0.0,29,100,0.6168350168350168,0.7092972666062738
Daniel T Coker,instance of,Person,36,37,0.5774410774410774,0.0,18,30,0.5837245696400625,0.0
