TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Oscar Marian,hasDescription,"Enslaved. Enslaved in the family of Brigadier General Francis Marion, Oscar Marion served as in the Revolutionary War and in 2009 became the first African American patriot of the American Revolutionary War to be given military honors at Arlington National Cemetery.",46,47,0.650995670995671,0.0,34,91,0.5879104755212962,0.306430157333486
Oscar Marian,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,18,21,0.5396551724137931,0.0
Oscar Marian,hasDescriptiveOccupation,War Hero,45,50,0.6305555555555555,0.0,28,55,0.5992063492063492,0.1757860783933462
Oscar Marian,hasFirstName,Oscar,63,71,0.7983091787439612,0.0,30,100,0.6595238095238095,0.6348087971775132
Oscar Marian,hasName,Oscar Marion,58,61,0.8039215686274509,0.0,60,100,0.7261904761904763,0.8955324150715727
Oscar Marian,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,18,16,0.5533333333333333,0.0
Oscar Marian,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,33,41,0.5896376160527104,0.0
Oscar Marian,hasSex,Male,80,100,0.8888888888888888,1.0,25,100,0.6033333333333334,0.3799783615910079
Oscar Marian,hasSurname,Marion,65,67,0.8253968253968255,0.0,35,100,0.6825396825396824,0.6348087971775132
Oscar Marian,instance of,Person,36,41,0.5774410774410774,0.0,24,27,0.6039682539682539,0.0
