TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Henry Walton Bibb,hasDescription,"Born Enslaved. Free before 13th Amendment. Became an antislavery lecturer and autobiography writer who, after moving to Canada in 1850 because of the Fugitive Slave Law, established a journal called the Voice of the Fugitive and hoped to establish a black colony in Canada.",58,60,0.6870525988173046,0.0,37,46,0.6804884114562983,0.2447308277379015
Henry Walton Bibb,hasDescriptiveOccupation,Abolitionist,63,65,0.6662267471091,0.0,30,100,0.561853474504077,0.3179976616659477
Henry Walton Bibb,hasDescriptiveOccupation,Lecturer,63,65,0.6662267471091,0.0,17,22,0.5956101190476191,0.0
Henry Walton Bibb,hasDescriptiveOccupation,Newspaper Editor / Publisher,63,65,0.6662267471091,0.0,32,51,0.5857142857142857,0.0689550228447826
Henry Walton Bibb,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,20,100,0.5463541666666667,0.1534255354252165
Henry Walton Bibb,hasDescriptiveOccupation,Slave Narrative Author,63,65,0.6662267471091,0.0,31,71,0.5618686868686869,0.1556985173986901
Henry Walton Bibb,hasFirstName,Henry Walton,83,86,0.9019607843137256,0.0,57,100,0.7166666666666667,0.7090528735856639
Henry Walton Bibb,hasName,Henry Walton Bibb,78,82,0.8787878787878788,0.0,72,100,0.7967320261437908,0.9266368211041917
Henry Walton Bibb,hasParticipantRole,Child,88,90,0.927536231884058,0.0,15,100,0.6060882800608828,0.0689433523552096
Henry Walton Bibb,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,31,57,0.5228962818003914,0.161713780662529
Henry Walton Bibb,hasSex,Male,75,80,0.8666666666666667,0.0,21,100,0.5953815261044176,0.335175743327926
Henry Walton Bibb,hasSurname,Bibb,83,87,0.9047619047619048,0.0,24,100,0.6944444444444443,0.6348087971775132
Henry Walton Bibb,instance of,Person,36,37,0.5618686868686869,0.0,22,100,0.5845410628019323,0.2789425453258252
