TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Powhatan Beaty,hasDescription,"Born Enslaved. Free before 13th Amendment. After being forced into a Black Brigade charged with building fortifications, Beaty enlisted in 1863, earning a medal of honor. Later became an actor.",58,60,0.6870525988173046,0.0,36,44,0.6307636734335911,0.096226030902294
Powhatan Beaty,hasDescriptiveOccupation,Dramatist,63,65,0.6662267471091,0.0,27,29,0.5666451335055985,0.0
Powhatan Beaty,hasDescriptiveOccupation,Medal of Honor Recipient,63,65,0.6662267471091,0.0,27,33,0.5567356572258534,0.123967183910293
Powhatan Beaty,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,16,21,0.5442265795206972,0.0
Powhatan Beaty,hasDescriptiveOccupation,Soldier,63,65,0.6662267471091,0.0,21,100,0.5965181771633384,0.2307679296112306
Powhatan Beaty,hasDescriptiveOccupation,Stage / Screen Actor,63,65,0.6662267471091,0.0,29,43,0.5615600448933783,0.10371551133313
Powhatan Beaty,hasFirstName,Powhatan,83,86,0.9019607843137256,0.0,46,100,0.6404320987654321,0.7092972666062738
Powhatan Beaty,hasName,Powhatan Beaty,78,82,0.8787878787878788,0.0,68,100,0.7204585537918872,0.8955324150715727
Powhatan Beaty,hasParticipantRole,Child,88,90,0.927536231884058,0.0,11,12,0.614336917562724,0.0
Powhatan Beaty,hasParticipantRole,Deceased Person,88,90,0.927536231884058,0.0,29,42,0.5211131035398818,0.0
Powhatan Beaty,hasSex,Male,75,80,0.8666666666666667,0.0,22,100,0.5875174337517434,0.3799783615910079
Powhatan Beaty,hasSurname,Beaty,83,87,0.9047619047619048,0.0,31,100,0.6396825396825397,0.7092972666062738
Powhatan Beaty,instance of,Person,36,37,0.5774410774410774,0.0,18,29,0.6061728395061728,0.0
