TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Madison Washington,hasDescription,"Enslaved. Free before 13th Amendment. In 1841 he led nineteen enslaved persons in a mutiny that successfully redirected the Creole, a slave trading ship, to the Bahamas. The British allowed the enslaved persons aboard to be free, but paid $110,330 to the U.S. as compensation for loss of property.",90,100,0.9411764705882352,1.0,43,56,0.7311691236929782,0.2698591484396925
Madison Washington,hasDescriptiveOccupation,Fugitive Slave,68,70,0.8022875816993463,0.0,27,53,0.5323443223443224,0.1943143401685814
Madison Washington,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,16,100,0.5313186813186813,0.335175743327926
Madison Washington,hasDescriptiveOccupation,Slave Revolt Leader,68,70,0.8022875816993463,0.0,39,48,0.5268098129940235,0.1506401849870651
Madison Washington,hasFirstName,Madison,63,71,0.7983091787439612,0.0,34,100,0.6400560224089635,0.6348087971775132
Madison Washington,hasName,Madison Washington,58,61,0.8039215686274509,0.0,69,100,0.7505446623093682,0.8955324150715727
Madison Washington,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,16,17,0.621505376344086,0.0
Madison Washington,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,33,40,0.5863247863247864,0.0
Madison Washington,hasSex,Male,80,100,0.8888888888888888,1.0,21,100,0.6038461538461538,0.3799783615910079
Madison Washington,hasSurname,Washington,65,67,0.8253968253968255,0.0,45,100,0.6647058823529411,0.6348087971775132
Madison Washington,instance of,Person,36,41,0.5989057239057239,0.0,20,26,0.5900383141762452,0.0
