TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Mahommah Gardo Baquaqua,hasDescription,"Enslaved. Free before 13th Amendment. Born in a Muslim merchant family in West Africa, he escaped from slavery in Brazil and later became an antislavery lecturer and author of an autobiography with an important account of the Middle Passage.",90,100,0.9411764705882352,1.0,38,50,0.6561266657211468,0.3056463393074788
Mahommah Gardo Baquaqua,hasDescriptiveOccupation,Abolitionist,68,70,0.8022875816993463,0.0,25,26,0.5445533769063181,0.0
Mahommah Gardo Baquaqua,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,14,20,0.5489096573208722,0.0
Mahommah Gardo Baquaqua,hasDescriptiveOccupation,Slave Narrative Author,68,70,0.8022875816993463,0.0,39,43,0.5653355989804587,0.1362763414390864
Mahommah Gardo Baquaqua,hasFirstName,Mahommah Gardo,63,71,0.7983091787439612,0.0,53,100,0.6672771672771672,0.6689625304957969
Mahommah Gardo Baquaqua,hasName,Mahommah Gardo Baquaqua,58,61,0.8039215686274509,0.0,74,100,0.7038275733927909,0.9266368211041917
Mahommah Gardo Baquaqua,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,11,12,0.6202020202020202,0.0
Mahommah Gardo Baquaqua,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,24,30,0.5422222222222223,0.0
Mahommah Gardo Baquaqua,hasSex,Male,80,100,0.8888888888888888,1.0,19,100,0.6006493506493507,0.335175743327926
Mahommah Gardo Baquaqua,hasSurname,Baquaqua,65,67,0.8253968253968255,0.0,34,100,0.6356209150326797,0.5797386715376658
Mahommah Gardo Baquaqua,instance of,Person,36,41,0.5989057239057239,0.0,16,15,0.5858585858585857,0.0
