TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
George Washington Carver,hasDescription,"Enslaved. A highly accomplished scientist who spent forty years at Tuskegee Institute and headed the ""scientific agriculture"" department.",46,47,0.650995670995671,0.0,39,50,0.667921266896604,0.0963050201697504
George Washington Carver,hasDescriptiveOccupation,Agriculturist,45,50,0.6305555555555555,0.0,21,30,0.5518595518595518,0.0
George Washington Carver,hasDescriptiveOccupation,Science Educator,45,50,0.6305555555555555,0.0,29,31,0.5159592822636301,0.0
George Washington Carver,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,18,15,0.6225225225225225,0.0
George Washington Carver,hasFirstName,George Washington,63,71,0.7983091787439612,0.0,60,100,0.7102941176470589,0.6689625304957969
George Washington Carver,hasName,George Washington Carver,58,61,0.8039215686274509,0.0,75,100,0.7138888888888889,0.9266368211041917
George Washington Carver,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,13,17,0.5499999999999999,0.0
George Washington Carver,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,29,39,0.5525756525756526,0.0
George Washington Carver,hasSex,Male,80,100,0.8888888888888888,1.0,18,100,0.5994623655913979,0.335175743327926
George Washington Carver,hasSurname,Carver,65,67,0.8253968253968255,0.0,26,100,0.5849673202614379,0.6904920269308479
George Washington Carver,instance of,Person,36,41,0.5774410774410774,0.0,22,24,0.5878136200716845,0.0
