TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Isaac Jefferson,hasDescription,Enslaved. Possibly Free before 13th Amendment. A blacksmith whose Memoirs of a Monticello Slave were recorded by Charles Campbell but published only in 1951.,58,60,0.6870525988173046,0.0,32,39,0.5509670735999785,0.0698039690672063
Isaac Jefferson,hasDescriptiveOccupation,Blacksmith,63,65,0.6662267471091,0.0,21,24,0.5328320802005012,0.0
Isaac Jefferson,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,16,21,0.5498349834983499,0.0
Isaac Jefferson,hasFirstName,Isaac,83,86,0.9019607843137256,0.0,30,100,0.6595238095238095,0.7092972666062738
Isaac Jefferson,hasName,Isaac Jefferson,78,82,0.8787878787878788,0.0,70,100,0.7119047619047619,0.8955324150715727
Isaac Jefferson,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,11,18,0.613745704467354,0.0
Isaac Jefferson,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,42,57,0.6564102564102564,0.1272589870097525
Isaac Jefferson,hasSex,Male,75,80,0.8666666666666667,0.0,22,100,0.6046099290780141,0.3799783615910079
Isaac Jefferson,hasSurname,Jefferson,83,87,0.9047619047619048,0.0,49,100,0.6464646464646465,0.7092972666062738
Isaac Jefferson,instance of,Person,36,37,0.5618686868686869,0.0,29,100,0.5823232323232324,0.2195109508086083
