TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Amanda Berry Smith,hasDescription,"Born Enslaved. Free before 13th Amendment. Led revivals at AME and white Methodist churches, joined the WCTU,  worked for years as a missionary, and founded a school.",90,100,0.9411764705882352,1.0,39,52,0.6838052281297579,0.2210469480509758
Amanda Berry Smith,hasDescriptiveOccupation,Evangelist,68,70,0.8022875816993463,0.0,25,33,0.5444444444444444,0.0
Amanda Berry Smith,hasDescriptiveOccupation,Missionary,68,70,0.8022875816993463,0.0,30,28,0.616304347826087,0.0
Amanda Berry Smith,hasDescriptiveOccupation,Slave,68,70,0.8022875816993463,0.0,17,21,0.5512544802867384,0.0
Amanda Berry Smith,hasFirstName,Amanda Berry,63,71,0.7983091787439612,0.0,38,67,0.5529331779331779,0.368023208756115
Amanda Berry Smith,hasName,Amanda Berry Smith,58,61,0.8039215686274509,0.0,50,80,0.6063829787234042,0.6351986941675815
Amanda Berry Smith,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,17,17,0.556060606060606,0.0
Amanda Berry Smith,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,35,57,0.5739952718676123,0.1757860783933462
Amanda Berry Smith,hasSex,Female,80,100,0.8888888888888888,1.0,33,100,0.5990338164251208,0.3799783615910079
Amanda Berry Smith,hasSurname,Smith,65,67,0.8253968253968255,0.0,29,100,0.617921146953405,0.6348087971775132
Amanda Berry Smith,instance of,Person,36,41,0.5989057239057239,0.0,23,100,0.5990338164251208,0.3032160644503863
