TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Mary Prince,hasDescription,Enslaved. Free before 13th Amendment. First woman to publish a slave narrative.,58,60,0.6870525988173046,0.0,37,46,0.631479078422251,0.0735747461058951
Mary Prince,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,20,100,0.6152905198776758,0.335175743327926
Mary Prince,hasDescriptiveOccupation,Slave Narrative Author,63,65,0.6662267471091,0.0,42,71,0.6002126528442319,0.3563004293331381
Mary Prince,hasFirstName,Mary,83,86,0.9019607843137256,0.0,23,100,0.6263440860215054,0.7092972666062738
Mary Prince,hasName,Mary Prince,78,82,0.8787878787878788,0.0,52,100,0.6334310850439883,0.8955324150715727
Mary Prince,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,17,16,0.6094562647754137,0.0
Mary Prince,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,36,57,0.5444007572447939,0.1757860783933462
Mary Prince,hasSex,Female,75,80,0.8666666666666667,0.0,32,100,0.5092592592592592,0.3799783615910079
Mary Prince,hasSurname,Prince,83,87,0.9047619047619048,0.0,32,100,0.6200716845878137,0.7092972666062738
Mary Prince,instance of,Person,36,37,0.5774410774410774,0.0,22,100,0.5982078853046595,0.3032160644503863
