TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Scott Bond,hasDescription,Enslaved. Entrepeneur and businessman.,58,60,0.6870525988173046,0.0,31,47,0.5693239929233137,0.0797025118126694
Scott Bond,hasDescriptiveOccupation,Entrepreneur,63,65,0.6662267471091,0.0,22,24,0.5764035705896171,0.0
Scott Bond,hasDescriptiveOccupation,Farmer,63,65,0.6662267471091,0.0,17,22,0.5888888888888889,0.0
Scott Bond,hasDescriptiveOccupation,Slave,63,65,0.6662267471091,0.0,20,100,0.5462532299741603,0.3032160644503863
Scott Bond,hasFirstName,Scott,83,86,0.9019607843137256,0.0,27,100,0.71875,0.6348087971775132
Scott Bond,hasName,Scott Bond,78,82,0.8787878787878788,0.0,48,100,0.6925925925925925,0.7090528735856639
Scott Bond,hasParticipantRole,Child,47,48,0.6597643097643098,0.0,22,24,0.6370370370370371,0.0
Scott Bond,hasParticipantRole,Deceased Person,47,48,0.6597643097643098,0.0,30,38,0.5398989898989899,0.0
Scott Bond,hasSex,Male,75,80,0.8666666666666667,0.0,20,100,0.6,0.335175743327926
Scott Bond,hasSurname,Bond,83,87,0.9047619047619048,0.0,22,100,0.6923076923076922,0.6348087971775132
Scott Bond,instance of,Person,36,37,0.5774410774410774,0.0,18,24,0.5888888888888889,0.0
