TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Thomas Lewis Johnson,hasDescription,"Born Enslaved. A Baptist preacher and author who was a missionary in Cameroon, and worked and raised money for missionary purposes in both the U.S. and Great Britain.",46,47,0.650995670995671,0.0,37,41,0.6342452276187216,0.1085882289487037
Thomas Lewis Johnson,hasDescriptiveOccupation,Baptist Clergy,45,50,0.6305555555555555,0.0,24,31,0.582360347985348,0.0
Thomas Lewis Johnson,hasDescriptiveOccupation,Missionary,45,50,0.6305555555555555,0.0,19,26,0.5783675395140363,0.0
Thomas Lewis Johnson,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,19,21,0.5311594202898551,0.0
Thomas Lewis Johnson,hasDescriptiveOccupation,Slave Narrative Author,45,50,0.6305555555555555,0.0,26,41,0.5596073731666952,0.0
Thomas Lewis Johnson,hasFirstName,Thomas Lewis,63,71,0.7983091787439612,0.0,41,59,0.5768165526230042,0.3360969272762575
Thomas Lewis Johnson,hasName,Thomas Lewis Johnson,58,61,0.8039215686274509,0.0,42,45,0.5499356499356499,0.2605556710562624
Thomas Lewis Johnson,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,14,21,0.6297619047619047,0.0
Thomas Lewis Johnson,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,28,32,0.5745039682539682,0.0
Thomas Lewis Johnson,hasSex,Male,80,100,0.8888888888888888,1.0,20,100,0.5970319634703196,0.335175743327926
Thomas Lewis Johnson,hasSurname,Johnson,65,67,0.8253968253968255,0.0,17,19,0.5391865079365079,0.0
Thomas Lewis Johnson,instance of,Person,36,41,0.5774410774410774,0.0,17,16,0.5878136200716845,0.0
