Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,is sgt,powhatan beaty. here are the ontology modules populated based on the text:,35,0.5909090909090909,15,0.5003003003003003,0.0,0.0
instance of,person,on the provided,"text, the agent is sgt powhatan beaty. here are the ontology modules populated based on the text:",38,0.5292929292929293,12,0.5761741122565865,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,sgt powhatan beaty,24,0.46645021645021645,25,0.5462962962962963,0.0,0.0
instance of,person,powhatan,"beaty, ""sgt powhatan beaty"")",32,0.43813131313131315,24,0.5198412698412699,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,sgt powhatan beaty,18,0.4239789196310935,25,0.5462962962962963,0.0,0.0
instance of,person,powhatan,"beaty, ""sgt powhatan beaty"")",32,0.43813131313131315,24,0.5198412698412699,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,sgt powhatan beaty,30,0.4545454545454546,25,0.5462962962962963,0.0,0.0
instance of,person,powhatan,"beaty, ""sgt powhatan beaty"")",32,0.43813131313131315,24,0.5198412698412699,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,beaty,28,0.4452861952861953,18,0.45555555555555555,0.0,0.0
instance of,person,powhatan,"beaty, ""beaty"")",32,0.43813131313131315,10,0.41111111111111115,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,powhatan,32,0.5192640692640692,43,0.625,0.0,0.0
instance of,person,powhatan,"beaty, ""powhatan"")",32,0.43813131313131315,25,0.4444444444444444,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,sgt powhatan beaty was a soldier in the union army during the american civil war. he received the medal of honor for gallantry during the battle of chaffin's farm.,24,0.47056277056277057,6,0.5122699386503068,0.0,0.0
instance of,person,powhatan,"beaty, ""sgt powhatan beaty was a soldier in the union army during the american civil war. he received the medal of honor for gallantry during the battle of chaffin's farm."")",32,0.43813131313131315,6,0.5115606936416185,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,referstoplaceoforigin,place,44,0.5137085137085137,36,0.45555555555555555,0.0,0.0
instance of,person,referstoplaceoforigin,cincinnati,44,0.5137085137085137,12,0.4222222222222222,0.0,0.0
instance of,person,powhatan,"beaty, ""cincinnati"")",32,0.43813131313131315,15,0.4777777777777778,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race,race,42,0.537878787878788,20,0.4444444444444444,0.0,0.0
instance of,person,has_race,african-american,42,0.537878787878788,27,0.4861111111111111,0.0,0.0
instance of,person,powhatan,"beaty, ""african-american"")",32,0.43813131313131315,19,0.5384615384615384,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasagevalue,xsd:double,27,0.404040404040404,25,0.5111111111111111,0.0,0.0
instance of,person,hasagevalue,79,27,0.404040404040404,0,0.0,0.0,0.0
instance of,person,powhatan,"beaty, 79)",32,0.43813131313131315,12,0.4222222222222222,0.0,0.0
instance of,person,hasbirthdate,date_of_birth,35,0.5570707070707072,21,0.49572649572649574,0.0,0.0
instance of,person,hasbirthdate,not mentioned in the text,35,0.5570707070707072,19,0.4288888888888889,0.0,0.0
instance of,person,powhatan,"beaty, ""not mentioned in the text"")",32,0.43813131313131315,15,0.4174603174603175,0.0,0.0
instance of,person,hasdeathdate,date_of_death,35,0.398989898989899,21,0.49572649572649574,0.0,0.0
instance of,person,hasdeathdate,december 6,35,0.398989898989899,25,0.4222222222222222,0.0,0.0
instance of,person,hasdeathdate,1916,35,0.398989898989899,0,0.0,0.0,0.0
instance of,person,powhatan,"beaty, ""december 6, 1916"")",32,0.43813131313131315,12,0.40170940170940167,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hassex,sex_type,24,0.47979797979797983,29,0.3611111111111111,0.0,0.0
instance of,person,hassex,male,24,0.47979797979797983,20,0.47222222222222215,0.0,0.0
instance of,person,powhatan,"beaty, ""male"")",32,0.43813131313131315,10,0.41269841269841273,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,hasstatusgeneratedevent,event,29,0.4906455862977602,36,0.5777777777777778,0.0,0.0
instance of,person,hasstatusgeneratedevent,enlistment in union army,29,0.4906455862977602,27,0.4305555555555555,0.0,0.0
instance of,person,hasstatusgeneratedevent,medal of honor citation,29,0.4906455862977602,28,0.5434782608695653,0.0,0.0
instance of,person,powhatan,"beaty, ""enlistment in union army, medal of honor citation"")",32,0.43813131313131315,12,0.5726930320150659,0.0,0.0
instance of,person,hasvalue,pscategories,32,0.43813131313131315,44,0.5833333333333334,0.0,0.0
instance of,person,hasvalue,soldier,32,0.43813131313131315,31,0.0,0.0,0.0
instance of,person,hasvalue,medal of honor recipient,32,0.43813131313131315,20,0.5277777777777778,0.0,0.0
instance of,person,powhatan,"beaty, ""soldier, medal of honor recipient"")",32,0.43813131313131315,16,0.5032299741602068,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasvalue,occupations,32,0.43813131313131315,35,0.47979797979797983,0.0,0.0
instance of,person,hasvalue,soldier,32,0.43813131313131315,31,0.0,0.0,0.0
instance of,person,hasvalue,drama director,32,0.43813131313131315,20,0.41269841269841273,0.0,0.0
instance of,person,powhatan,"beaty, ""soldier, drama director"")",32,0.43813131313131315,15,0.5126262626262627,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,hasinteragentrelationshiptype,interagentrelationshiptypes,35,0.5427115987460814,24,0.4382716049382716,0.0,0.0
instance of,person,hasinteragentrelationshiptype,not mentioned in the text,35,0.5427115987460814,19,0.4288888888888889,0.0,0.0
instance of,person,powhatan,"beaty, ""not mentioned in the text"")",32,0.43813131313131315,15,0.4174603174603175,0.0,0.0
instance of,person,isrelationshipto,agent,37,0.5960497835497836,36,0.5777777777777778,0.0,0.0
instance of,person,isrelationshipto,not mentioned in the text,37,0.5960497835497836,19,0.4288888888888889,0.0,0.0
instance of,person,powhatan,"beaty, ""not mentioned in the text"")",32,0.43813131313131315,15,0.4174603174603175,0.0,0.0
instance of,person,isrelationshipfrom,agent,34,0.5989057239057239,36,0.5777777777777778,0.0,0.0
instance of,person,isrelationshipfrom,not mentioned in the text,34,0.5989057239057239,19,0.4288888888888889,0.0,0.0
instance of,person,powhatan,"beaty, ""not mentioned in the text"")",32,0.43813131313131315,15,0.4174603174603175,0.0,0.0
instance of,person,role record,module:,27,0.49242424242424243,15,0.0,0.0,0.0
instance of,person,hasparticipantroletype,participantroletypes,30,0.5719696969696969,23,0.5388888888888889,0.0,0.0
instance of,person,hasparticipantroletype,soldier,30,0.5719696969696969,31,0.0,0.0,0.0
instance of,person,hasparticipantroletype,drama director,30,0.5719696969696969,20,0.41269841269841273,0.0,0.0
instance of,person,powhatan,"beaty, ""soldier, drama director"")",32,0.43813131313131315,15,0.5126262626262627,0.0,0.0
instance of,person,roleprovidedby,event,16,0.44155844155844154,36,0.5777777777777778,0.0,0.0
instance of,person,roleprovidedby,american civil war,16,0.44155844155844154,25,0.5555555555555555,0.0,0.0
instance of,person,roleprovidedby,formation of literary and dramatic club,16,0.44155844155844154,13,0.5064102564102564,0.0,0.0
