Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,on the text,"provided, the ontology can be populated as follows:",36,0.5757575757575758,14,0.577124183006536,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,molly williams,24,0.46645021645021645,10,0.41269841269841273,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,molly williams,18,0.4239789196310935,10,0.41269841269841273,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,molly williams,30,0.4545454545454546,10,0.41269841269841273,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,williams,28,0.4452861952861953,14,0.0,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,molly,32,0.5192640692640692,18,0.0,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,first known female,24,0.47056277056277057,33,0.5462962962962963,0.0,0.0
instance of,person,hasdescription,and first known black,24,0.47056277056277057,30,0.4523809523809524,0.0,0.0
instance of,person,hasdescription,firefighter in the united states. she was a slave of the new york city merchant benjamin aymar. she was affiliated with the oceanus engine company #11 in lower manhattan.,24,0.47056277056277057,6,0.4875816993464053,0.0,0.0
instance of,person,known,"female, and first known black, firefighter in the united states. she was a slave of the new york city merchant benjamin aymar. she was affiliated with the oceanus engine company #11 in lower manhattan."")",25,0.5272727272727272,5,0.48598795840175146,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,referstoplaceoforigin,place,44,0.5137085137085137,36,0.45555555555555555,0.0,0.0
instance of,person,referstoplaceoforigin,new york city,44,0.5137085137085137,21,0.5747863247863249,0.0,0.0
instance of,person,york,"city"")",13,0.0,0,0.0,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race,race,42,0.537878787878788,20,0.4444444444444444,0.0,0.0
instance of,person,has_race,african-american,42,0.537878787878788,27,0.4861111111111111,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hassex,sex_type,24,0.47979797979797983,29,0.3611111111111111,0.0,0.0
instance of,person,hassex,female,24,0.47979797979797983,17,0.4444444444444444,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,hasstatusgeneratedevent,event,29,0.4906455862977602,36,0.5777777777777778,0.0,0.0
instance of,person,hasstatusgeneratedevent,service during the blizzard of 1818,29,0.4906455862977602,15,0.5103174603174603,0.0,0.0
instance of,person,during the blizzard of,"1818"")",42,0.49393939393939396,0,0.0,0.22028815056182974,0.0
instance of,person,hasvalue,pscategories,32,0.43813131313131315,44,0.5833333333333334,0.0,0.0
instance of,person,hasvalue,slave,32,0.43813131313131315,18,0.0,0.0,0.0
instance of,person,hasvalue,firefighter,32,0.43813131313131315,24,0.3383838383838384,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasvalue,occupations,32,0.43813131313131315,35,0.47979797979797983,0.0,0.0
instance of,person,hasvalue,firefighter,32,0.43813131313131315,24,0.3383838383838384,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,hasinteragentrelationshiptype,interagentrelationshiptypes,35,0.5427115987460814,24,0.4382716049382716,0.0,0.0
instance of,person,hasinteragentrelationshiptype,slave,35,0.5427115987460814,18,0.0,0.0,0.0
instance of,person,isrelationshipto,agent,37,0.5960497835497836,36,0.5777777777777778,0.0,0.0
instance of,person,isrelationshipto,benjamin aymar,37,0.5960497835497836,20,0.4920634920634921,0.0,0.0
instance of,person,isrelationshipfrom,agent,34,0.5989057239057239,36,0.5777777777777778,0.0,0.0
instance of,person,isrelationshipfrom,molly williams,34,0.5989057239057239,10,0.41269841269841273,0.0,0.0
instance of,person,role record,module:,27,0.49242424242424243,15,0.0,0.0,0.0
instance of,person,hasparticipantroletype,participantroletypes,30,0.5719696969696969,23,0.5388888888888889,0.0,0.0
instance of,person,hasparticipantroletype,firefighter,30,0.5719696969696969,24,0.3383838383838384,0.0,0.0
instance of,person,roleprovidedby,event,16,0.44155844155844154,36,0.5777777777777778,0.0,0.0
instance of,person,roleprovidedby,blizzard of 1818,16,0.44155844155844154,18,0.4861111111111111,0.0,0.0
instance of,person,of,"1818"")",31,0.0,0,0.0,0.5797386715376658,0.0
instance of,person,birth and death,"dates, and age of molly williams are not provided in the text, so those relations are skipped.",38,0.5373737373737374,10,0.5212765957446809,0.0,0.0
hasname,molly williams,on the text,"provided, the ontology can be populated as follows:",22,0.45598845598845594,22,0.40429505135387483,0.0,0.0
hasname,molly williams,record,module:,15,0.0,29,0.5476190476190476,0.0,0.0
hasname,molly williams,hasnamevariant,namevariant,67,0.9,24,0.38455988455988455,0.0,0.0
hasname,molly williams,hasnamevariant,molly williams,67,0.9,100,1.0,0.0,1.0000000000000002
hasname,molly williams,haspreferrednamevariant,preferrednamevariant,47,0.6728778467908904,18,0.3436507936507936,0.0,0.0
hasname,molly williams,haspreferrednamevariant,molly williams,47,0.6728778467908904,100,1.0,0.0,1.0000000000000002
hasname,molly williams,fullnameasstring,xsd:string,35,0.5773809523809524,8,0.3904761904761905,0.0,0.0
hasname,molly williams,fullnameasstring,molly williams,35,0.5773809523809524,100,1.0,0.0,1.0000000000000002
hasname,molly williams,hassurnameasstring,xsd: string,56,0.8574074074074074,16,0.44155844155844154,0.0,0.0
hasname,molly williams,hassurnameasstring,williams,56,0.8574074074074074,73,0.7738095238095237,0.0,0.5797386715376658
hasname,molly williams,hasfirstnameasstring,xsd: string,52,0.8483333333333334,16,0.44155844155844154,0.0,0.0
hasname,molly williams,hasfirstnameasstring,molly,52,0.8483333333333334,53,0.8714285714285714,0.0,0.5797386715376658
hasname,molly williams,hasdescription,description,38,0.6190476190476191,16,0.44155844155844154,0.0,0.0
hasname,molly williams,hasdescription,first known female,38,0.6190476190476191,19,0.5343915343915344,0.0,0.0
hasname,molly williams,hasdescription,and first known black,38,0.6190476190476191,23,0.4603174603174603,0.0,0.0
hasname,molly williams,hasdescription,firefighter in the united states. she was a slave of the new york city merchant benjamin aymar. she was affiliated with the oceanus engine company #11 in lower manhattan.,38,0.6190476190476191,10,0.4955946014769544,0.0,0.0
hasname,molly williams,known,"female, and first known black, firefighter in the united states. she was a slave of the new york city merchant benjamin aymar. she was affiliated with the oceanus engine company #11 in lower manhattan."")",17,0.44761904761904764,11,0.561639509915372,0.0,0.0
hasname,molly williams,record,module:,15,0.0,29,0.5476190476190476,0.0,0.0
hasname,molly williams,referstoplaceoforigin,place,21,0.41269841269841273,21,0.4238095238095238,0.0,0.0
hasname,molly williams,referstoplaceoforigin,new york city,21,0.41269841269841273,22,0.4472527472527473,0.0,0.0
hasname,molly williams,york,"city"")",0,0.0,10,0.3253968253968254,0.0,0.0
hasname,molly williams,record,module:,15,0.0,29,0.5476190476190476,0.0,0.0
hasname,molly williams,has_race,race,67,0.8458333333333333,11,0.0,0.0,0.0
hasname,molly williams,has_race,african-american,67,0.8458333333333333,20,0.42857142857142855,0.0,0.0
hasname,molly williams,record,module:,15,0.0,29,0.5476190476190476,0.0,0.0
hasname,molly williams,hassex,sex_type,62,0.8222222222222222,9,0.3988095238095238,0.0,0.0
hasname,molly williams,hassex,female,62,0.8222222222222222,20,0.4920634920634921,0.0,0.0
hasname,molly williams,status record,module:,30,0.442002442002442,29,0.5476190476190476,0.0,0.0
hasname,molly williams,hasstatusgeneratedevent,event,40,0.650448585231194,0,0.0,0.0,0.0
hasname,molly williams,hasstatusgeneratedevent,service during the blizzard of 1818,40,0.650448585231194,20,0.4222222222222222,0.0,0.0
hasname,molly williams,during the blizzard of,"1818"")",14,0.41053391053391053,0,0.0,0.0,0.0
hasname,molly williams,hasvalue,pscategories,67,0.8458333333333333,23,0.48809523809523814,0.0,0.0
hasname,molly williams,hasvalue,slave,67,0.8458333333333333,21,0.4238095238095238,0.0,0.0
hasname,molly williams,hasvalue,firefighter,67,0.8458333333333333,16,0.44155844155844154,0.0,0.0
hasname,molly williams,record,module:,15,0.0,29,0.5476190476190476,0.0,0.0
hasname,molly williams,hasvalue,occupations,67,0.8458333333333333,24,0.46645021645021645,0.0,0.0
hasname,molly williams,hasvalue,firefighter,67,0.8458333333333333,16,0.44155844155844154,0.0,0.0
hasname,molly williams,relationship record,module:,23,0.5106516290726817,29,0.5476190476190476,0.0,0.0
hasname,molly williams,hasinteragentrelationshiptype,interagentrelationshiptypes,33,0.6324575807334428,20,0.38077601410934747,0.0,0.0
hasname,molly williams,hasinteragentrelationshiptype,slave,33,0.6324575807334428,21,0.4238095238095238,0.0,0.0
hasname,molly williams,isrelationshipto,agent,17,0.44047619047619047,11,0.0,0.0,0.0
hasname,molly williams,isrelationshipto,benjamin aymar,17,0.44047619047619047,29,0.5634920634920635,0.0,0.0
hasname,molly williams,isrelationshipfrom,agent,24,0.43121693121693117,11,0.0,0.0,0.0
hasname,molly williams,isrelationshipfrom,molly williams,24,0.43121693121693117,100,1.0,0.0,1.0000000000000002
hasname,molly williams,role record,module:,11,0.41125541125541126,29,0.5476190476190476,0.0,0.0
hasname,molly williams,hasparticipantroletype,participantroletypes,34,0.5805194805194805,24,0.4690476190476191,0.0,0.0
hasname,molly williams,hasparticipantroletype,firefighter,34,0.5805194805194805,16,0.44155844155844154,0.0,0.0
hasname,molly williams,roleprovidedby,event,10,0.4047619047619047,0,0.0,0.0,0.0
hasname,molly williams,roleprovidedby,blizzard of 1818,10,0.4047619047619047,20,0.42857142857142855,0.0,0.0
hasname,molly williams,of,"1818"")",0,0.0,0,0.0,0.0,0.0
hasname,molly williams,birth and death,"dates, and age of molly williams are not provided in the text, so those relations are skipped.",36,0.6126984126984126,26,0.5496453900709221,0.0,0.23708718378440122
hasfirstname,molly,on the text,"provided, the ontology can be populated as follows:",26,0.39646464646464646,11,0.5529411764705882,0.0,0.0
hasfirstname,molly,record,module:,22,0.4166666666666667,50,0.6761904761904761,0.0,0.0
hasfirstname,molly,hasnamevariant,namevariant,54,0.8244444444444444,12,0.43030303030303035,0.0,0.0
hasfirstname,molly,hasnamevariant,molly williams,54,0.8244444444444444,53,0.8714285714285714,0.0,0.5797386715376658
hasfirstname,molly,haspreferrednamevariant,preferrednamevariant,51,0.6026570048309178,8,0.0,0.0,0.0
hasfirstname,molly,haspreferrednamevariant,molly williams,51,0.6026570048309178,53,0.8714285714285714,0.0,0.5797386715376658
hasfirstname,molly,fullnameasstring,xsd:string,36,0.6527777777777778,0,0.0,0.0,0.0
hasfirstname,molly,fullnameasstring,molly williams,36,0.6527777777777778,53,0.8714285714285714,0.0,0.5797386715376658
hasfirstname,molly,hassurnameasstring,xsd: string,53,0.6962962962962962,0,0.0,0.0,0.0
hasfirstname,molly,hassurnameasstring,williams,53,0.6962962962962962,31,0.5499999999999999,0.0,0.0
hasfirstname,molly,hasfirstnameasstring,xsd: string,75,0.92,0,0.0,0.0,0.0
hasfirstname,molly,hasfirstnameasstring,molly,75,0.92,100,1.0,0.0,1.0
hasfirstname,molly,hasdescription,description,46,0.7930555555555556,12,0.0,0.0,0.0
hasfirstname,molly,hasdescription,first known female,46,0.7930555555555556,17,0.4185185185185185,0.0,0.0
hasfirstname,molly,hasdescription,and first known black,46,0.7930555555555556,15,0.0,0.0,0.0
hasfirstname,molly,hasdescription,firefighter in the united states. she was a slave of the new york city merchant benjamin aymar. she was affiliated with the oceanus engine company #11 in lower manhattan.,46,0.7930555555555556,3,0.5245098039215687,0.0,0.0
hasfirstname,molly,known,"female, and first known black, firefighter in the united states. she was a slave of the new york city merchant benjamin aymar. she was affiliated with the oceanus engine company #11 in lower manhattan."")",12,0.42777777777777776,5,0.6082101806239738,0.0,0.0
hasfirstname,molly,record,module:,22,0.4166666666666667,50,0.6761904761904761,0.0,0.0
hasfirstname,molly,referstoplaceoforigin,place,36,0.48412698412698413,20,0.4666666666666666,0.0,0.0
hasfirstname,molly,referstoplaceoforigin,new york city,36,0.48412698412698413,22,0.3512820512820513,0.0,0.0
hasfirstname,molly,york,"city"")",12,0.4444444444444444,18,0.45555555555555555,0.0,0.0
hasfirstname,molly,record,module:,22,0.4166666666666667,50,0.6761904761904761,0.0,0.0
hasfirstname,molly,has_race,race,60,0.825,0,0.0,0.0,0.0
hasfirstname,molly,has_race,african-american,60,0.825,10,0.0,0.0,0.0
hasfirstname,molly,record,module:,22,0.4166666666666667,50,0.6761904761904761,0.0,0.0
hasfirstname,molly,hassex,sex_type,56,0.6666666666666666,15,0.44166666666666665,0.0,0.0
hasfirstname,molly,hassex,female,56,0.6666666666666666,36,0.5777777777777778,0.0,0.0
