Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,on the provided,"text, the ontology can be populated as follows for the agent henry ossian flipper:",38,0.5292929292929293,11,0.49810298102981027,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,henry ossian flipper,24,0.46645021645021645,31,0.6277777777777779,0.0,0.0
instance of,person,ossian,"flipper, ""henry ossian flipper"")",35,0.51010101010101,26,0.6736111111111112,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,henry ossian flipper,18,0.4239789196310935,31,0.6277777777777779,0.0,0.0
instance of,person,ossian,"flipper, ""henry ossian flipper"")",35,0.51010101010101,26,0.6736111111111112,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,henry ossian flipper,30,0.4545454545454546,31,0.6277777777777779,0.0,0.0
instance of,person,ossian,"flipper, ""henry ossian flipper"")",35,0.51010101010101,26,0.6736111111111112,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,flipper,28,0.4452861952861953,46,0.0,0.0,0.0
instance of,person,ossian,"flipper, ""flipper"")",35,0.51010101010101,24,0.5526315789473685,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,henry,32,0.5192640692640692,36,0.5777777777777778,0.0,0.0
instance of,person,ossian,"flipper, ""henry"")",35,0.51010101010101,35,0.6339869281045751,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,first nonwhite officer to lead buffalo soldiers of the 10th cavalry,24,0.47056277056277057,11,0.502653399668325,0.0,0.0
instance of,person,hasdescription,adviser to senator albert fall,24,0.47056277056277057,22,0.6,0.0,0.0
instance of,person,hasdescription,engineer in the petroleum industry,24,0.47056277056277057,25,0.526797385620915,0.0,0.0
instance of,person,ossian,"flipper, ""first nonwhite officer to lead buffalo soldiers of the 10th cavalry, adviser to senator albert fall, engineer in the petroleum industry"")",35,0.51010101010101,8,0.6247165532879819,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,referstoplaceoforigin,place,44,0.5137085137085137,36,0.45555555555555555,0.0,0.0
instance of,person,referstoplaceoforigin,thomasville,44,0.5137085137085137,12,0.3383838383838384,0.0,0.0
instance of,person,ossian,"flipper, ""thomasville"")",35,0.51010101010101,28,0.6135265700483091,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race,race,42,0.537878787878788,20,0.4444444444444444,0.0,0.0
instance of,person,has_race,african-american,42,0.537878787878788,27,0.4861111111111111,0.0,0.0
instance of,person,ossian,"flipper, ""african-american"")",35,0.51010101010101,24,0.6031746031746031,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasbirthdate,date_of_birth,35,0.5570707070707072,21,0.49572649572649574,0.0,0.0
instance of,person,mentioned in the,text,37,0.5960497835497836,20,0.47222222222222215,0.0,0.0
instance of,person,hasdeathdate,date_of_death,35,0.398989898989899,21,0.49572649572649574,0.0,0.0
instance of,person,hasdeathdate,1940,35,0.398989898989899,0,0.0,0.0,0.0
instance of,person,ossian,"flipper, ""1940"")",35,0.51010101010101,27,0.5625,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hassex,sex_type,24,0.47979797979797983,29,0.3611111111111111,0.0,0.0
instance of,person,mentioned in the,text,37,0.5960497835497836,20,0.47222222222222215,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,hasstatusgeneratedevent,event,29,0.4906455862977602,36,0.5777777777777778,0.0,0.0
instance of,person,hasstatusgeneratedevent,assigned to 'a' troop,29,0.4906455862977602,22,0.4523809523809524,0.0,0.0
instance of,person,hasstatusgeneratedevent,adviser to senator albert fall,29,0.4906455862977602,22,0.6,0.0,0.0
instance of,person,hasstatusgeneratedevent,engineer in the petroleum industry,29,0.4906455862977602,25,0.526797385620915,0.0,0.0
instance of,person,ossian,"flipper, ""assigned to 'a' troop, adviser to senator albert fall, engineer in the petroleum industry"")",35,0.51010101010101,11,0.630913091309131,0.0,0.0
instance of,person,hasvalue,pscategories,32,0.43813131313131315,44,0.5833333333333334,0.0,0.0
instance of,person,mentioned in the,text,37,0.5960497835497836,20,0.47222222222222215,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasvalue,occupations,32,0.43813131313131315,35,0.47979797979797983,0.0,0.0
instance of,person,hasvalue,officer,32,0.43813131313131315,31,0.0,0.0,0.0
instance of,person,hasvalue,adviser,32,0.43813131313131315,31,0.4365079365079365,0.0,0.0
instance of,person,hasvalue,engineer,32,0.43813131313131315,29,0.5277777777777778,0.0,0.0
instance of,person,ossian,"flipper, ""officer, adviser, engineer"")",35,0.51010101010101,23,0.5906432748538012,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,hasinteragentrelationshiptype,interagentrelationshiptypes,35,0.5427115987460814,24,0.4382716049382716,0.0,0.0
instance of,person,hasinteragentrelationshiptype,subordinate,35,0.5427115987460814,35,0.5934343434343434,0.0,0.0
instance of,person,ossian,"flipper, ""subordinate"")",35,0.51010101010101,41,0.6835748792270531,0.0,0.0
instance of,person,isrelationshipto,agent,37,0.5960497835497836,36,0.5777777777777778,0.0,0.0
instance of,person,isrelationshipto,captain nicholas m. nolan,37,0.5960497835497836,26,0.4288888888888889,0.0,0.0
instance of,person,ossian,"flipper, ""captain nicholas m. nolan"")",35,0.51010101010101,28,0.5915915915915916,0.0,0.0
instance of,person,isrelationshipfrom,agent,34,0.5989057239057239,36,0.5777777777777778,0.0,0.0
instance of,person,isrelationshipfrom,henry ossian flipper,34,0.5989057239057239,31,0.6277777777777779,0.0,0.0
instance of,person,nicholas,"m. nolan, ""henry ossian flipper"")",32,0.4545454545454546,21,0.5282828282828284,0.0,0.0
instance of,person,role record,module:,27,0.49242424242424243,15,0.0,0.0,0.0
instance of,person,hasparticipantroletype,participantroletypes,30,0.5719696969696969,23,0.5388888888888889,0.0,0.0
instance of,person,hasparticipantroletype,officer,30,0.5719696969696969,31,0.0,0.0,0.0
instance of,person,ossian,"flipper, ""officer"")",35,0.51010101010101,32,0.6257309941520468,0.0,0.0
instance of,person,roleprovidedby,event,16,0.44155844155844154,36,0.5777777777777778,0.0,0.0
instance of,person,roleprovidedby,assigned to 'a' troop,16,0.44155844155844154,22,0.4523809523809524,0.0,0.0
instance of,person,roleprovidedby,adviser to senator albert fall,16,0.44155844155844154,22,0.6,0.0,0.0
instance of,person,roleprovidedby,engineer in the petroleum industry,16,0.44155844155844154,25,0.526797385620915,0.0,0.0
instance of,person,ossian,"flipper, ""assigned to 'a' troop, adviser to senator albert fall, engineer in the petroleum industry"")",35,0.51010101010101,11,0.630913091309131,0.0,0.0
hassex,male,on the provided,"text, the ontology can be populated as follows for the agent henry ossian flipper:",19,0.48888888888888893,7,0.4844173441734417,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,hasnamevariant,namevariant,40,0.6507936507936508,27,0.5631313131313131,0.0,0.0
hassex,male,hasnamevariant,henry ossian flipper,40,0.6507936507936508,25,0.3666666666666667,0.0,0.0
hassex,male,ossian,"flipper, ""henry ossian flipper"")",33,0.5555555555555555,17,0.5208333333333334,0.0,0.0
hassex,male,haspreferrednamevariant,preferrednamevariant,28,0.6135265700483091,17,0.3666666666666667,0.0,0.0
hassex,male,haspreferrednamevariant,henry ossian flipper,28,0.6135265700483091,25,0.3666666666666667,0.0,0.0
hassex,male,ossian,"flipper, ""henry ossian flipper"")",33,0.5555555555555555,17,0.5208333333333334,0.0,0.0
hassex,male,fullnameasstring,xsd:string,27,0.5555555555555555,0,0.0,0.0,0.0
hassex,male,fullnameasstring,henry ossian flipper,27,0.5555555555555555,25,0.3666666666666667,0.0,0.0
hassex,male,ossian,"flipper, ""henry ossian flipper"")",33,0.5555555555555555,17,0.5208333333333334,0.0,0.0
hassex,male,hassurnameasstring,xsd: string,42,0.8222222222222222,0,0.0,0.0,0.0
hassex,male,hassurnameasstring,flipper,42,0.8222222222222222,36,0.5952380952380952,0.0,0.0
hassex,male,ossian,"flipper, ""flipper"")",33,0.5555555555555555,17,0.5350877192982456,0.0,0.0
hassex,male,hasfirstnameasstring,xsd: string,38,0.6944444444444445,0,0.0,0.0,0.0
hassex,male,hasfirstnameasstring,henry,38,0.6944444444444445,22,0.0,0.0,0.0
hassex,male,ossian,"flipper, ""henry"")",33,0.5555555555555555,19,0.5392156862745098,0.0,0.0
hassex,male,hasdescription,description,40,0.6634920634920635,13,0.44696969696969696,0.0,0.0
hassex,male,hasdescription,first nonwhite officer to lead buffalo soldiers of the 10th cavalry,40,0.6634920634920635,8,0.48714759535655056,0.0,0.0
hassex,male,hasdescription,adviser to senator albert fall,40,0.6634920634920635,18,0.5222222222222223,0.0,0.0
hassex,male,hasdescription,engineer in the petroleum industry,40,0.6634920634920635,11,0.4264705882352941,0.0,0.0
hassex,male,ossian,"flipper, ""first nonwhite officer to lead buffalo soldiers of the 10th cavalry, adviser to senator albert fall, engineer in the petroleum industry"")",33,0.5555555555555555,4,0.47902494331065765,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,referstoplaceoforigin,place,15,0.43650793650793646,44,0.6722222222222222,0.0,0.0
hassex,male,referstoplaceoforigin,thomasville,15,0.43650793650793646,53,0.5606060606060607,0.0,0.0
hassex,male,ossian,"flipper, ""thomasville"")",33,0.5555555555555555,30,0.5289855072463768,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,has_race,race,57,0.8055555555555556,50,0.6666666666666666,0.0,0.0
hassex,male,has_race,african-american,57,0.8055555555555556,20,0.5416666666666666,0.0,0.0
hassex,male,ossian,"flipper, ""african-american"")",33,0.5555555555555555,12,0.5079365079365079,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,hasbirthdate,date_of_birth,44,0.5833333333333334,24,0.5512820512820512,0.0,0.0
hassex,male,mentioned in the,text,18,0.40972222222222227,25,0.0,0.0,0.0
hassex,male,hasdeathdate,date_of_death,44,0.6666666666666666,24,0.5512820512820512,0.0,0.0
hassex,male,hasdeathdate,1940,44,0.6666666666666666,0,0.0,0.0,0.0
hassex,male,ossian,"flipper, ""1940"")",33,0.5555555555555555,20,0.5416666666666666,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,hassex,sex_type,100,1.0,17,0.4583333333333333,1.0,0.0
hassex,male,mentioned in the,text,18,0.40972222222222227,25,0.0,0.0,0.0
hassex,male,status record,module:,32,0.5747863247863249,55,0.7535714285714287,0.0,0.0
hassex,male,hasstatusgeneratedevent,event,34,0.6835748792270531,22,0.48333333333333334,0.0,0.0
hassex,male,hasstatusgeneratedevent,assigned to 'a' troop,34,0.6835748792270531,16,0.5317460317460317,0.0,0.0
hassex,male,hasstatusgeneratedevent,adviser to senator albert fall,34,0.6835748792270531,18,0.5222222222222223,0.0,0.0
hassex,male,hasstatusgeneratedevent,engineer in the petroleum industry,34,0.6835748792270531,11,0.4264705882352941,0.0,0.0
hassex,male,ossian,"flipper, ""assigned to 'a' troop, adviser to senator albert fall, engineer in the petroleum industry"")",33,0.5555555555555555,6,0.48212321232123206,0.0,0.0
hassex,male,hasvalue,pscategories,57,0.8055555555555556,25,0.5555555555555555,0.0,0.0
hassex,male,mentioned in the,text,18,0.40972222222222227,25,0.0,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,hasvalue,occupations,57,0.8055555555555556,13,0.44696969696969696,0.0,0.0
hassex,male,hasvalue,officer,57,0.8055555555555556,18,0.46428571428571425,0.0,0.0
hassex,male,hasvalue,adviser,57,0.8055555555555556,36,0.5952380952380952,0.0,0.0
hassex,male,hasvalue,engineer,57,0.8055555555555556,17,0.4583333333333333,0.0,0.0
hassex,male,ossian,"flipper, ""officer, adviser, engineer"")",33,0.5555555555555555,10,0.4985380116959064,0.0,0.0
hassex,male,relationship record,module:,24,0.44152046783625726,55,0.7535714285714287,0.0,0.0
hassex,male,hasinteragentrelationshiptype,interagentrelationshiptypes,29,0.6015325670498084,19,0.5092592592592592,0.0,0.0
hassex,male,hasinteragentrelationshiptype,subordinate,29,0.6015325670498084,27,0.0,0.0,0.0
hassex,male,ossian,"flipper, ""subordinate"")",33,0.5555555555555555,15,0.5289855072463768,0.0,0.0
hassex,male,isrelationshipto,agent,18,0.47222222222222215,44,0.6333333333333333,0.0,0.0
hassex,male,isrelationshipto,captain nicholas m. nolan,18,0.47222222222222215,14,0.5266666666666667,0.0,0.0
hassex,male,ossian,"flipper, ""captain nicholas m. nolan"")",33,0.5555555555555555,10,0.49924924924924924,0.0,0.0
hassex,male,isrelationshipfrom,agent,17,0.46296296296296297,44,0.6333333333333333,0.0,0.0
hassex,male,isrelationshipfrom,henry ossian flipper,17,0.46296296296296297,25,0.3666666666666667,0.0,0.0
hassex,male,nicholas,"m. nolan, ""henry ossian flipper"")",43,0.4305555555555555,22,0.6237373737373737,0.0,0.0
hassex,male,role record,module:,12,0.41919191919191917,55,0.7535714285714287,0.0,0.0
hassex,male,hasparticipantroletype,participantroletypes,29,0.5454545454545454,25,0.43333333333333335,0.0,0.0
hassex,male,hasparticipantroletype,officer,29,0.5454545454545454,18,0.46428571428571425,0.0,0.0
hassex,male,ossian,"flipper, ""officer"")",33,0.5555555555555555,17,0.5350877192982456,0.0,0.0
hassex,male,roleprovidedby,event,10,0.41269841269841273,22,0.48333333333333334,0.0,0.0
hassex,male,roleprovidedby,assigned to 'a' troop,10,0.41269841269841273,16,0.5317460317460317,0.0,0.0
hassex,male,roleprovidedby,adviser to senator albert fall,10,0.41269841269841273,18,0.5222222222222223,0.0,0.0
hassex,male,roleprovidedby,engineer in the petroleum industry,10,0.41269841269841273,11,0.4264705882352941,0.0,0.0
hassex,male,ossian,"flipper, ""assigned to 'a' troop, adviser to senator albert fall, engineer in the petroleum industry"")",33,0.5555555555555555,6,0.48212321232123206,0.0,0.0
hasparticipantrole,child,on the provided,"text, the ontology can be populated as follows for the agent henry ossian flipper:",30,0.4756613756613757,9,0.5329268292682927,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,hasnamevariant,namevariant,56,0.6402116402116401,12,0.0,0.0,0.0
hasparticipantrole,child,hasnamevariant,henry ossian flipper,56,0.6402116402116401,24,0.5,0.0,0.0
hasparticipantrole,child,ossian,"flipper, ""henry ossian flipper"")",33,0.5462962962962963,16,0.4534722222222222,0.0,0.0
hasparticipantrole,child,haspreferrednamevariant,preferrednamevariant,49,0.6183574879227053,8,0.4166666666666667,0.0,0.0
hasparticipantrole,child,haspreferrednamevariant,henry ossian flipper,49,0.6183574879227053,24,0.5,0.0,0.0
hasparticipantrole,child,ossian,"flipper, ""henry ossian flipper"")",33,0.5462962962962963,16,0.4534722222222222,0.0,0.0
hasparticipantrole,child,fullnameasstring,xsd:string,29,0.513558201058201,13,0.43333333333333335,0.0,0.0
hasparticipantrole,child,fullnameasstring,henry ossian flipper,29,0.513558201058201,24,0.5,0.0,0.0
hasparticipantrole,child,ossian,"flipper, ""henry ossian flipper"")",33,0.5462962962962963,16,0.4534722222222222,0.0,0.0
hasparticipantrole,child,hassurnameasstring,xsd: string,39,0.6498316498316499,12,0.43030303030303035,0.0,0.0
hasparticipantrole,child,hassurnameasstring,flipper,39,0.6498316498316499,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,ossian,"flipper, ""flipper"")",33,0.5462962962962963,17,0.3350877192982456,0.0,0.0
hasparticipantrole,child,hasfirstnameasstring,xsd: string,42,0.7996723646723647,12,0.43030303030303035,0.0,0.0
hasparticipantrole,child,hasfirstnameasstring,henry,42,0.7996723646723647,20,0.4666666666666666,0.0,0.0
hasparticipantrole,child,ossian,"flipper, ""henry"")",33,0.5462962962962963,9,0.33921568627450976,0.0,0.0
hasparticipantrole,child,hasdescription,description,50,0.7956228956228956,25,0.5131313131313131,0.0,0.0
hasparticipantrole,child,hasdescription,first nonwhite officer to lead buffalo soldiers of the 10th cavalry,50,0.7956228956228956,11,0.6248756218905472,0.0,0.0
hasparticipantrole,child,hasdescription,adviser to senator albert fall,50,0.7956228956228956,11,0.32222222222222224,0.0,0.0
hasparticipantrole,child,hasdescription,engineer in the petroleum industry,50,0.7956228956228956,15,0.31960784313725493,0.0,0.0
hasparticipantrole,child,ossian,"flipper, ""first nonwhite officer to lead buffalo soldiers of the 10th cavalry, adviser to senator albert fall, engineer in the petroleum industry"")",33,0.5462962962962963,7,0.5446712018140589,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,referstoplaceoforigin,place,36,0.6071428571428572,20,0.0,0.0,0.0
hasparticipantrole,child,referstoplaceoforigin,thomasville,36,0.6071428571428572,38,0.43030303030303035,0.0,0.0
hasparticipantrole,child,ossian,"flipper, ""thomasville"")",33,0.5462962962962963,21,0.46570048309178746,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,has_race,race,46,0.6388888888888888,22,0.0,0.0,0.0
hasparticipantrole,child,has_race,african-american,46,0.6388888888888888,19,0.3416666666666666,0.0,0.0
hasparticipantrole,child,ossian,"flipper, ""african-american"")",33,0.5462962962962963,12,0.3238095238095238,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,hasbirthdate,date_of_birth,53,0.799074074074074,11,0.4256410256410256,0.0,0.0
hasparticipantrole,child,mentioned in the,text,35,0.5138888888888888,0,0.0,0.0,0.0
hasparticipantrole,child,hasdeathdate,date_of_death,53,0.7925925925925926,11,0.4256410256410256,0.0,0.0
hasparticipantrole,child,hasdeathdate,1940,53,0.7925925925925926,0,0.0,0.0,0.0
hasparticipantrole,child,ossian,"flipper, ""1940"")",33,0.5462962962962963,10,0.3416666666666666,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,hassex,sex_type,33,0.5555555555555555,0,0.0,0.0,0.0
