Sojourner Truth	a	wikibase:Item
Sojourner Truth	Commons category	"Sojourner
Sojourner Truth	VIAF ID	"74657903"
Sojourner Truth	ISNI	"0000000109884285"
Sojourner Truth	GND ID	"119200910"
Sojourner Truth	place of birth	Hurley
Sojourner Truth	place of death	Battle Creek
Sojourner Truth	country of citizenship	United States of America
Sojourner Truth	Find a Grave memorial ID	"1044"
Sojourner Truth	date of death	"1883-11-26T00:00:00Z"^^xsd:dateTime
Sojourner Truth	instance of	human
Sojourner Truth	occupation	human rights activist
Sojourner Truth	occupation	writer
Sojourner Truth	occupation	abolitionist
Sojourner Truth	occupation	women's rights activist
Sojourner Truth	occupation	suffragist
Sojourner Truth	field of work	abolitionism
Sojourner Truth	date of birth	"1798-01-01T00:00:00Z"^^xsd:dateTime
Sojourner Truth	Freebase ID	"/m/077_8"
Sojourner Truth	Bibliothèque nationale de France ID	"16157269d"
Sojourner Truth	Library of Congress authority ID	"n79138780"
Sojourner Truth	given name	Isabella
Sojourner Truth	topic's main category	Category:Sojourner Truth
Sojourner Truth	Project Gutenberg author ID	"689"
Sojourner Truth	SELIBR ID	"252318"
Sojourner Truth	NNDB people ID	"951/000091678"
Sojourner Truth	award received	National Women's Hall of Fame
Sojourner Truth	award received	Michigan Women's Hall of Fame
Sojourner Truth	Open Library ID	"OL2658871A"
Sojourner Truth	languages spoken, written or signed	Dutch
Sojourner Truth	languages spoken, written or signed	English
Sojourner Truth	FAST ID	"1851782"
Sojourner Truth	WomenWriters ID	"7ae6696e-3c2a-4ad6-a46f-21fcebd02aee"
Sojourner Truth	ethnic group	African Americans
Sojourner Truth	place of burial	Oak Hill Cemetery
Sojourner Truth	residence	Battle Creek
Sojourner Truth	LibriVox author ID	"5706"
Sojourner Truth	SNAC ARK ID	"w6s57g1k"
Sojourner Truth	SNAC ARK ID	"w6d799nm"
Sojourner Truth	Encyclopædia Britannica Online ID	"biography/Sojourner-Truth"
Sojourner Truth	openMLOL author ID	"23262"
Sojourner Truth	social classification	enslaved person
Sojourner Truth	name in native language	"Sojourner
Sojourner Truth	birth name	"Isabella
Sojourner Truth	NORAF ID	"90657480"
Sojourner Truth	NUKAT ID	"n2006113305"
Sojourner Truth	CANTIC ID (former scheme)	"a11752853"
Sojourner Truth	Collective Biographies of Women ID	"14996"
Sojourner Truth	Encyclopædia Universalis ID	"sojourner-truth"
Sojourner Truth	American National Biography ID	"1500706"
Sojourner Truth	IdRef ID	"070054592"
Sojourner Truth	LOA ID	"648"
Sojourner Truth	Nationale Thesaurus voor Auteursnamen ID	"12138439X"
Sojourner Truth	Libris-URI	"20dgkxxl45jwf27"
Sojourner Truth	CERL Thesaurus ID	"cnp01402396"
Sojourner Truth	sex or gender	female
Sojourner Truth	NL CR AUT ID	"xx0108747"
Sojourner Truth	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Sojourner%20Truth%2C%20NPG.79.220.jpg>
Sojourner Truth	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Carte%20de%20visite.jpg>
Sojourner Truth	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Sojourner%20Truth%2001.jpg>
Sojourner Truth	BNB person ID	"TruthSojourner1799-1883"
Sojourner Truth	Google Doodle	"celebrating-sojourner-truth"
Sojourner Truth	official website	<https://sojournertruthmemorial.org>
Sojourner Truth	on focus list of Wikimedia project	American Women's History Initiative
Sojourner Truth	on focus list of Wikimedia project	WikiProject African diaspora
Sojourner Truth	on focus list of Wikimedia project	WikiProject Women in Religion
Sojourner Truth	on focus list of Wikimedia project	Wikipedia:Vital articles/Level/4
Sojourner Truth	on focus list of Wikimedia project	NL Gendergap maintenance
Sojourner Truth	FemBio ID	"27351"
Sojourner Truth	Orlando author ID	"trutso"
Sojourner Truth	BlackPast.org ID	"african-american-history/truth-sojourner-isabella-baumfree-ca-1791-1883"
Sojourner Truth	writing language	English
Sojourner Truth	described by source	Online Biographical Dictionary of the Woman Suffrage Movement in the United States
Sojourner Truth	described by source	Obalky knih.cz
Sojourner Truth	described by source	Women of Distinction: Remarkable in Works and Invincible in Character
Sojourner Truth	described by source	African American Authors, 1745-1945 (1st edition)
Sojourner Truth	described by source	The Meridian Anthology of Early American Women Writers (1st edition)
Sojourner Truth	described by source	Notable Black American Women
Sojourner Truth	described by source	American Women Writers
Sojourner Truth	described by source	Appletons' Cyclopædia of American Biography
Sojourner Truth	DUC ID	"sojourner-truth"
Sojourner Truth	religion or worldview	Methodism
