Henry Box Brown	a	wikibase:Item
Henry Box Brown	VIAF ID	"46660315"
Henry Box Brown	ISNI	"0000000077794399"
Henry Box Brown	Bibliothèque nationale de France ID	"16082569g"
Henry Box Brown	instance of	human
Henry Box Brown	date of birth	"1815-01-01T00:00:00Z"^^xsd:dateTime
Henry Box Brown	given name	Henry
Henry Box Brown	occupation	autobiographer
Henry Box Brown	family name	Box
Henry Box Brown	family name	Brown
Henry Box Brown	country of citizenship	United States of America
Henry Box Brown	NNDB people ID	"121/000109791"
Henry Box Brown	FAST ID	"1809898"
Henry Box Brown	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Box%20Brown.jpg>
Henry Box Brown	place of birth	Virginia
Henry Box Brown	place of birth	Louisa County
Henry Box Brown	Library of Congress authority ID	"n2014029210"
Henry Box Brown	place of death	Toronto
Henry Box Brown	SNAC ARK ID	"w6zs38pv"
Henry Box Brown	ethnic group	African Americans
Henry Box Brown	social classification	enslaved person
Henry Box Brown	Oxford Dictionary of National Biography ID	"99122"
Henry Box Brown	IdRef ID	"076729176"
Henry Box Brown	date of death	"1897-06-15T00:00:00Z"^^xsd:dateTime
Henry Box Brown	languages spoken, written or signed	English
Henry Box Brown	Nationale Thesaurus voor Auteursnamen ID	"151502579"
Henry Box Brown	Encyclopedia Virginia ID	"Brown_Henry_Box_ca_1815"
Henry Box Brown	GND ID	"141162996"
Henry Box Brown	Commons category	"Henry
Henry Box Brown	BlackPast.org ID	"african-american-history/brown-henry-box-1816-1889"
Henry Box Brown	on focus list of Wikimedia project	WikiProject African diaspora
Henry Box Brown	WorldCat Identities ID (superseded)	"lccn-n2014029210"
Henry Box Brown	sex or gender	male
Henry Box Brown	Freebase ID	"/m/023q6w"
Henry Box Brown	CERL Thesaurus ID	"cnp01223662"
Henry Box Brown	WikiTree person ID	"Brown-145574"
Henry Box Brown	different from	Henry B. Brown
Henry Box Brown	rdfs:label	"Henry
Henry Box Brown	owl:sameAs	wd:Q3132652
