Henry Bibb	a	wikibase:Item
Henry Bibb	VIAF ID	"106438724"
Henry Bibb	ISNI	"0000000120322179"
Henry Bibb	instance of	human
Henry Bibb	sex or gender	male
Henry Bibb	date of birth	"1815-05-10T00:00:00Z"^^xsd:dateTime
Henry Bibb	date of death	"1854-01-01T00:00:00Z"^^xsd:dateTime
Henry Bibb	given name	Henry
Henry Bibb	Project Gutenberg author ID	"6033"
Henry Bibb	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Bibb.png>
Henry Bibb	Commons category	"Henry
Henry Bibb	FAST ID	"1808001"
Henry Bibb	LibriVox author ID	"3137"
Henry Bibb	ethnic group	African Americans
Henry Bibb	Library of Congress authority ID	"n50011161"
Henry Bibb	SNAC ARK ID	"w60f0n3h"
Henry Bibb	place of birth	Shelby County
Henry Bibb	occupation	writer
Henry Bibb	occupation	abolitionist
Henry Bibb	Open Library ID	"OL1394819A"
Henry Bibb	Open Library ID	"OL7801746A"
Henry Bibb	openMLOL author ID	"23689"
Henry Bibb	social classification	enslaved person
Henry Bibb	Dictionary of Canadian Biography ID	"bibb_henry_walton_8"
Henry Bibb	GND ID	"12316916X"
Henry Bibb	NORAF ID	"5009321"
Henry Bibb	NUKAT ID	"n2006007849"
Henry Bibb	American National Biography ID	"1500058"
Henry Bibb	Nationale Thesaurus voor Auteursnamen ID	"13168485X"
Henry Bibb	family name	Bibb
Henry Bibb	BNB person ID	"BibbHenry1815-"
Henry Bibb	CERL Thesaurus ID	"cnp00573817"
Henry Bibb	IdRef ID	"092700411"
Henry Bibb	Bibliothèque nationale de France ID	"144681136"
Henry Bibb	NL CR AUT ID	"mzk2011634460"
Henry Bibb	BlackPast.org ID	"african-american-history/bibb-henry-1815-1854"
Henry Bibb	country of citizenship	United States of America
Henry Bibb	on focus list of Wikimedia project	WikiProject African diaspora
Henry Bibb	WorldCat Identities ID (superseded)	"lccn-n50011161"
Henry Bibb	spouse	Mary Bibb
Henry Bibb	NKAA ID	"2"
Henry Bibb	described by source	African American Authors, 1745-1945 (1st edition)
Henry Bibb	Freebase ID	"/m/02q9x1r"
Henry Bibb	WikiTree person ID	"Bibb-811"
Henry Bibb	place of death	Windsor
Henry Bibb	Prabook ID	"2346192"
Henry Bibb	National Library of Israel J9U ID	"987007315580705171"
Henry Bibb	African American Visual Artists Database ID	"1104"
Henry Bibb	rdfs:label	"Henry
