Ellen and William Craft	a	wikibase:Item
Ellen and William Craft	instance of	wd:Q101430687
Ellen and William Craft	ethnic group	African Americans
Ellen and William Craft	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Ellen%20and%20William%20Craft.png>
Ellen and William Craft	has part(s)	Ellen Craft
Ellen and William Craft	has part(s)	William Craft
Ellen and William Craft	Commons category	"Ellen
Ellen and William Craft	significant event	escape
Ellen and William Craft	social classification	enslaved person
Ellen and William Craft	New Georgia Encyclopedia ID	"history-archaeology/william-and-ellen-craft-1824-1900-1826-1891"
Ellen and William Craft	BlackPast.org ID	"african-american-history/craft-william-and-ellen-1824-1900-1826-1891"
Ellen and William Craft	occupation	writer
Ellen and William Craft	Freebase ID	"/m/06t372"
Ellen and William Craft	rdfs:label	"Ellen
