Moses Roper	a	wikibase:Item
Moses Roper	wdt:P214	"358129"
Moses Roper	ISNI	"0000000083495483"
Moses Roper	instance of	human
Moses Roper	place of birth	Caswell County
Moses Roper	place of death	Boston
Moses Roper	date of death	"1891-04-15T00:00:00Z"^^xsd:dateTime
Moses Roper	sex or gender	male
Moses Roper	given name	Moses
Moses Roper	country of citizenship	United States of America
Moses Roper	FAST ID	"246626"
Moses Roper	date of birth	"1815-01-01T00:00:00Z"^^xsd:dateTime
Moses Roper	Library of Congress authority ID	"n88175243"
Moses Roper	social classification	enslaved person
Moses Roper	occupation	writer
Moses Roper	WorldCat Identities ID (superseded)	"lccn-n88175243"
Moses Roper	Freebase ID	"/m/0b1qs5"
Moses Roper	National Library of Israel J9U ID	"987007345138305171"
Moses Roper	NACSIS-CAT author ID	"DA11427470"
Moses Roper	Libraries Australia ID	"35461286"
Moses Roper	family name	Roper
Moses Roper	languages spoken, written or signed	English
Moses Roper	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Moses%20Roper%20-%201846%20%28cropped%29.jpg>
Moses Roper	WikiTree person ID	"Roper-2521"
Moses Roper	Commons category	"Moses
Moses Roper	KBR person ID	"14040491"
Moses Roper	CiNii Research ID	"1140563741735708544"
Moses Roper	rdfs:label	"Moses
