Venture Smith	a	wikibase:Item
Venture Smith	wdt:P214	"58077582"
Venture Smith	ISNI	"0000000083856509"
Venture Smith	sex or gender	male
Venture Smith	instance of	human
Venture Smith	date of birth	"1729-01-01T00:00:00Z"^^xsd:dateTime
Venture Smith	date of death	"1805-01-01T00:00:00Z"^^xsd:dateTime
Venture Smith	date of death	"1805-09-19T00:00:00Z"^^xsd:dateTime
Venture Smith	family name	Smith
Venture Smith	Project Gutenberg author ID	"3297"
Venture Smith	Open Library ID	"OL5186872A"
Venture Smith	FAST ID	"189580"
Venture Smith	LibriVox author ID	"9713"
Venture Smith	Find a Grave memorial ID	"6689846"
Venture Smith	Library of Congress authority ID	"n85352238"
Venture Smith	SNAC ARK ID	"w67w7gjk"
Venture Smith	openMLOL author ID	"23981"
Venture Smith	social classification	enslaved person
Venture Smith	notable work	A Narrative of the Life and Adventures of Venture
Venture Smith	Online Books Page author ID	"Smith,
Venture Smith	American National Biography ID	"1601694"
Venture Smith	Nationale Thesaurus voor Auteursnamen ID	"073099260"
Venture Smith	described by source	Dictionary of African Biography
Venture Smith	IdRef ID	"13419103X"
Venture Smith	Biblioth\u00e8que nationale de France ID	"16508042q"
Venture Smith	BNB person ID	"SmithVenture1729?-1805"
Venture Smith	GND ID	"142545112"
Venture Smith	on focus list of Wikimedia project	WikiProject African diaspora
Venture Smith	languages spoken, written or signed	English
Venture Smith	country of citizenship	United States of America
Venture Smith	WorldCat Identities ID (superseded)	"lccn-n85352238"
Venture Smith	BlackPast.org ID	"african-american-history/smith-venture-c-1729-1805"
Venture Smith	occupation	writer
Venture Smith	Freebase ID	"/m/09b0hd"
Venture Smith	given name	Venture
Venture Smith	CERL Thesaurus ID	"cnp01273955"
Venture Smith	National Library of Israel J9U ID	"987007437052705171"
Venture Smith	rdfs:label	"Venture
