William Henry Singleton	a	wikibase:Item
William Henry Singleton	VIAF ID	"3364498"
William Henry Singleton	instance of	human
William Henry Singleton	sex or gender	male
William Henry Singleton	date of birth	"1835-01-01T00:00:00Z"^^xsd:dateTime
William Henry Singleton	date of death	"1938-01-01T00:00:00Z"^^xsd:dateTime
William Henry Singleton	given name	William
William Henry Singleton	occupation	missionary
William Henry Singleton	Open Library ID	"OL2474421A"
William Henry Singleton	FAST ID	"446104"
William Henry Singleton	Library of Congress authority ID	"no00022999"
William Henry Singleton	social classification	enslaved person
William Henry Singleton	Online Books Page author ID	"Singleton,
William Henry Singleton	place of burial	Connecticut
William Henry Singleton	ISNI	"0000000042470458"
William Henry Singleton	religion or worldview	Methodism
William Henry Singleton	WorldCat Identities ID (superseded)	"lccn-no00022999"
William Henry Singleton	Freebase ID	"/m/04n1bwl"
William Henry Singleton	GND ID	"122834852"
William Henry Singleton	rdfs:label	"William
