Amanda America Dickson	a	wikibase:Item
Amanda America Dickson	wdt:P31	wd:Q5
Amanda America Dickson	sex or gender	female
Amanda America Dickson	VIAF ID	"63235930"
Amanda America Dickson	Library of Congress authority ID	"n94040690"
Amanda America Dickson	given name	Amanda
Amanda America Dickson	family name	Dickson
Amanda America Dickson	Commons category	"Amanda
Amanda America Dickson	date of birth	"1849-11-21T00:00:00Z"^^xsd:dateTime
Amanda America Dickson	date of birth	"1849-11-20T00:00:00Z"^^xsd:dateTime
Amanda America Dickson	date of death	"1893-07-11T00:00:00Z"^^xsd:dateTime
Amanda America Dickson	date of death	"1893-06-11T00:00:00Z"^^xsd:dateTime
Amanda America Dickson	FAST ID	"338726"
Amanda America Dickson	image	<http://commons.wikimedia.org/wiki/Special:FilePath/Amanda%20America%20Dickson%20001.jpg>
Amanda America Dickson	Encyclop\u00e6dia Britannica Online ID	"biography/Amanda-America-Dickson"
Amanda America Dickson	IdRef ID	"135428378"
Amanda America Dickson	New Georgia Encyclopedia ID	"history-archaeology/amanda-america-dickson-1849-1893"
Amanda America Dickson	educated at	Clark Atlanta University
Amanda America Dickson	father	David Dickson
Amanda America Dickson	BNB person ID	"DicksonAmandaAmerica1849-1893"
Amanda America Dickson	place of birth	Hancock County
Amanda America Dickson	BlackPast.org ID	"african-american-history/amanda-america-dickson-toomer-1849-1893"
Amanda America Dickson	occupation	socialite
Amanda America Dickson	on focus list of Wikimedia project	WikiProject African diaspora
Amanda America Dickson	WorldCat Identities ID (superseded)	"lccn-n94040690"
Amanda America Dickson	languages spoken, written or signed	English
Amanda America Dickson	Google Knowledge Graph ID	"/g/11b_00c4z0"
Amanda America Dickson	National Library of Israel J9U ID	"987007329582305171"
Amanda America Dickson	ISNI	"0000000031783395"
Amanda America Dickson	Geni.com profile ID	"6000000027687527931"
Amanda America Dickson	rdfs:label	"Amanda
