Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
hasname,william lewis,record,module:,15,0.0,30,0.47985347985347987,0.0,0.0
hasname,william lewis,hasnamevariant,namevariant,67,0.9,33,0.3900543900543901,0.0,0.0
hasname,william lewis,hasnamevariant,william lewis reece,67,0.9,81,0.9368421052631579,0.0,0.7092972666062739
hasname,william lewis,lewis,"reece, ""william lewis reece"")",17,0.44761904761904764,62,0.6878868258178604,0.0,0.4494364165239822
hasname,william lewis,haspreferrednamevariant,preferrednamevariant,47,0.6728778467908904,24,0.41923076923076924,0.0,0.0
hasname,william lewis,haspreferrednamevariant,william reece,47,0.6728778467908904,69,0.8769230769230769,0.0,0.33609692727625756
hasname,william lewis,lewis,"reece, ""william reece"")",17,0.44761904761904764,50,0.5463891985631116,0.0,0.19431434016858148
hasname,william lewis,fullnameasstring,xsd:string,35,0.5773809523809524,9,0.3923076923076923,0.0,0.0
hasname,william lewis,fullnameasstring,william lewis reece,35,0.5773809523809524,81,0.9368421052631579,0.0,0.7092972666062739
hasname,william lewis,lewis,"reece, ""william lewis reece"")",17,0.44761904761904764,62,0.6878868258178604,0.0,0.4494364165239822
hasname,william lewis,hassurnameasstring,xsd: string,56,0.8574074074074074,17,0.27855477855477856,0.0,0.0
hasname,william lewis,hassurnameasstring,reece,56,0.8574074074074074,11,0.4256410256410256,0.0,0.0
hasname,william lewis,lewis,"reece, ""reece"")",17,0.44761904761904764,14,0.2623931623931624,0.0,0.0
hasname,william lewis,hasfirstnameasstring,xsd: string,52,0.8483333333333334,17,0.27855477855477856,0.0,0.0
hasname,william lewis,hasfirstnameasstring,william,52,0.8483333333333334,70,0.9076923076923077,0.0,0.5797386715376658
hasname,william lewis,lewis,"reece, ""william"")",17,0.44761904761904764,47,0.5072182719241543,0.0,0.33609692727625756
hasname,william lewis,record,module:,15,0.0,30,0.47985347985347987,0.0,0.0
hasname,william lewis,referstoplaceoforigin,place,21,0.41269841269841273,33,0.6102564102564102,0.0,0.0
hasname,william lewis,referstoplaceoforigin,oklahoma,21,0.41269841269841273,29,0.5352564102564102,0.0,0.0
hasname,william lewis,lewis,"reece, ""oklahoma"")",17,0.44761904761904764,19,0.42079772079772076,0.0,0.0
hasname,william lewis,record,module:,15,0.0,30,0.47985347985347987,0.0,0.0
hasname,william lewis,has_race,race,67,0.8458333333333333,24,0.4423076923076923,0.0,0.0
hasname,william lewis,has_race,american,67,0.8458333333333333,38,0.42414529914529914,0.0,0.0
