Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,gabriel,24,0.46645021645021645,15,0.4365079365079365,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,gabriel,18,0.4239789196310935,15,0.4365079365079365,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,gabriel,30,0.4545454545454546,15,0.4365079365079365,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,gabriel,32,0.5192640692640692,15,0.4365079365079365,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,a divine messenger,24,0.47056277056277057,25,0.4444444444444444,0.0,0.0
instance of,person,hasdescription,announcing god's will to mankind,24,0.47056277056277057,16,0.42013888888888884,0.0,0.0
instance of,person,hasdescription,and revered as a saint in many christian traditions.,24,0.47056277056277057,17,0.49786324786324787,0.0,0.0
instance of,person,divine,"messenger, announcing god's will to mankind, and revered as a saint in many christian traditions."")",35,0.5909090909090909,10,0.49461279461279456,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,referstoplaceoforigin,place,44,0.5137085137085137,36,0.45555555555555555,0.0,0.0
instance of,person,referstoplaceoforigin,divine realm,44,0.5137085137085137,22,0.47222222222222215,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race,race,42,0.537878787878788,20,0.4444444444444444,0.0,0.0
