Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,on the text,"provided, the ontology can be populated as follows:",36,0.5757575757575758,14,0.577124183006536,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_name,name,32,0.537878787878788,20,0.47222222222222215,0.0,0.0
instance of,person,has_name,johnson chesnut whittaker,32,0.537878787878788,19,0.44222222222222224,0.0,0.0
instance of,person,chesnut,"whittaker, 'johnson chesnut whittaker')",22,0.45598845598845594,22,0.5871794871794872,0.0,0.0
instance of,person,has_surname,surname,27,0.49242424242424243,31,0.5396825396825397,0.0,0.0
instance of,person,has_surname,whittaker,27,0.49242424242424243,27,0.0,0.0,0.0
instance of,person,chesnut,"whittaker, 'whittaker')",22,0.45598845598845594,14,0.4734299516908213,0.0,0.0
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0
instance of,person,has_first_name,johnson,40,0.5692640692640693,46,0.5317460317460317,0.0,0.0
instance of,person,chesnut,"whittaker, 'johnson')",22,0.45598845598845594,37,0.5476190476190476,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0
instance of,person,is_relationship_to,richard greener,34,0.5798460798460798,19,0.41111111111111115,0.0,0.0
instance of,person,is_relationship_to,solomon l. hoge,34,0.5798460798460798,29,0.5666666666666667,0.0,0.0
instance of,person,chesnut,"whittaker, 'richard greener'), is_relationship_to(johnson chesnut whittaker, 'solomon l. hoge')",22,0.45598845598845594,12,0.5766081871345029,0.0,0.0
instance of,person,role record,module:,27,0.49242424242424243,15,0.0,0.0,0.0
instance of,person,has_participant_role,participant_role_type,32,0.5668831168831169,22,0.5357142857142857,0.0,0.0
instance of,person,has_participant_role,cadet at west point,32,0.5668831168831169,32,0.4795321637426901,0.0,0.0
instance of,person,has_participant_role,defendant in court-martial,32,0.5668831168831169,12,0.42735042735042733,0.0,0.0
instance of,person,chesnut,"whittaker, 'cadet at west point'), has_participant_role(johnson chesnut whittaker, 'defendant in court-martial')",22,0.45598845598845594,8,0.5734126984126985,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_sex,sex_type,22,0.45598845598845594,29,0.3611111111111111,0.0,0.0
instance of,person,has_sex,male,22,0.45598845598845594,20,0.47222222222222215,0.0,0.0
instance of,person,chesnut,"whittaker, 'male')",22,0.45598845598845594,17,0.48148148148148145,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_occupation,occupation,24,0.38311688311688313,38,0.48888888888888893,0.0,0.0
instance of,person,has_occupation,teacher,24,0.38311688311688313,31,0.4365079365079365,0.0,0.0
instance of,person,has_occupation,lawyer,24,0.38311688311688313,33,0.0,0.0,0.0
instance of,person,has_occupation,high school principal,24,0.38311688311688313,22,0.4761904761904762,0.0,0.0
instance of,person,has_occupation,psychology professor,24,0.38311688311688313,31,0.5499999999999999,0.0,0.0
instance of,person,chesnut,"whittaker, 'teacher'), has_occupation(johnson chesnut whittaker, 'lawyer'), has_occupation(johnson chesnut whittaker, 'high school principal'), has_occupation(johnson chesnut whittaker, 'psychology professor')",22,0.45598845598845594,6,0.5651249335459861,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.49572649572649574,0.0,0.0
instance of,person,has_birthdate,august 23,33,0.5463869463869464,13,0.4259259259259259,0.0,0.0
instance of,person,has_birthdate,1858,33,0.5463869463869464,0,0.0,0.0,0.0
instance of,person,chesnut,"whittaker, 'august 23, 1858')",22,0.45598845598845594,17,0.5344827586206896,0.0,0.0
instance of,person,has_deathdate,date_of_death,33,0.39044289044289043,21,0.49572649572649574,0.0,0.0
instance of,person,has_deathdate,january 14,33,0.39044289044289043,12,0.3444444444444444,0.0,0.0
instance of,person,has_deathdate,1931,33,0.39044289044289043,0,0.0,0.0,0.0
instance of,person,chesnut,"whittaker, 'january 14, 1931')",22,0.45598845598845594,17,0.5333333333333333,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race_or_color,race_or_color,36,0.5162210338680927,32,0.46581196581196577,0.0,0.0
instance of,person,has_race_or_color,black,36,0.5162210338680927,0,0.0,0.0,0.0
instance of,person,chesnut,"whittaker, 'black')",22,0.45598845598845594,16,0.4795321637426901,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,has_person_status,expelled from west point,29,0.449554367201426,40,0.5277777777777778,0.0,0.0
instance of,person,has_person_status,posthumously commissioned by president bill clinton,29,0.449554367201426,21,0.577124183006536,0.0,0.0
instance of,person,chesnut,"whittaker, 'expelled from west point'), has_person_status(johnson chesnut whittaker, 'posthumously commissioned by president bill clinton')",22,0.45598845598845594,8,0.5699440447641887,0.0,0.0
instance of,person,text does not provide information for all the,"modules, so some are left out.",21,0.5245791245791246,17,0.4222222222222222,0.0,0.0
hassex,male,on the text,"provided, the ontology can be populated as follows:",35,0.5909090909090909,11,0.49183006535947715,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,has_name,name,57,0.8055555555555556,50,0.6666666666666666,0.0,0.0
hassex,male,has_name,johnson chesnut whittaker,57,0.8055555555555556,14,0.43,0.0,0.0
hassex,male,chesnut,"whittaker, 'johnson chesnut whittaker')",31,0.5317460317460317,9,0.5170940170940171,0.0,0.0
hassex,male,has_surname,surname,59,0.6767676767676768,36,0.0,0.0,0.0
hassex,male,has_surname,whittaker,59,0.6767676767676768,31,0.0,0.0,0.0
hassex,male,chesnut,"whittaker, 'whittaker')",31,0.5317460317460317,15,0.5289855072463768,0.0,0.0
hassex,male,has_first_name,first_name,50,0.6507936507936508,29,0.0,0.0,0.0
hassex,male,has_first_name,johnson,50,0.6507936507936508,0,0.0,0.0,0.0
hassex,male,chesnut,"whittaker, 'johnson')",31,0.5317460317460317,16,0.5317460317460317,0.0,0.0
hassex,male,relationship record,module:,24,0.44152046783625726,55,0.7535714285714287,0.0,0.0
hassex,male,is_relationship_to,agent,17,0.46296296296296297,44,0.6333333333333333,0.0,0.0
hassex,male,is_relationship_to,richard greener,17,0.46296296296296297,21,0.4388888888888889,0.0,0.0
hassex,male,is_relationship_to,solomon l. hoge,17,0.46296296296296297,32,0.37777777777777777,0.0,0.0
hassex,male,chesnut,"whittaker, 'richard greener'), is_relationship_to(johnson chesnut whittaker, 'solomon l. hoge')",31,0.5317460317460317,6,0.48274853801169587,0.0,0.0
hassex,male,role record,module:,12,0.41919191919191917,55,0.7535714285714287,0.0,0.0
hassex,male,has_participant_role,participant_role_type,31,0.5499999999999999,24,0.43253968253968256,0.0,0.0
hassex,male,has_participant_role,cadet at west point,31,0.5499999999999999,17,0.5350877192982456,0.0,0.0
hassex,male,has_participant_role,defendant in court-martial,31,0.5499999999999999,20,0.358974358974359,0.0,0.0
hassex,male,chesnut,"whittaker, 'cadet at west point'), has_participant_role(johnson chesnut whittaker, 'defendant in court-martial')",31,0.5317460317460317,5,0.48115079365079366,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,has_sex,sex_type,92,0.9666666666666667,17,0.4583333333333333,0.0,0.0
hassex,male,has_sex,male,92,0.9666666666666667,100,1.0,0.0,1.0
hassex,male,chesnut,"whittaker, 'male')",31,0.5317460317460317,36,0.5370370370370371,0.0,0.5797386715376658
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,has_occupation,occupation,30,0.5714285714285715,14,0.45,0.0,0.0
hassex,male,has_occupation,teacher,30,0.5714285714285715,36,0.42857142857142855,0.0,0.0
hassex,male,has_occupation,lawyer,30,0.5714285714285715,40,0.6388888888888888,0.0,0.0
hassex,male,has_occupation,high school principal,30,0.5714285714285715,16,0.43253968253968256,0.0,0.0
hassex,male,has_occupation,psychology professor,30,0.5714285714285715,17,0.43333333333333335,0.0,0.0
hassex,male,chesnut,"whittaker, 'teacher'), has_occupation(johnson chesnut whittaker, 'lawyer'), has_occupation(johnson chesnut whittaker, 'high school principal'), has_occupation(johnson chesnut whittaker, 'psychology professor')",31,0.5317460317460317,3,0.4770069112174375,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,has_birthdate,date_of_birth,42,0.576923076923077,24,0.5512820512820512,0.0,0.0
hassex,male,has_birthdate,august 23,42,0.576923076923077,15,0.4537037037037037,0.0,0.0
hassex,male,has_birthdate,1858,42,0.576923076923077,0,0.0,0.0,0.0
hassex,male,chesnut,"whittaker, 'august 23, 1858')",31,0.5317460317460317,12,0.5229885057471265,0.0,0.0
hassex,male,has_deathdate,date_of_death,42,0.6581196581196581,24,0.5512820512820512,0.0,0.0
hassex,male,has_deathdate,january 14,42,0.6581196581196581,14,0.45,0.0,0.0
hassex,male,has_deathdate,1931,42,0.6581196581196581,0,0.0,0.0,0.0
hassex,male,chesnut,"whittaker, 'january 14, 1931')",31,0.5317460317460317,12,0.5222222222222223,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,has_race_or_color,race_or_color,35,0.6339869281045751,24,0.5512820512820512,0.0,0.0
hassex,male,has_race_or_color,black,35,0.6339869281045751,22,0.4666666666666666,0.0,0.0
hassex,male,chesnut,"whittaker, 'black')",31,0.5317460317460317,17,0.5350877192982456,0.0,0.0
hassex,male,status record,module:,32,0.5747863247863249,55,0.7535714285714287,0.0,0.0
hassex,male,has_person_status,expelled from west point,35,0.642483660130719,14,0.36111111111111116,0.0,0.0
hassex,male,has_person_status,posthumously commissioned by president bill clinton,35,0.642483660130719,11,0.6029411764705882,0.0,0.0
hassex,male,chesnut,"whittaker, 'expelled from west point'), has_person_status(johnson chesnut whittaker, 'posthumously commissioned by president bill clinton')",31,0.5317460317460317,6,0.592925659472422,0.0,0.0
hassex,male,text does not provide information for all the,"modules, so some are left out.",8,0.41111111111111115,24,0.6166666666666667,0.0,0.0
hasparticipantrole,child,on the text,"provided, the ontology can be populated as follows:",21,0.3686868686868687,11,0.5660130718954249,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,has_name,name,38,0.5675925925925926,0,0.0,0.0,0.0
hasparticipantrole,child,has_name,johnson chesnut whittaker,38,0.5675925925925926,20,0.32666666666666666,0.0,0.0
hasparticipantrole,child,chesnut,"whittaker, 'johnson chesnut whittaker')",32,0.5306878306878308,14,0.48376068376068376,0.0,0.0
hasparticipantrole,child,has_surname,surname,41,0.6274651274651274,0,0.0,0.0,0.0
hasparticipantrole,child,has_surname,whittaker,41,0.6274651274651274,29,0.5407407407407407,0.0,0.0
hasparticipantrole,child,chesnut,"whittaker, 'whittaker')",32,0.5306878306878308,14,0.4956521739130435,0.0,0.0
hasparticipantrole,child,has_first_name,first_name,44,0.6772486772486772,13,0.43333333333333335,0.0,0.0
hasparticipantrole,child,has_first_name,johnson,44,0.6772486772486772,17,0.44761904761904764,0.0,0.0
hasparticipantrole,child,chesnut,"whittaker, 'johnson')",32,0.5306878306878308,15,0.4984126984126984,0.0,0.0
hasparticipantrole,child,relationship record,module:,38,0.5994152046783626,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,is_relationship_to,agent,44,0.6037037037037037,0,0.0,0.0,0.0
hasparticipantrole,child,is_relationship_to,richard greener,44,0.6037037037037037,30,0.6055555555555555,0.0,0.0
hasparticipantrole,child,is_relationship_to,solomon l. hoge,44,0.6037037037037037,10,0.4222222222222222,0.0,0.0
hasparticipantrole,child,chesnut,"whittaker, 'richard greener'), is_relationship_to(johnson chesnut whittaker, 'solomon l. hoge')",32,0.5306878306878308,8,0.5508771929824561,0.0,0.0
hasparticipantrole,child,role record,module:,28,0.4452861952861953,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,has_participant_role,participant_role_type,95,0.9766666666666667,23,0.33174603174603173,0.0,0.0
hasparticipantrole,child,has_participant_role,cadet at west point,95,0.9766666666666667,17,0.5017543859649123,0.0,0.0
hasparticipantrole,child,has_participant_role,defendant in court-martial,95,0.9766666666666667,19,0.32564102564102565,0.0,0.0
hasparticipantrole,child,chesnut,"whittaker, 'cadet at west point'), has_participant_role(johnson chesnut whittaker, 'defendant in court-martial')",32,0.5306878306878308,9,0.5482142857142858,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,has_sex,sex_type,32,0.5317460317460317,0,0.0,0.0,0.0
hasparticipantrole,child,has_sex,male,32,0.5317460317460317,22,0.48333333333333334,0.0,0.0
hasparticipantrole,child,chesnut,"whittaker, 'male')",32,0.5306878306878308,26,0.5037037037037037,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,has_occupation,occupation,50,0.6566137566137565,27,0.43333333333333335,0.0,0.0
