Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,on the,"text, the ontology can be populated as follows:",35,0.5909090909090909,15,0.5212765957446809,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,"a. e. ""fred"" coleman",24,0.46645021645021645,31,0.4777777777777778,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,"a. e. ""fred"" coleman",18,0.4239789196310935,31,0.4777777777777778,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,"a. e. ""fred"" coleman",30,0.4545454545454546,31,0.4777777777777778,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,coleman,28,0.4452861952861953,31,0.5396825396825397,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,"a. e. ""fred",32,0.5192640692640692,24,0.41919191919191917,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,an american former slave credited with discovering gold in julian,24,0.47056277056277057,14,0.5034188034188034,0.0,0.0
instance of,person,hasdescription,california and thus launching a gold rush in that area. coleman was employed as cattle herder and living in the julian area with his kumeyaay wife maria jesusa anej and eleven children.,24,0.47056277056277057,5,0.5663663663663664,0.0,0.0
instance of,person,american former slave credited with discovering gold in,"julian, california and thus launching a gold rush in that area. coleman was employed as cattle herder and living in the julian area with his kumeyaay wife maria jesusa anej and eleven children."")",24,0.5303030303030303,5,0.5658119658119657,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,referstoplaceoforigin,place,44,0.5137085137085137,36,0.45555555555555555,0.0,0.0
instance of,person,referstoplaceoforigin,kentucky,44,0.5137085137085137,29,0.5277777777777778,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race,race,42,0.537878787878788,20,0.4444444444444444,0.0,0.0
