Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,elizabeth key,24,0.46645021645021645,11,0.41452991452991456,0.0,0.0
instance of,person,hasnamevariant,thomas key,24,0.46645021645021645,12,0.3444444444444444,0.0,0.0
instance of,person,hasnamevariant,william grinstead,24,0.46645021645021645,17,0.48366013071895425,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,elizabeth key,18,0.4239789196310935,11,0.41452991452991456,0.0,0.0
instance of,person,haspreferrednamevariant,thomas key,18,0.4239789196310935,12,0.3444444444444444,0.0,0.0
instance of,person,haspreferrednamevariant,william grinstead,18,0.4239789196310935,17,0.48366013071895425,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,elizabeth key,30,0.4545454545454546,11,0.41452991452991456,0.0,0.0
instance of,person,fullnameasstring,thomas key,30,0.4545454545454546,12,0.3444444444444444,0.0,0.0
instance of,person,fullnameasstring,william grinstead,30,0.4545454545454546,17,0.48366013071895425,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,key,28,0.4452861952861953,22,0.5,0.0,0.0
instance of,person,hassurnameasstring,key,28,0.4452861952861953,22,0.5,0.0,0.0
instance of,person,hassurnameasstring,grinstead,28,0.4452861952861953,27,0.5,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,elizabeth,32,0.5192640692640692,13,0.4259259259259259,0.0,0.0
