Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,william hooper councill,24,0.46645021645021645,34,0.4033816425120773,0.0,0.0
instance of,person,hooper,"councill, ""william hooper councill"")",12,0.41919191919191917,24,0.46296296296296297,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,william hooper councill,18,0.4239789196310935,34,0.4033816425120773,0.0,0.0
instance of,person,hooper,"councill, ""william hooper councill"")",12,0.41919191919191917,24,0.46296296296296297,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,william hooper councill,30,0.4545454545454546,34,0.4033816425120773,0.0,0.0
instance of,person,hooper,"councill, ""william hooper councill"")",12,0.41919191919191917,24,0.46296296296296297,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,councill,28,0.4452861952861953,29,0.5277777777777778,0.0,0.0
instance of,person,hooper,"councill, ""councill"")",12,0.41919191919191917,15,0.4761904761904762,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,william hooper,32,0.5192640692640692,30,0.41269841269841273,0.0,0.0
instance of,person,hooper,"councill, ""william hooper"")",12,0.41919191919191917,18,0.46913580246913583,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,former slave and the first president of huntsville normal school,24,0.47056277056277057,14,0.5868055555555555,0.0,0.0
