Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,dangerfield f. newby,24,0.46645021645021645,23,0.4388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,dangerfield f. newby,18,0.4239789196310935,23,0.4388888888888889,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,dangerfield f. newby,30,0.4545454545454546,23,0.4388888888888889,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,newby,28,0.4452861952861953,18,0.45555555555555555,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,dangerfield,32,0.5192640692640692,24,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,the oldest of john brown's raiders,24,0.47056277056277057,20,0.511437908496732,0.0,0.0
instance of,person,hasdescription,and one of the five black raiders. he died during brown's raid on the federal armory in harpers ferry,24,0.47056277056277057,9,0.4942794279427943,0.0,0.0
instance of,person,hasdescription,virginia.,24,0.47056277056277057,27,0.5185185185185185,0.0,0.0
instance of,person,oldest of john,"brown's raiders, and one of the five black raiders. he died during brown's raid on the federal armory in harpers ferry, virginia."")",40,0.6024531024531025,7,0.4905004240882103,0.26055567105626243,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
