Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,on the provided,"text, the following ontology can be populated:",38,0.5292929292929293,12,0.5217391304347826,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,shields green,24,0.46645021645021645,32,0.32905982905982906,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,shields green,18,0.4239789196310935,32,0.32905982905982906,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,shields green,30,0.4545454545454546,32,0.32905982905982906,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,green,28,0.4452861952861953,36,0.5888888888888889,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,shields,32,0.5192640692640692,31,0.4365079365079365,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,escaped slave who participated in john brown's raid on harpers ferry. he was tried and executed.,24,0.47056277056277057,12,0.5763888888888888,0.0,0.0
instance of,person,slave who participated in john,"brown's raid on harpers ferry. he was tried and executed."")",29,0.49797979797979797,15,0.5894538606403014,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,referstoplaceoforigin,place,44,0.5137085137085137,36,0.45555555555555555,0.0,0.0
instance of,person,referstoplaceoforigin,rochester,44,0.5137085137085137,27,0.5370370370370371,0.0,0.0
instance of,person,referstoplaceoforigin,new york,44,0.5137085137085137,29,0.5277777777777778,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race,race,42,0.537878787878788,20,0.4444444444444444,0.0,0.0
instance of,person,has_race,african-american,42,0.537878787878788,27,0.4861111111111111,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hassex,sex_type,24,0.47979797979797983,29,0.3611111111111111,0.0,0.0
instance of,person,hassex,male,24,0.47979797979797983,20,0.47222222222222215,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,hasstatusgeneratedevent,event,29,0.4906455862977602,36,0.5777777777777778,0.0,0.0
instance of,person,hasstatusgeneratedevent,escape from slavery,29,0.4906455862977602,32,0.5654970760233918,0.0,0.0
instance of,person,hasstatusgeneratedevent,participation in harpers ferry raid,29,0.4906455862977602,20,0.5936507936507937,0.0,0.0
instance of,person,hasstatusgeneratedevent,trial and execution,29,0.4906455862977602,24,0.4795321637426901,0.0,0.0
instance of,person,from,"slavery, participation in harpers ferry raid, trial and execution"")",13,0.0,16,0.6409618573797679,0.0,0.0
instance of,person,hasvalue,pscategories,32,0.43813131313131315,44,0.5833333333333334,0.0,0.0
instance of,person,hasvalue,escaped slave,32,0.43813131313131315,32,0.46581196581196577,0.0,0.0
instance of,person,hasvalue,raider,32,0.43813131313131315,33,0.4444444444444444,0.0,0.0
instance of,person,hasvalue,prisoner,32,0.43813131313131315,71,0.8375000000000001,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasvalue,occupations,32,0.43813131313131315,35,0.47979797979797983,0.0,0.0
instance of,person,hasvalue,raider,32,0.43813131313131315,33,0.4444444444444444,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,hasinteragentrelationshiptype,interagentrelationshiptypes,35,0.5427115987460814,24,0.4382716049382716,0.0,0.0
instance of,person,hasinteragentrelationshiptype,associate,35,0.5427115987460814,27,0.5185185185185185,0.0,0.0
instance of,person,isrelationshipto,agent,37,0.5960497835497836,36,0.5777777777777778,0.0,0.0
instance of,person,isrelationshipto,john brown,37,0.5960497835497836,38,0.48888888888888893,0.0,0.0
instance of,person,isrelationshipfrom,agent,34,0.5989057239057239,36,0.5777777777777778,0.0,0.0
instance of,person,isrelationshipfrom,shields green,34,0.5989057239057239,32,0.32905982905982906,0.0,0.0
instance of,person,role record,module:,27,0.49242424242424243,15,0.0,0.0,0.0
instance of,person,hasparticipantroletype,participantroletypes,30,0.5719696969696969,23,0.5388888888888889,0.0,0.0
instance of,person,hasparticipantroletype,raider,30,0.5719696969696969,33,0.4444444444444444,0.0,0.0
instance of,person,roleprovidedby,event,16,0.44155844155844154,36,0.5777777777777778,0.0,0.0
instance of,person,roleprovidedby,john brown's raid on harpers ferry,16,0.44155844155844154,20,0.42810457516339867,0.0,0.0
instance of,person,raid on harpers,"ferry"")",31,0.48181818181818176,31,0.5396825396825397,0.0,0.0
instance of,person,birth and death dates of shields green are not provided in the,"text, so the age record module cannot be populated.",22,0.5803736287607255,14,0.49836601307189543,0.12160331478619012,0.0
hassex,male,on the provided,"text, the following ontology can be populated:",19,0.48888888888888893,12,0.34782608695652173,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,hasnamevariant,namevariant,40,0.6507936507936508,27,0.5631313131313131,0.0,0.0
hassex,male,hasnamevariant,shields green,40,0.6507936507936508,24,0.3846153846153846,0.0,0.0
hassex,male,haspreferrednamevariant,preferrednamevariant,28,0.6135265700483091,17,0.3666666666666667,0.0,0.0
hassex,male,haspreferrednamevariant,shields green,28,0.6135265700483091,24,0.3846153846153846,0.0,0.0
hassex,male,fullnameasstring,xsd:string,27,0.5555555555555555,0,0.0,0.0,0.0
hassex,male,fullnameasstring,shields green,27,0.5555555555555555,24,0.3846153846153846,0.0,0.0
hassex,male,hassurnameasstring,xsd: string,42,0.8222222222222222,0,0.0,0.0,0.0
hassex,male,hassurnameasstring,green,42,0.8222222222222222,22,0.48333333333333334,0.0,0.0
hassex,male,hasfirstnameasstring,xsd: string,38,0.6944444444444445,0,0.0,0.0,0.0
hassex,male,hasfirstnameasstring,shields,38,0.6944444444444445,18,0.42857142857142855,0.0,0.0
hassex,male,hasdescription,description,40,0.6634920634920635,13,0.44696969696969696,0.0,0.0
hassex,male,hasdescription,escaped slave who participated in john brown's raid on harpers ferry. he was tried and executed.,40,0.6634920634920635,6,0.48263888888888884,0.0,0.0
hassex,male,slave who participated in john,"brown's raid on harpers ferry. he was tried and executed."")",17,0.5166666666666666,6,0.5112994350282486,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,referstoplaceoforigin,place,15,0.43650793650793646,44,0.6722222222222222,0.0,0.0
hassex,male,referstoplaceoforigin,rochester,15,0.43650793650793646,15,0.4537037037037037,0.0,0.0
hassex,male,referstoplaceoforigin,new york,15,0.43650793650793646,17,0.4583333333333333,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,has_race,race,57,0.8055555555555556,50,0.6666666666666666,0.0,0.0
hassex,male,has_race,african-american,57,0.8055555555555556,20,0.5416666666666666,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,hassex,sex_type,100,1.0,17,0.4583333333333333,1.0,0.0
hassex,male,hassex,male,100,1.0,100,1.0,1.0,1.0
hassex,male,status record,module:,32,0.5747863247863249,55,0.7535714285714287,0.0,0.0
hassex,male,hasstatusgeneratedevent,event,34,0.6835748792270531,22,0.48333333333333334,0.0,0.0
hassex,male,hasstatusgeneratedevent,escape from slavery,34,0.6835748792270531,26,0.3684210526315789,0.0,0.0
hassex,male,hasstatusgeneratedevent,participation in harpers ferry raid,34,0.6835748792270531,10,0.4261904761904762,0.0,0.0
hassex,male,hasstatusgeneratedevent,trial and execution,34,0.6835748792270531,26,0.6359649122807017,0.0,0.0
hassex,male,from,"slavery, participation in harpers ferry raid, trial and execution"")",0,0.0,8,0.48714759535655056,0.0,0.0
hassex,male,hasvalue,pscategories,57,0.8055555555555556,25,0.5555555555555555,0.0,0.0
hassex,male,hasvalue,escaped slave,57,0.8055555555555556,35,0.3846153846153846,0.0,0.0
hassex,male,hasvalue,raider,57,0.8055555555555556,40,0.611111111111111,0.0,0.0
hassex,male,hasvalue,prisoner,57,0.8055555555555556,17,0.4583333333333333,0.0,0.0
hassex,male,record,module:,17,0.0,55,0.7535714285714287,0.0,0.0
hassex,male,hasvalue,occupations,57,0.8055555555555556,13,0.44696969696969696,0.0,0.0
hassex,male,hasvalue,raider,57,0.8055555555555556,40,0.611111111111111,0.0,0.0
hassex,male,relationship record,module:,24,0.44152046783625726,55,0.7535714285714287,0.0,0.0
hassex,male,hasinteragentrelationshiptype,interagentrelationshiptypes,29,0.6015325670498084,19,0.5092592592592592,0.0,0.0
hassex,male,hasinteragentrelationshiptype,associate,29,0.6015325670498084,31,0.4537037037037037,0.0,0.0
hassex,male,isrelationshipto,agent,18,0.47222222222222215,44,0.6333333333333333,0.0,0.0
hassex,male,isrelationshipto,john brown,18,0.47222222222222215,0,0.0,0.0,0.0
hassex,male,isrelationshipfrom,agent,17,0.46296296296296297,44,0.6333333333333333,0.0,0.0
hassex,male,isrelationshipfrom,shields green,17,0.46296296296296297,24,0.3846153846153846,0.0,0.0
hassex,male,role record,module:,12,0.41919191919191917,55,0.7535714285714287,0.0,0.0
hassex,male,hasparticipantroletype,participantroletypes,29,0.5454545454545454,25,0.43333333333333335,0.0,0.0
hassex,male,hasparticipantroletype,raider,29,0.5454545454545454,40,0.611111111111111,0.0,0.0
hassex,male,roleprovidedby,event,10,0.41269841269841273,22,0.48333333333333334,0.0,0.0
hassex,male,roleprovidedby,john brown's raid on harpers ferry,10,0.41269841269841273,11,0.4264705882352941,0.0,0.0
hassex,male,raid on harpers,"ferry"")",29,0.41111111111111115,18,0.46428571428571425,0.0,0.0
hassex,male,birth and death dates of shields green are not provided in the,"text, so the age record module cannot be populated.",15,0.571326164874552,15,0.49183006535947715,0.0,0.0
hasparticipantrole,child,on the provided,"text, the following ontology can be populated:",30,0.4756613756613757,16,0.44396135265700476,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,hasnamevariant,namevariant,56,0.6402116402116401,12,0.0,0.0,0.0
hasparticipantrole,child,hasnamevariant,shields green,56,0.6402116402116401,44,0.7025641025641026,0.0,0.0
hasparticipantrole,child,haspreferrednamevariant,preferrednamevariant,49,0.6183574879227053,8,0.4166666666666667,0.0,0.0
hasparticipantrole,child,haspreferrednamevariant,shields green,49,0.6183574879227053,44,0.7025641025641026,0.0,0.0
hasparticipantrole,child,fullnameasstring,xsd:string,29,0.513558201058201,13,0.43333333333333335,0.0,0.0
hasparticipantrole,child,fullnameasstring,shields green,29,0.513558201058201,44,0.7025641025641026,0.0,0.0
hasparticipantrole,child,hassurnameasstring,xsd: string,39,0.6498316498316499,12,0.43030303030303035,0.0,0.0
hasparticipantrole,child,hassurnameasstring,green,39,0.6498316498316499,0,0.0,0.0,0.0
hasparticipantrole,child,hasfirstnameasstring,xsd: string,42,0.7996723646723647,12,0.43030303030303035,0.0,0.0
hasparticipantrole,child,hasfirstnameasstring,shields,42,0.7996723646723647,67,0.7904761904761904,0.0,0.0
hasparticipantrole,child,hasdescription,description,50,0.7956228956228956,25,0.5131313131313131,0.0,0.0
hasparticipantrole,child,hasdescription,escaped slave who participated in john brown's raid on harpers ferry. he was tried and executed.,50,0.7956228956228956,8,0.5506944444444444,0.0,0.0
hasparticipantrole,child,slave who participated in john,"brown's raid on harpers ferry. he was tried and executed."")",50,0.661574074074074,9,0.43917137476459506,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,referstoplaceoforigin,place,36,0.6071428571428572,20,0.0,0.0,0.0
hasparticipantrole,child,referstoplaceoforigin,rochester,36,0.6071428571428572,29,0.5407407407407407,0.0,0.0
hasparticipantrole,child,referstoplaceoforigin,new york,36,0.6071428571428572,0,0.0,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,has_race,race,46,0.6388888888888888,22,0.0,0.0,0.0
hasparticipantrole,child,has_race,african-american,46,0.6388888888888888,19,0.3416666666666666,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,hassex,sex_type,33,0.5555555555555555,0,0.0,0.0,0.0
hasparticipantrole,child,hassex,male,33,0.5555555555555555,22,0.48333333333333334,0.0,0.0
hasparticipantrole,child,status record,module:,39,0.4995929995929996,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,hasstatusgeneratedevent,event,39,0.5967793880837359,0,0.0,0.0,0.0
hasparticipantrole,child,hasstatusgeneratedevent,escape from slavery,39,0.5967793880837359,17,0.4175438596491228,0.0,0.0
hasparticipantrole,child,hasstatusgeneratedevent,participation in harpers ferry raid,39,0.5967793880837359,20,0.4507936507936508,0.0,0.0
hasparticipantrole,child,hasstatusgeneratedevent,trial and execution,39,0.5967793880837359,25,0.5859649122807017,0.0,0.0
hasparticipantrole,child,from,"slavery, participation in harpers ferry raid, trial and execution"")",18,0.4351851851851852,14,0.4532338308457711,0.0,0.0
hasparticipantrole,child,hasvalue,pscategories,46,0.5740740740740741,24,0.42777777777777776,0.0,0.0
hasparticipantrole,child,hasvalue,escaped slave,46,0.5740740740740741,22,0.517948717948718,0.0,0.0
hasparticipantrole,child,hasvalue,raider,46,0.5740740740740741,36,0.5777777777777778,0.0,0.0
hasparticipantrole,child,hasvalue,prisoner,46,0.5740740740740741,15,0.44166666666666665,0.0,0.0
hasparticipantrole,child,record,module:,25,0.48148148148148145,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,hasvalue,occupations,46,0.5740740740740741,25,0.43030303030303035,0.0,0.0
hasparticipantrole,child,hasvalue,raider,46,0.5740740740740741,36,0.5777777777777778,0.0,0.0
hasparticipantrole,child,relationship record,module:,38,0.5994152046783626,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,hasinteragentrelationshiptype,interagentrelationshiptypes,47,0.6724137931034483,12,0.49135802469135803,0.0,0.0
hasparticipantrole,child,hasinteragentrelationshiptype,associate,47,0.6724137931034483,29,0.43703703703703706,0.0,0.0
hasparticipantrole,child,isrelationshipto,agent,47,0.6268518518518519,0,0.0,0.0,0.0
hasparticipantrole,child,isrelationshipto,john brown,47,0.6268518518518519,13,0.43333333333333335,0.0,0.0
hasparticipantrole,child,isrelationshipfrom,agent,44,0.6037037037037037,0,0.0,0.0,0.0
hasparticipantrole,child,isrelationshipfrom,shields green,44,0.6037037037037037,44,0.7025641025641026,0.0,0.0
hasparticipantrole,child,role record,module:,28,0.4452861952861953,17,0.3952380952380952,0.0,0.0
hasparticipantrole,child,hasparticipantroletype,participantroletypes,90,0.9636363636363636,24,0.3333333333333333,0.0,0.0
hasparticipantrole,child,hasparticipantroletype,raider,90,0.9636363636363636,36,0.5777777777777778,0.0,0.0
hasparticipantrole,child,roleprovidedby,event,31,0.4193121693121693,0,0.0,0.0,0.0
hasparticipantrole,child,roleprovidedby,john brown's raid on harpers ferry,31,0.4193121693121693,15,0.5627450980392157,0.0,0.0
hasparticipantrole,child,raid on harpers,"ferry"")",30,0.5888888888888889,0,0.0,0.0,0.0
hasparticipantrole,child,birth and death dates of shields green are not provided in the,"text, so the age record module cannot be populated.",28,0.5362007168458781,11,0.4418300653594771,0.0,0.0
hasparticipantrole,deceased person,on the provided,"text, the following ontology can be populated:",30,0.4756613756613757,23,0.4140096618357488,0.0,0.0
hasparticipantrole,deceased person,record,module:,25,0.48148148148148145,18,0.47301587301587295,0.0,0.0
hasparticipantrole,deceased person,hasnamevariant,namevariant,56,0.6402116402116401,31,0.4601010101010101,0.0,0.0
hasparticipantrole,deceased person,hasnamevariant,shields green,56,0.6402116402116401,43,0.6529914529914529,0.0,0.0
hasparticipantrole,deceased person,haspreferrednamevariant,preferrednamevariant,49,0.6183574879227053,40,0.5722222222222223,0.0,0.0
hasparticipantrole,deceased person,haspreferrednamevariant,shields green,49,0.6183574879227053,43,0.6529914529914529,0.0,0.0
hasparticipantrole,deceased person,fullnameasstring,xsd:string,29,0.513558201058201,32,0.47222222222222227,0.0,0.0
