Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,benjamin boardley,24,0.46645021645021645,17,0.4477124183006536,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,benjamin boardley,18,0.4239789196310935,17,0.4477124183006536,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,benjamin boardley,30,0.4545454545454546,17,0.4477124183006536,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,boardley,28,0.4452861952861953,14,0.3611111111111111,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,benjamin,32,0.5192640692640692,29,0.5277777777777778,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,american engineer and inventor,24,0.47056277056277057,17,0.5333333333333333,0.0,0.0
instance of,person,hasdescription,born a slave,24,0.47056277056277057,22,0.5,0.0,0.0
instance of,person,hasdescription,showed ingenuity and mechanical skills,24,0.47056277056277057,14,0.5073099415204678,0.0,0.0
instance of,person,hasdescription,worked at the naval academy,24,0.47056277056277057,12,0.5216049382716049,0.0,0.0
instance of,person,hasdescription,built a steam engine,24,0.47056277056277057,15,0.3111111111111111,0.0,0.0
instance of,person,hasdescription,bought his freedom,24,0.47056277056277057,17,0.3148148148148148,0.0,0.0
