Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,george freeman bragg,24,0.46645021645021645,23,0.5388888888888889,0.0,0.0
instance of,person,freeman,"bragg, ""george freeman bragg"")",22,0.45598845598845594,17,0.4222222222222222,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,george freeman bragg,18,0.4239789196310935,23,0.5388888888888889,0.0,0.0
instance of,person,freeman,"bragg, ""george freeman bragg"")",22,0.45598845598845594,17,0.4222222222222222,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,george freeman bragg,30,0.4545454545454546,23,0.5388888888888889,0.0,0.0
instance of,person,freeman,"bragg, ""george freeman bragg"")",22,0.45598845598845594,17,0.4222222222222222,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,bragg,28,0.4452861952861953,18,0.45555555555555555,0.0,0.0
instance of,person,freeman,"bragg, ""bragg"")",22,0.45598845598845594,10,0.41111111111111115,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,george freeman,32,0.5192640692640692,30,0.4603174603174603,0.0,0.0
instance of,person,freeman,"bragg, ""george freeman"")",22,0.45598845598845594,20,0.4305555555555555,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,african-american priest,24,0.47056277056277057,21,0.4323671497584541,0.0,0.0
