TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Harriet Powers,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. hasNameVariant,"hasNameVariant(Harriet Powers, ""Harriet Powers"")",21,22,0.4496434937611408,0.0,19,23,0.5972222222222222,0.0
Harriet Powers,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Harriet Powers, ""Harriet Powers"")",16,17,0.4822843822843823,0.0,16,18,0.5736842105263158,0.0
Harriet Powers,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Harriet Powers, ""Harriet Powers"")",20,28,0.35805422647527907,0.0,15,23,0.49482109227871945,0.0
Harriet Powers,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Harriet Powers, ""Powers"")",25,26,0.43088023088023086,0.0,17,22,0.49737945492662466,0.0
Harriet Powers,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Harriet Powers, ""Harriet"")",29,30,0.5040466779597215,0.0,13,21,0.49603174603174605,0.0
Harriet Powers,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Harriet Powers, ""rural northeast Georgia"")",29,41,0.4998196248196248,0.0,14,18,0.5868055555555555,0.0
Harriet Powers,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. has_Race,"has_Race(Harriet Powers, ""African-American"")",36,38,0.49242424242424243,0.0,20,17,0.5823232323232324,0.0
Harriet Powers,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Harriet Powers, 72)",24,25,0.46645021645021645,0.0,17,19,0.4138888888888889,0.0
Harriet Powers,instance of,Person,2. hasBirthDate,"hasBirthDate(Harriet Powers, ""October 29, 1837"")",31,32,0.3767676767676768,0.0,19,16,0.5125000000000001,0.0
Harriet Powers,instance of,Person,3. hasDeathDate,"hasDeathDate(Harriet Powers, ""January 1, 1910"")",31,32,0.46262626262626255,0.0,19,17,0.579905437352246,0.0
Harriet Powers,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. hasSex,"hasSex(Harriet Powers, ""Female"")",20,21,0.42424242424242414,0.0,21,24,0.5965277777777778,0.0
Harriet Powers,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Harriet Powers, ""emancipation after the Civil War"")",27,28,0.4809634809634809,0.0,15,10,0.5822222222222222,0.0
Harriet Powers,instance of,Person,2. hasValue,"hasValue(Harriet Powers, ""Enslaved, Free, Landowner"")",27,29,0.404040404040404,0.0,20,19,0.6488469601677149,0.0
Harriet Powers,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. hasValue,"hasValue(Harriet Powers, ""Folk Artist, Quilter"")",27,29,0.404040404040404,0.0,19,16,0.5791666666666667,0.0
Harriet Powers,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Harriet Powers, ""Spouse"")",23,33,0.5340909090909091,0.0,16,18,0.5080808080808081,0.0
Harriet Powers,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Harriet Powers, ""Her Husband"")",33,34,0.5494417862838915,0.0,19,20,0.5132387706855792,0.0
Harriet Powers,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Her Husband, ""Harriet Powers"")",31,32,0.536075036075036,0.0,15,20,0.5117913832199547,0.0
Harriet Powers,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Harriet Powers,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Harriet Powers, ""Creator"")",28,29,0.5574242424242425,0.0,18,16,0.5963718820861678,0.0
Harriet Powers,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Harriet Powers, ""Creation of quilts"")",14,15,0.3719548425430778,0.0,21,19,0.5098290598290598,0.0
Harriet Powers,hasSex,Female,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Harriet Powers,hasSex,Female,1. hasNameVariant,"hasNameVariant(Harriet Powers, ""Harriet Powers"")",35,36,0.6339869281045751,0.0,11,23,0.5,0.0
Harriet Powers,hasSex,Female,2. hasPreferredNameVariant,"hasPreferredNameVariant(Harriet Powers, ""Harriet Powers"")",25,26,0.6068376068376068,0.0,13,23,0.41228070175438597,0.0
Harriet Powers,hasSex,Female,3. fullNameAsString,"string): fullNameAsString(Harriet Powers, ""Harriet Powers"")",24,25,0.4795321637426901,0.0,9,18,0.5060263653483993,0.0
Harriet Powers,hasSex,Female,4. hasSurnameAsString,"string): hasSurnameAsString(Harriet Powers, ""Powers"")",37,38,0.6904761904761904,0.0,10,17,0.4077568134171908,0.0
Harriet Powers,hasSex,Female,5. hasFirstnameAsString,"string): hasFirstnameAsString(Harriet Powers, ""Harriet"")",28,36,0.6135265700483091,0.0,13,17,0.49603174603174605,0.0
Harriet Powers,hasSex,Female,Origin Record Module,,8,8,0.4055555555555556,0.0,0,0,0.0,0.0
Harriet Powers,hasSex,Female,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Harriet Powers, ""rural northeast Georgia"")",13,14,0.3055555555555555,0.0,11,12,0.4930555555555555,0.0
Harriet Powers,hasSex,Female,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Harriet Powers,hasSex,Female,1. has_Race,"has_Race(Harriet Powers, ""African-American"")",47,50,0.5909090909090909,0.0,12,17,0.4116161616161616,0.0
Harriet Powers,hasSex,Female,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Harriet Powers,hasSex,Female,1. hasAgeValue,"double): hasAgeValue(Harriet Powers, 72)",40,42,0.6507936507936508,0.0,17,19,0.5055555555555555,0.0
Harriet Powers,hasSex,Female,2. hasBirthDate,"hasBirthDate(Harriet Powers, ""October 29, 1837"")",38,40,0.5666666666666667,0.0,11,12,0.40972222222222215,0.0
Harriet Powers,hasSex,Female,3. hasDeathDate,"hasDeathDate(Harriet Powers, ""January 1, 1910"")",38,40,0.6444444444444445,0.0,11,12,0.41016548463356967,0.0
Harriet Powers,hasSex,Female,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Harriet Powers,hasSex,Female,1. hasSex,"hasSex(Harriet Powers, ""Female"")",80,100,0.8888888888888888,1.0,32,100,0.42013888888888884,0.3799783615910079
Harriet Powers,hasSex,Female,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Harriet Powers,hasSex,Female,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Harriet Powers, ""emancipation after the Civil War"")",31,32,0.6752136752136751,0.0,10,13,0.4022222222222222,0.0
Harriet Powers,hasSex,Female,2. hasValue,"hasValue(Harriet Powers, ""Enslaved, Free, Landowner"")",47,50,0.5909090909090909,0.0,14,19,0.49737945492662466,0.0
Harriet Powers,hasSex,Female,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Harriet Powers,hasSex,Female,1. hasValue,"hasValue(Harriet Powers, ""Folk Artist, Quilter"")",47,50,0.5909090909090909,0.0,15,20,0.5,0.0
Harriet Powers,hasSex,Female,InterAgent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
Harriet Powers,hasSex,Female,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Harriet Powers, ""Spouse"")",21,27,0.5972222222222222,0.0,10,14,0.41313131313131307,0.0
Harriet Powers,hasSex,Female,2. isRelationshipTo,"isRelationshipTo(Harriet Powers, ""Her Husband"")",16,17,0.44152046783625726,0.0,11,16,0.5005910165484634,0.0
Harriet Powers,hasSex,Female,3. isRelationshipFrom,"isRelationshipFrom(Her Husband, ""Harriet Powers"")",15,15,0.43650793650793646,0.0,15,16,0.5963718820861678,0.0
Harriet Powers,hasSex,Female,Participant Role Record Module,,11,11,0.4666666666666666,0.0,0,0,0.0,0.0
Harriet Powers,hasSex,Female,1. hasParticipantRoleType,"hasParticipantRoleType(Harriet Powers, ""Creator"")",26,27,0.54,0.0,11,16,0.4994331065759637,0.0
Harriet Powers,hasSex,Female,2. roleProvidedBy,"roleProvidedBy(Harriet Powers, ""Creation of quilts"")",9,9,0.40849673202614384,0.0,10,15,0.41452991452991456,0.0
Harriet Powers,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Child,1. hasNameVariant,"hasNameVariant(Harriet Powers, ""Harriet Powers"")",51,53,0.6145969498910675,0.0,8,12,0.48055555555555557,0.0
Harriet Powers,hasParticipantRole,Child,2. hasPreferredNameVariant,"hasPreferredNameVariant(Harriet Powers, ""Harriet Powers"")",45,47,0.58005698005698,0.0,6,14,0.4397660818713451,0.0
Harriet Powers,hasParticipantRole,Child,3. fullNameAsString,"string): fullNameAsString(Harriet Powers, ""Harriet Powers"")",27,28,0.3803118908382066,0.0,6,9,0.47796610169491527,0.0
Harriet Powers,hasParticipantRole,Child,4. hasSurnameAsString,"string): hasSurnameAsString(Harriet Powers, ""Powers"")",36,37,0.5687830687830688,0.0,7,9,0.31257861635220124,0.0
Harriet Powers,hasParticipantRole,Child,5. hasFirstnameAsString,"string): hasFirstnameAsString(Harriet Powers, ""Harriet"")",34,40,0.5967793880837359,0.0,7,9,0.3119047619047619,0.0
Harriet Powers,hasParticipantRole,Child,Origin Record Module,,42,32,0.5388888888888889,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Child,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Harriet Powers, ""rural northeast Georgia"")",33,34,0.49074074074074076,0.0,6,9,0.3104166666666667,0.0
Harriet Powers,hasParticipantRole,Child,Race Record Module,,33,22,0.5,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Child,1. has_Race,"has_Race(Harriet Powers, ""African-American"")",41,43,0.6274651274651274,0.0,8,13,0.48181818181818187,0.0
Harriet Powers,hasParticipantRole,Child,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Child,1. hasAgeValue,"double): hasAgeValue(Harriet Powers, 72)",38,45,0.5873015873015873,0.0,9,15,0.4472222222222222,0.0
Harriet Powers,hasParticipantRole,Child,2. hasBirthDate,"hasBirthDate(Harriet Powers, ""October 29, 1837"")",48,50,0.662962962962963,0.0,8,12,0.48055555555555557,0.0
Harriet Powers,hasParticipantRole,Child,3. hasDeathDate,"hasDeathDate(Harriet Powers, ""January 1, 1910"")",48,50,0.6592592592592593,0.0,8,13,0.4808510638297872,0.0
Harriet Powers,hasParticipantRole,Child,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Child,1. hasSex,"hasSex(Harriet Powers, ""Female"")",30,31,0.5,0.0,16,12,0.4875,0.0
Harriet Powers,hasParticipantRole,Child,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Child,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Harriet Powers, ""emancipation after the Civil War"")",36,37,0.58005698005698,0.0,7,11,0.43555555555555553,0.0
Harriet Powers,hasParticipantRole,Child,2. hasValue,"hasValue(Harriet Powers, ""Enslaved, Free, Landowner"")",41,43,0.6262626262626262,0.0,14,15,0.4410901467505241,0.0
Harriet Powers,hasParticipantRole,Child,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Child,1. hasValue,"hasValue(Harriet Powers, ""Folk Artist, Quilter"")",41,43,0.6262626262626262,0.0,11,12,0.44305555555555554,0.0
Harriet Powers,hasParticipantRole,Child,InterAgent Relationship Record Module,,33,25,0.5373450373450374,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Child,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Harriet Powers, ""Spouse"")",36,45,0.5812856125356126,0.0,7,11,0.4404040404040404,0.0
Harriet Powers,hasParticipantRole,Child,2. isRelationshipTo,"isRelationshipTo(Harriet Powers, ""Her Husband"")",38,44,0.5384990253411306,0.0,12,12,0.44349881796690305,0.0
Harriet Powers,hasParticipantRole,Child,3. isRelationshipFrom,"isRelationshipFrom(Her Husband, ""Harriet Powers"")",36,42,0.5439153439153439,0.0,11,12,0.44263038548752826,0.0
Harriet Powers,hasParticipantRole,Child,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Child,1. hasParticipantRoleType,"hasParticipantRoleType(Harriet Powers, ""Creator"")",84,86,0.9066666666666666,0.0,11,16,0.5537414965986395,0.0
Harriet Powers,hasParticipantRole,Child,2. roleProvidedBy,"roleProvidedBy(Harriet Powers, ""Creation of quilts"")",23,29,0.39063180827886707,0.0,11,19,0.44145299145299144,0.0
Harriet Powers,hasParticipantRole,Deceased Person,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Deceased Person,1. hasNameVariant,"hasNameVariant(Harriet Powers, ""Harriet Powers"")",51,53,0.6145969498910675,0.0,29,41,0.5026515151515151,0.0
Harriet Powers,hasParticipantRole,Deceased Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Harriet Powers, ""Harriet Powers"")",45,47,0.58005698005698,0.0,28,38,0.5700404858299596,0.0
Harriet Powers,hasParticipantRole,Deceased Person,3. fullNameAsString,"string): fullNameAsString(Harriet Powers, ""Harriet Powers"")",27,28,0.3803118908382066,0.0,24,38,0.4884095189179935,0.0
Harriet Powers,hasParticipantRole,Deceased Person,4. hasSurnameAsString,"string): hasSurnameAsString(Harriet Powers, ""Powers"")",36,37,0.5687830687830688,0.0,26,36,0.4417889587700909,0.0
Harriet Powers,hasParticipantRole,Deceased Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Harriet Powers, ""Harriet"")",34,40,0.5967793880837359,0.0,23,35,0.43875661375661373,0.0
Harriet Powers,hasParticipantRole,Deceased Person,Origin Record Module,,42,32,0.5388888888888889,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Deceased Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Harriet Powers, ""rural northeast Georgia"")",33,34,0.49074074074074076,0.0,28,29,0.5617254273504274,0.0
Harriet Powers,hasParticipantRole,Deceased Person,Race Record Module,,33,22,0.5,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Deceased Person,1. has_Race,"has_Race(Harriet Powers, ""African-American"")",41,43,0.6274651274651274,0.0,34,40,0.5797979797979798,0.0
Harriet Powers,hasParticipantRole,Deceased Person,Age Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Deceased Person,1. hasAgeValue,"double): hasAgeValue(Harriet Powers, 72)",38,45,0.5873015873015873,0.0,33,43,0.5055555555555555,0.0
Harriet Powers,hasParticipantRole,Deceased Person,2. hasBirthDate,"hasBirthDate(Harriet Powers, ""October 29, 1837"")",48,50,0.662962962962963,0.0,32,31,0.5329545454545453,0.0
Harriet Powers,hasParticipantRole,Deceased Person,3. hasDeathDate,"hasDeathDate(Harriet Powers, ""January 1, 1910"")",48,50,0.6592592592592593,0.0,35,35,0.5605746499363521,0.0
Harriet Powers,hasParticipantRole,Deceased Person,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Deceased Person,1. hasSex,"hasSex(Harriet Powers, ""Female"")",30,31,0.5,0.0,34,47,0.6014520202020203,0.0
Harriet Powers,hasParticipantRole,Deceased Person,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Deceased Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Harriet Powers, ""emancipation after the Civil War"")",36,37,0.58005698005698,0.0,27,28,0.5261538461538461,0.0
Harriet Powers,hasParticipantRole,Deceased Person,2. hasValue,"hasValue(Harriet Powers, ""Enslaved, Free, Landowner"")",41,43,0.6262626262626262,0.0,29,39,0.5643605870020965,0.0
Harriet Powers,hasParticipantRole,Deceased Person,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Deceased Person,1. hasValue,"hasValue(Harriet Powers, ""Folk Artist, Quilter"")",41,43,0.6262626262626262,0.0,29,31,0.525,0.0
Harriet Powers,hasParticipantRole,Deceased Person,InterAgent Relationship Record Module,,33,25,0.5373450373450374,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Deceased Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Harriet Powers, ""Spouse"")",36,45,0.5812856125356126,0.0,31,33,0.4828282828282828,0.0
Harriet Powers,hasParticipantRole,Deceased Person,2. isRelationshipTo,"isRelationshipTo(Harriet Powers, ""Her Husband"")",38,44,0.5384990253411306,0.0,32,34,0.5345798409628196,0.0
Harriet Powers,hasParticipantRole,Deceased Person,3. isRelationshipFrom,"isRelationshipFrom(Her Husband, ""Harriet Powers"")",36,42,0.5439153439153439,0.0,31,33,0.5235827664399092,0.0
Harriet Powers,hasParticipantRole,Deceased Person,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Harriet Powers,hasParticipantRole,Deceased Person,1. hasParticipantRoleType,"hasParticipantRoleType(Harriet Powers, ""Creator"")",84,86,0.9066666666666666,0.0,31,33,0.5010925582354154,0.0
Harriet Powers,hasParticipantRole,Deceased Person,2. roleProvidedBy,"roleProvidedBy(Harriet Powers, ""Creation of quilts"")",23,29,0.39063180827886707,0.0,33,32,0.538034188034188,0.0
Harriet Powers,hasDescriptiveOccupation,Quilter,Name Record Module,,24,29,0.46494708994708994,0.0,0,0,0.0,0.0
Harriet Powers,hasDescriptiveOccupation,Quilter,1. hasNameVariant,"hasNameVariant(Harriet Powers, ""Harriet Powers"")",39,40,0.5607298474945533,0.0,15,22,0.3849206349206349,0.0
Harriet Powers,hasDescriptiveOccupation,Quilter,2. hasPreferredNameVariant,"hasPreferredNameVariant(Harriet Powers, ""Harriet Powers"")",36,37,0.5004273504273504,0.0,12,18,0.3805346700083542,0.0
Harriet Powers,hasDescriptiveOccupation,Quilter,3. fullNameAsString,"string): fullNameAsString(Harriet Powers, ""Harriet Powers"")",28,29,0.45812447786132,0.0,15,22,0.48627925746569817,0.0
Harriet Powers,hasDescriptiveOccupation,Quilter,4. hasSurnameAsString,"string): hasSurnameAsString(Harriet Powers, ""Powers"")",36,45,0.5698051948051949,0.0,17,17,0.46954177897574123,0.0
Harriet Powers,hasDescriptiveOccupation,Quilter,5. hasFirstnameAsString,"string): hasFirstnameAsString(Harriet Powers, ""Harriet"")",38,43,0.5628019323671497,0.0,13,16,0.38095238095238093,0.0
Harriet Powers,hasDescriptiveOccupation,Quilter,Origin Record Module,,27,36,0.4527777777777778,0.0,0,0,0.0,0.0
