TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
George Freeman Bragg Jr,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
George Freeman Bragg Jr,instance of,Person,1. hasNameVariant,"hasNameVariant(George Freeman Bragg, ""George Freeman Bragg"")",21,22,0.4496434937611408,0.0,12,20,0.5055555555555555,0.0
George Freeman Bragg Jr,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(George Freeman Bragg, ""George Freeman Bragg"")",16,17,0.4822843822843823,0.0,13,16,0.5845410628019323,0.0
George Freeman Bragg Jr,instance of,Person,3. fullNameAsString,"string): fullNameAsString(George Freeman Bragg, ""George Freeman Bragg"")",20,28,0.35805422647527907,0.0,10,16,0.5012519561815337,0.0
George Freeman Bragg Jr,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(George Freeman Bragg, ""Bragg"")",25,26,0.43088023088023086,0.0,12,15,0.5065134099616858,0.0
George Freeman Bragg Jr,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(George Freeman Bragg, ""George"")",29,30,0.5040466779597215,0.0,12,15,0.5051001821493625,0.0
George Freeman Bragg Jr,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
George Freeman Bragg Jr,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(George Freeman Bragg, ""Warrenton, North Carolina"")",29,41,0.4998196248196248,0.0,13,14,0.5833333333333334,0.0
George Freeman Bragg Jr,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
George Freeman Bragg Jr,instance of,Person,1. has_Race,"has_Race(George Freeman Bragg, ""African-American"")",36,38,0.49242424242424243,0.0,11,12,0.5111111111111111,0.0
George Freeman Bragg Jr,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
George Freeman Bragg Jr,instance of,Person,1. hasAgeValue,"double): hasAgeValue(George Freeman Bragg, 77)",24,25,0.46645021645021645,0.0,15,12,0.501207729468599,0.0
