TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Benjamin Bradley,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Benjamin Bradley,instance of,Person,1. has_Name,"has_Name(Benjamin Boardley, ""Benjamin Boardley"")",27,29,0.404040404040404,0.0,11,25,0.5125000000000001,0.0
Benjamin Bradley,instance of,Person,2. has_Surname,"has_Surname(Benjamin Boardley, ""Boardley"")",24,25,0.47056277056277057,0.0,12,23,0.5174603174603175,0.0
Benjamin Bradley,instance of,Person,3. has_First_Name,"has_First_Name(Benjamin Boardley, ""Benjamin"").",36,37,0.3719548425430778,0.0,15,21,0.5140096618357488,0.0
Benjamin Bradley,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Benjamin Bradley,instance of,Person,1. has_Sex,"has_Sex(Benjamin Boardley, ""Male"").",19,20,0.41313131313131307,0.0,10,17,0.42698412698412697,0.0
Benjamin Bradley,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Benjamin Bradley,instance of,Person,1. has_Occupation,"has_Occupation(Benjamin Boardley, ""Slave, Engineer, Inventor, and Philosophical Lecturer"").",21,22,0.5162210338680927,0.0,8,11,0.4960927960927961,0.0
Benjamin Bradley,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Benjamin Bradley,instance of,Person,1. has_BirthDate,"has_BirthDate(Benjamin Boardley, ""March 1830"")",30,31,0.37121212121212127,0.0,8,12,0.5140096618357488,0.0
Benjamin Bradley,instance of,Person,2. has_DeathDate,"has_DeathDate(Benjamin Boardley, ""1904"").",30,31,0.45568181818181824,0.0,9,14,0.4132791327913279,0.0
