TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
William Ellison,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
William Ellison,instance of,Person,1. has_Name,"has_Name(William Lewis Reece, ""William Lewis Reece"")",27,29,0.404040404040404,0.0,7,12,0.2905982905982906,0.0
William Ellison,instance of,Person,2. has_Surname,"has_Surname(William Lewis Reece, ""Reece"")",24,25,0.47056277056277057,0.0,9,11,0.5047425474254742,0.0
William Ellison,instance of,Person,3. has_First_Name,"has_First_Name(William Lewis Reece, ""William"").",36,37,0.3719548425430778,0.0,8,15,0.41016548463356967,0.0
William Ellison,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
William Ellison,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
William Ellison,instance of,Person,1. has_Sex,"has_Sex(William Lewis Reece, ""Male"").",19,20,0.41313131313131307,0.0,9,11,0.2957957957957958,0.0
William Ellison,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
William Ellison,instance of,Person,1. has_Occupation,"has_Occupation(William Lewis Reece, ""Serial Killer, Rapist, Kidnapper"").",21,22,0.5162210338680927,0.0,10,11,0.40740740740740744,0.0
William Ellison,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
William Ellison,instance of,Person,1. has_Age,No specific age mentioned.,19,30,0.41313131313131307,0.0,19,19,0.42735042735042733,0.0
William Ellison,instance of,Person,2. has_BirthDate,"has_BirthDate(William Lewis Reece, ""July 1, 1959"")",30,31,0.37121212121212127,0.0,7,8,0.40888888888888886,0.0
William Ellison,instance of,Person,3. has_DeathDate,No death date mentioned.,30,31,0.45568181818181824,0.0,20,21,0.4305555555555555,0.0
William Ellison,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
William Ellison,instance of,Person,1. has_Person_Status,"has_Person_Status(William Lewis Reece, ""Criminal"")",19,27,0.5040404040404041,0.0,21,23,0.5955555555555555,0.0
William Ellison,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Criminal, ""Linked via DNA to the 1997 murder of a woman in Oklahoma""), has_Status_Generating_Event(Criminal, ""Convicted and sentenced to death in 2015""), has_Status_Generating_Event(Criminal, ""Confessed to three murders associated with the Texas Killing Fields""), has_Status_Generating_Event(Criminal, ""Sentenced to life imprisonment in 2022"").",24,25,0.4707070707070707,0.0,3,6,0.482258064516129,0.0
William Ellison,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
William Ellison,hasSex,Male,1. has_Name,"has_Name(William Lewis Reece, ""William Lewis Reece"")",47,50,0.5909090909090909,0.0,11,19,0.4914529914529915,0.0
William Ellison,hasSex,Male,2. has_Surname,"has_Surname(William Lewis Reece, ""Reece"")",50,53,0.6507936507936508,0.0,13,17,0.4966124661246612,0.0
