TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
John S Jacobs,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
John S Jacobs,instance of,Person,1. hasNameVariant,"hasNameVariant(John Swanson Jacobs, ""John Swanson Jacobs"")",21,22,0.4496434937611408,0.0,16,25,0.5065134099616858,0.0
John S Jacobs,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(John Swanson Jacobs, ""John Jacobs"")",16,17,0.4822843822843823,0.0,18,24,0.5894538606403014,0.0
John S Jacobs,instance of,Person,3. fullNameAsString,"string): fullNameAsString(John Swanson Jacobs, ""John Swanson Jacobs"")",20,28,0.35805422647527907,0.0,13,20,0.5019323671497585,0.0
John S Jacobs,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(John Swanson Jacobs, ""Jacobs"")",25,26,0.43088023088023086,0.0,16,20,0.5065134099616858,0.0
John S Jacobs,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(John Swanson Jacobs, ""John"")",29,30,0.5040466779597215,0.0,16,19,0.5065134099616858,0.0
John S Jacobs,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
John S Jacobs,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(John Swanson Jacobs, ""Edenton, North Carolina"")",29,41,0.4998196248196248,0.0,16,17,0.5845410628019323,0.0
John S Jacobs,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
John S Jacobs,instance of,Person,1. has_Race,"has_Race(John Swanson Jacobs, ""African-American"")",36,38,0.49242424242424243,0.0,15,20,0.4994331065759637,0.0
John S Jacobs,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
John S Jacobs,instance of,Person,1. hasBirthDate,"hasBirthDate(John Swanson Jacobs, ""1815 or 1817"")",31,32,0.3767676767676768,0.0,15,20,0.5784580498866213,0.0
John S Jacobs,instance of,Person,2. hasDeathDate,"hasDeathDate(John Swanson Jacobs, ""December 19, 1873"")",31,32,0.46262626262626255,0.0,13,18,0.49691358024691357,0.0
John S Jacobs,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
John S Jacobs,instance of,Person,1. hasSex,"hasSex(John Swanson Jacobs, ""Male"")",20,21,0.42424242424242414,0.0,20,22,0.5103174603174603,0.0
John S Jacobs,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
John S Jacobs,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(John Swanson Jacobs, ""escape from slavery"")",27,28,0.4809634809634809,0.0,14,17,0.502653399668325,0.0
John S Jacobs,instance of,Person,2. hasValue,"hasValue(John Swanson Jacobs, ""Free Person"")",27,29,0.404040404040404,0.0,24,100,0.5025252525252525,0.3032160644503863
John S Jacobs,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
