TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
London Ferrill,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
London Ferrill,instance of,Person,1. hasNameVariant,"hasNameVariant(London Ferrill, ""London Ferrill"")",21,22,0.4496434937611408,0.0,15,29,0.5125000000000001,0.0
London Ferrill,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(London Ferrill, ""London Ferrill"")",16,17,0.4822843822843823,0.0,16,23,0.5906432748538011,0.0
London Ferrill,instance of,Person,3. fullNameAsString,"string): fullNameAsString(London Ferrill, ""London Ferrill"")",20,28,0.35805422647527907,0.0,12,23,0.5060263653483993,0.0
London Ferrill,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(London Ferrill, ""Ferrill"")",25,26,0.43088023088023086,0.0,13,22,0.508641975308642,0.0
London Ferrill,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(London Ferrill, ""London"")",29,30,0.5040466779597215,0.0,13,21,0.49646464646464644,0.0
London Ferrill,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
London Ferrill,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(London Ferrill, ""Virginia"")",29,41,0.4998196248196248,0.0,18,20,0.5963718820861678,0.0
London Ferrill,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
London Ferrill,instance of,Person,1. has_Race,"has_Race(London Ferrill, ""Mixed Race"")",36,38,0.49242424242424243,0.0,14,25,0.5216374269005848,0.0
London Ferrill,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
London Ferrill,instance of,Person,1. hasAgeValue,"double): hasAgeValue(London Ferrill, 65)",24,25,0.46645021645021645,0.0,17,24,0.5055555555555555,0.0
London Ferrill,instance of,Person,2. hasBirthDate,"hasBirthDate(London Ferrill, ""1789"")",31,32,0.3767676767676768,0.0,14,26,0.5907407407407408,0.0
London Ferrill,instance of,Person,3. hasDeathDate,"hasDeathDate(London Ferrill, ""October 12, 1854"")",31,32,0.46262626262626255,0.0,11,20,0.5125000000000001,0.0
London Ferrill,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
London Ferrill,instance of,Person,1. hasSex,"hasSex(London Ferrill, ""Male"")",20,21,0.42424242424242414,0.0,17,31,0.5333333333333333,0.0
London Ferrill,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
London Ferrill,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(London Ferrill, ""wife purchasing his freedom"")",27,28,0.4809634809634809,0.0,11,14,0.5015873015873016,0.0
London Ferrill,instance of,Person,2. hasValue,"hasValue(London Ferrill, ""Enslaved, Free"")",27,29,0.404040404040404,0.0,12,23,0.5174603174603175,0.0
London Ferrill,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
London Ferrill,instance of,Person,1. hasValue,"hasValue(London Ferrill, ""Carpenter, Preacher"")",27,29,0.404040404040404,0.0,11,25,0.5132387706855792,0.0
London Ferrill,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
London Ferrill,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(London Ferrill, ""Wife, First African Baptist Church"")",23,33,0.5340909090909091,0.0,11,14,0.4978580990629184,0.0
London Ferrill,instance of,Person,2. isRelationshipTo,"isRelationshipTo(London Ferrill, ""Wife, First African Baptist Church"")",33,34,0.5494417862838915,0.0,11,17,0.5015873015873016,0.0
London Ferrill,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Wife, ""London Ferrill""), isRelationshipFrom(First African Baptist Church, ""London Ferrill"")",31,32,0.536075036075036,0.0,9,16,0.49292929292929294,0.0
London Ferrill,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
London Ferrill,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(London Ferrill, ""Preacher"")",28,29,0.5574242424242425,0.0,14,19,0.5955555555555555,0.0
London Ferrill,instance of,Person,2. roleProvidedBy,"roleProvidedBy(London Ferrill, ""Preaching at First African Baptist Church"")",14,15,0.3719548425430778,0.0,12,16,0.5,0.0
London Ferrill,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
London Ferrill,hasSex,Male,1. hasNameVariant,"hasNameVariant(London Ferrill, ""London Ferrill"")",35,36,0.6339869281045751,0.0,12,18,0.5138888888888888,0.0
London Ferrill,hasSex,Male,2. hasPreferredNameVariant,"hasPreferredNameVariant(London Ferrill, ""London Ferrill"")",25,26,0.6068376068376068,0.0,10,14,0.5116959064327485,0.0
London Ferrill,hasSex,Male,3. fullNameAsString,"string): fullNameAsString(London Ferrill, ""London Ferrill"")",24,25,0.4795321637426901,0.0,10,14,0.4891713747645951,0.0
London Ferrill,hasSex,Male,4. hasSurnameAsString,"string): hasSurnameAsString(London Ferrill, ""Ferrill"")",37,38,0.6904761904761904,0.0,10,14,0.5123456790123456,0.0
London Ferrill,hasSex,Male,5. hasFirstnameAsString,"string): hasFirstnameAsString(London Ferrill, ""London"")",28,36,0.6135265700483091,0.0,7,13,0.5121212121212121,0.0
