TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Bethany Veney,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Bethany Veney,instance of,Person,1. hasNameVariant,"hasNameVariant(Bethany Veney, ""Bethany Veney"")",21,22,0.4496434937611408,0.0,12,18,0.501207729468599,0.0
Bethany Veney,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Bethany Veney, ""Bethany Veney"")",16,17,0.4822843822843823,0.0,13,19,0.5747474747474748,0.0
Bethany Veney,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Bethany Veney, ""Bethany Veney"")",20,28,0.35805422647527907,0.0,10,19,0.49561403508771934,0.0
Bethany Veney,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Bethany Veney, ""Veney"")",25,26,0.43088023088023086,0.0,11,18,0.49836601307189543,0.0
Bethany Veney,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Bethany Veney, ""Bethany"")",29,30,0.5040466779597215,0.0,10,17,0.49646464646464644,0.0
Bethany Veney,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Bethany Veney,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Bethany Veney, ""a farm near Luray, Virginia"")",29,41,0.4998196248196248,0.0,14,15,0.5854063018242123,0.0
Bethany Veney,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Bethany Veney,instance of,Person,1. has_Race,"has_Race(Bethany Veney, ""African-American"")",36,38,0.49242424242424243,0.0,12,18,0.41214470284237725,0.0
Bethany Veney,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Bethany Veney,instance of,Person,1. hasBirthDate,"hasBirthDate(Bethany Veney, ""around 1812-1815"")",31,32,0.3767676767676768,0.0,15,12,0.5005910165484634,0.0
Bethany Veney,instance of,Person,2. hasDeathDate,"hasDeathDate(Bethany Veney, ""November 16, 1915"")",31,32,0.46262626262626255,0.0,7,16,0.40972222222222215,0.0
Bethany Veney,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Bethany Veney,instance of,Person,1. hasSex,"hasSex(Bethany Veney, ""Female"")",20,21,0.42424242424242414,0.0,11,18,0.4211469534050179,0.0
Bethany Veney,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Bethany Veney,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Bethany Veney, ""purchase by George J. Adams, freedom in Providence, Rhode Island"")",27,28,0.4809634809634809,0.0,9,11,0.4935010482180293,0.0
Bethany Veney,instance of,Person,2. hasValue,"hasValue(Bethany Veney, ""Enslaved, Free Person"")",27,29,0.404040404040404,0.0,22,100,0.40972222222222215,0.3032160644503863
Bethany Veney,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Bethany Veney,instance of,Person,1. hasValue,"hasValue(Bethany Veney, ""Writer, Cook, Housekeeper, Prominent member of the African Methodist Episcopal Bethel Church"")",27,29,0.404040404040404,0.0,8,10,0.5723622782446313,0.0
Bethany Veney,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Bethany Veney,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Bethany Veney, ""Enslaver or Owner"")",23,33,0.5340909090909091,0.0,14,15,0.5034188034188034,0.0
