TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Robert Smalls,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Robert Smalls,instance of,Person,1. hasNameVariant,"hasNameVariant(Robert Smalls, ""Robert Smalls"")",21,22,0.4496434937611408,0.0,15,18,0.5140096618357488,0.0
Robert Smalls,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Robert Smalls, ""Robert Smalls"")",16,17,0.4822843822843823,0.0,16,19,0.591919191919192,0.0
Robert Smalls,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Robert Smalls, ""Robert Smalls"")",20,28,0.35805422647527907,0.0,13,19,0.5070175438596491,0.0
Robert Smalls,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Robert Smalls, ""Smalls"")",25,26,0.43088023088023086,0.0,10,18,0.5098290598290598,0.0
Robert Smalls,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Robert Smalls, ""Robert"")",29,30,0.5040466779597215,0.0,13,17,0.49691358024691357,0.0
Robert Smalls,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Robert Smalls,instance of,Person,1. hasDescription,"hasDescription(Robert Smalls, ""Enslaved. Self-liberated during the American Civil War. Became a politician post-war. A Civil War hero, a politician, and a legislator. A significant contributor to the Union Army and Navy during the Civil War, a founder of the Republican Party of South Carolina, and a strong advocate for the rights of African-Americans."")",21,22,0.5772430184194891,0.0,3,5,0.5491392801251956,0.0
Robert Smalls,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Robert Smalls,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Robert Smalls, ""Beaufort, South Carolina"")",29,41,0.4998196248196248,0.0,17,15,0.5868055555555555,0.0
Robert Smalls,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Robert Smalls,instance of,Person,1. has_Race,"has_Race(Robert Smalls, ""African-American"")",36,38,0.49242424242424243,0.0,16,18,0.4198966408268734,0.0
Robert Smalls,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Robert Smalls,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Robert Smalls, 75)",24,25,0.46645021645021645,0.0,13,15,0.41452991452991456,0.0
Robert Smalls,instance of,Person,2. hasBirthDate,"hasBirthDate(Robert Smalls, ""April 5, 1839"")",31,32,0.3767676767676768,0.0,12,18,0.5025252525252525,0.0
Robert Smalls,instance of,Person,3. hasDeathDate,"hasDeathDate(Robert Smalls, ""February 23, 1915"")",31,32,0.46262626262626255,0.0,11,16,0.4166666666666667,0.0
Robert Smalls,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Robert Smalls,instance of,Person,1. hasSex,"hasSex(Robert Smalls, ""Male"")",20,21,0.42424242424242414,0.0,17,19,0.4348659003831417,0.0
Robert Smalls,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Robert Smalls,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Robert Smalls, ""self-liberation during the American Civil War, political career post-war"")",27,28,0.4809634809634809,0.0,8,9,0.4923976608187135,0.0
Robert Smalls,instance of,Person,2. hasValue,"hasValue(Robert Smalls, ""Free Person, Politician"")",27,29,0.404040404040404,0.0,21,100,0.4155555555555555,0.3032160644503863
Robert Smalls,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Robert Smalls,instance of,Person,1. hasValue,"hasValue(Robert Smalls, ""Civil War Hero, Politician, Legislator"")",27,29,0.404040404040404,0.0,14,15,0.40940170940170945,0.0
Robert Smalls,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Robert Smalls,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Robert Smalls, ""Enslaver or Owner"")",23,33,0.5340909090909091,0.0,14,15,0.5034188034188034,0.0
Robert Smalls,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Robert Smalls, ""Confederate forces"")",33,34,0.5494417862838915,0.0,17,18,0.5092243186582809,0.0
Robert Smalls,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Confederate forces, ""Robert Smalls"")",31,32,0.536075036075036,0.0,13,18,0.5080808080808081,0.0
Robert Smalls,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Robert Smalls,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Robert Smalls, ""Significant Contributor, Founder, Advocate"")",28,29,0.5574242424242425,0.0,13,12,0.5796519410977242,0.0
Robert Smalls,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Robert Smalls, ""Union Army and Navy during the Civil War, Founding of the Republican Party of South Carolina, Advocacy for the rights of African-Americans"")",14,15,0.3719548425430778,0.0,7,8,0.5672514619883041,0.0
Robert Smalls,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Robert Smalls,hasSex,Male,1. hasNameVariant,"hasNameVariant(Robert Smalls, ""Robert Smalls"")",35,36,0.6339869281045751,0.0,12,19,0.5144927536231884,0.0
Robert Smalls,hasSex,Male,2. hasPreferredNameVariant,"hasPreferredNameVariant(Robert Smalls, ""Robert Smalls"")",25,26,0.6068376068376068,0.0,10,15,0.5121212121212121,0.0
Robert Smalls,hasSex,Male,3. fullNameAsString,"string): fullNameAsString(Robert Smalls, ""Robert Smalls"")",24,25,0.4795321637426901,0.0,10,15,0.489766081871345,0.0
Robert Smalls,hasSex,Male,4. hasSurnameAsString,"string): hasSurnameAsString(Robert Smalls, ""Smalls"")",37,38,0.6904761904761904,0.0,7,14,0.5128205128205128,0.0
Robert Smalls,hasSex,Male,5. hasFirstnameAsString,"string): hasFirstnameAsString(Robert Smalls, ""Robert"")",28,36,0.6135265700483091,0.0,10,13,0.5123456790123456,0.0
Robert Smalls,hasSex,Male,Description Module,,17,17,0.3148148148148148,0.0,0,0,0.0,0.0
Robert Smalls,hasSex,Male,1. hasDescription,"hasDescription(Robert Smalls, ""Enslaved. Self-liberated during the American Civil War. Became a politician post-war. A Civil War hero, a politician, and a legislator. A significant contributor to the Union Army and Navy during the Civil War, a founder of the Republican Party of South Carolina, and a strong advocate for the rights of African-Americans."")",35,36,0.6339869281045751,0.0,2,3,0.47503912363067285,0.0
Robert Smalls,hasSex,Male,Origin Record Module,,8,8,0.4055555555555556,0.0,0,0,0.0,0.0
Robert Smalls,hasSex,Male,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Robert Smalls, ""Beaufort, South Carolina"")",13,14,0.3055555555555555,0.0,9,10,0.48784722222222215,0.0
Robert Smalls,hasSex,Male,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Robert Smalls,hasSex,Male,1. has_Race,"has_Race(Robert Smalls, ""African-American"")",47,50,0.5909090909090909,0.0,13,14,0.49547803617571057,0.0
Robert Smalls,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Robert Smalls,hasSex,Male,1. hasAgeValue,"double): hasAgeValue(Robert Smalls, 75)",40,42,0.6507936507936508,0.0,14,15,0.49786324786324787,0.0
Robert Smalls,hasSex,Male,2. hasBirthDate,"hasBirthDate(Robert Smalls, ""April 5, 1839"")",38,40,0.5666666666666667,0.0,8,14,0.494949494949495,0.0
Robert Smalls,hasSex,Male,3. hasDeathDate,"hasDeathDate(Robert Smalls, ""February 23, 1915"")",38,40,0.6444444444444445,0.0,12,13,0.4930555555555555,0.0
Robert Smalls,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Robert Smalls,hasSex,Male,1. hasSex,"hasSex(Robert Smalls, ""Male"")",80,100,0.8888888888888888,1.0,24,100,0.5229885057471265,0.3799783615910079
Robert Smalls,hasSex,Male,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Robert Smalls,hasSex,Male,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Robert Smalls, ""self-liberation during the American Civil War, political career post-war"")",31,32,0.6752136752136751,0.0,5,7,0.4809941520467836,0.0
Robert Smalls,hasSex,Male,2. hasValue,"hasValue(Robert Smalls, ""Free Person, Politician"")",47,50,0.5909090909090909,0.0,11,12,0.6033333333333334,0.0
Robert Smalls,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Robert Smalls,hasSex,Male,1. hasValue,"hasValue(Robert Smalls, ""Civil War Hero, Politician, Legislator"")",47,50,0.5909090909090909,0.0,9,10,0.5987179487179487,0.0
Robert Smalls,hasSex,Male,InterAgent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
Robert Smalls,hasSex,Male,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Robert Smalls, ""Enslaver or Owner"")",21,27,0.5972222222222222,0.0,9,9,0.48760683760683765,0.0
Robert Smalls,hasSex,Male,2. isRelationshipTo,"isRelationshipTo(Robert Smalls, ""Confederate forces"")",16,17,0.44152046783625726,0.0,11,11,0.49109014675052415,0.0
Robert Smalls,hasSex,Male,3. isRelationshipFrom,"isRelationshipFrom(Confederate forces, ""Robert Smalls"")",15,15,0.43650793650793646,0.0,7,11,0.4904040404040404,0.0
Robert Smalls,hasSex,Male,Participant Role Record Module,,11,11,0.4666666666666666,0.0,0,0,0.0,0.0
Robert Smalls,hasSex,Male,1. hasParticipantRoleType,"hasParticipantRoleType(Robert Smalls, ""Significant Contributor, Founder, Advocate"")",26,27,0.54,0.0,7,7,0.5953815261044176,0.0
Robert Smalls,hasSex,Male,2. roleProvidedBy,"roleProvidedBy(Robert Smalls, ""Union Army and Navy during the Civil War, Founding of the Republican Party of South Carolina, Advocacy for the rights of African-Americans"")",9,9,0.40849673202614384,0.0,3,5,0.4780701754385965,0.0
Robert Smalls,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Robert Smalls,hasParticipantRole,Child,1. hasNameVariant,"hasNameVariant(Robert Smalls, ""Robert Smalls"")",51,53,0.6145969498910675,0.0,12,18,0.5550724637681159,0.0
Robert Smalls,hasParticipantRole,Child,2. hasPreferredNameVariant,"hasPreferredNameVariant(Robert Smalls, ""Robert Smalls"")",45,47,0.58005698005698,0.0,10,14,0.4404040404040404,0.0
Robert Smalls,hasParticipantRole,Child,3. fullNameAsString,"string): fullNameAsString(Robert Smalls, ""Robert Smalls"")",27,28,0.3803118908382066,0.0,6,10,0.4783625730994152,0.0
Robert Smalls,hasParticipantRole,Child,4. hasSurnameAsString,"string): hasSurnameAsString(Robert Smalls, ""Smalls"")",36,37,0.5687830687830688,0.0,11,14,0.3128205128205128,0.0
Robert Smalls,hasParticipantRole,Child,5. hasFirstnameAsString,"string): hasFirstnameAsString(Robert Smalls, ""Robert"")",34,40,0.5967793880837359,0.0,10,13,0.3123456790123457,0.0
