TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Madison Washington,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Madison Washington,instance of,Person,1. hasNameVariant,"hasNameVariant(Madison Washington, ""Madison Washington"")",21,22,0.4496434937611408,0.0,16,26,0.5075396825396825,0.0
Madison Washington,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Madison Washington, ""Madison Washington"")",16,17,0.4822843822843823,0.0,17,25,0.5863247863247864,0.0
Madison Washington,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Madison Washington, ""Madison Washington"")",20,28,0.35805422647527907,0.0,14,21,0.502653399668325,0.0
Madison Washington,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Madison Washington, ""Washington"")",25,26,0.43088023088023086,0.0,15,20,0.5051001821493625,0.0
Madison Washington,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Madison Washington, ""Madison"")",29,30,0.5040466779597215,0.0,15,19,0.49444444444444446,0.0
Madison Washington,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Madison Washington,instance of,Person,1. hasDescription,"hasDescription(Madison Washington, ""Enslaved man who led a successful slave rebellion on the brig Creole in 1841. His actions resulted in the freedom of 128 slaves, making it the most successful in U.S. history. His actions were praised by abolitionists and inspired works of literature."")",21,22,0.5772430184194891,0.0,3,5,0.5502114571318724,0.0
Madison Washington,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Madison Washington,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Madison Washington, ""Virginia, USA"")",29,41,0.4998196248196248,0.0,19,20,0.5900383141762452,0.0
Madison Washington,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Madison Washington,instance of,Person,1. has_Race,"has_Race(Madison Washington, ""African-American"")",36,38,0.49242424242424243,0.0,15,20,0.5,0.0
Madison Washington,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Madison Washington,instance of,Person,1. hasSex,"hasSex(Madison Washington, ""Male"")",20,21,0.42424242424242414,0.0,20,22,0.511437908496732,0.0
Madison Washington,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Madison Washington,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Madison Washington, ""successful slave rebellion on the brig Creole in 1841"")",27,28,0.4809634809634809,0.0,9,10,0.49444444444444446,0.0
Madison Washington,instance of,Person,2. hasValue,"hasValue(Madison Washington, ""Enslaved, Free"")",27,29,0.404040404040404,0.0,15,21,0.501207729468599,0.0
Madison Washington,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Madison Washington,instance of,Person,1. hasValue,"hasValue(Madison Washington, ""Rebellion Leader"")",27,29,0.404040404040404,0.0,15,20,0.5,0.0
Madison Washington,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Madison Washington,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Madison Washington, ""Slave Trader"")",23,33,0.5340909090909091,0.0,14,18,0.5034188034188034,0.0
Madison Washington,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Madison Washington, ""John R. Hewell"")",33,34,0.5494417862838915,0.0,13,18,0.49691358024691357,0.0
Madison Washington,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(John R. Hewell, ""Madison Washington"")",31,32,0.536075036075036,0.0,16,18,0.5075396825396825,0.0
Madison Washington,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Madison Washington,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Madison Washington, ""Rebellion Leader"")",28,29,0.5574242424242425,0.0,15,19,0.5878136200716845,0.0
Madison Washington,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Madison Washington, ""successful slave rebellion on the brig Creole in 1841"")",14,15,0.3719548425430778,0.0,10,11,0.5775335775335776,0.0
Madison Washington,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Madison Washington,hasSex,Male,1. hasNameVariant,"hasNameVariant(Madison Washington, ""Madison Washington"")",35,36,0.6339869281045751,0.0,7,11,0.4900793650793651,0.0
Madison Washington,hasSex,Male,2. hasPreferredNameVariant,"hasPreferredNameVariant(Madison Washington, ""Madison Washington"")",25,26,0.6068376068376068,0.0,6,9,0.48760683760683765,0.0
Madison Washington,hasSex,Male,3. fullNameAsString,"string): fullNameAsString(Madison Washington, ""Madison Washington"")",24,25,0.4795321637426901,0.0,6,9,0.6032338308457711,0.0
Madison Washington,hasSex,Male,4. hasSurnameAsString,"string): hasSurnameAsString(Madison Washington, ""Washington"")",37,38,0.6904761904761904,0.0,6,8,0.4886156648451731,0.0
Madison Washington,hasSex,Male,5. hasFirstnameAsString,"string): hasFirstnameAsString(Madison Washington, ""Madison"")",28,36,0.6135265700483091,0.0,6,8,0.5111111111111111,0.0
Madison Washington,hasSex,Male,Description Module,,17,17,0.3148148148148148,0.0,0,0,0.0,0.0
Madison Washington,hasSex,Male,1. hasDescription,"hasDescription(Madison Washington, ""Enslaved man who led a successful slave rebellion on the brig Creole in 1841. His actions resulted in the freedom of 128 slaves, making it the most successful in U.S. history. His actions were praised by abolitionists and inspired works of literature."")",35,36,0.6339869281045751,0.0,3,3,0.5046136101499423,0.0
Madison Washington,hasSex,Male,Origin Record Module,,8,8,0.4055555555555556,0.0,0,0,0.0,0.0
Madison Washington,hasSex,Male,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Madison Washington, ""Virginia, USA"")",13,14,0.3055555555555555,0.0,6,14,0.5229885057471264,0.0
Madison Washington,hasSex,Male,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Madison Washington,hasSex,Male,1. has_Race,"has_Race(Madison Washington, ""African-American"")",47,50,0.5909090909090909,0.0,12,12,0.4930555555555555,0.0
Madison Washington,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Madison Washington,hasSex,Male,1. hasSex,"hasSex(Madison Washington, ""Male"")",80,100,0.8888888888888888,1.0,21,100,0.5016339869281046,0.3799783615910079
Madison Washington,hasSex,Male,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
