TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Figaro,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Figaro,instance of,Person,1. has_Name,"has_Name(Mary Hemings Bell, ""Mary Hemings Bell"")",27,29,0.404040404040404,0.0,15,19,0.5,0.0
Figaro,instance of,Person,2. has_Surname,"has_Surname(Mary Hemings Bell, ""Bell"")",24,25,0.47056277056277057,0.0,14,17,0.5073099415204678,0.0
Figaro,instance of,Person,3. has_First_Name,"has_First_Name(Mary Hemings Bell, ""Mary"").",36,37,0.3719548425430778,0.0,12,21,0.503968253968254,0.0
Figaro,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Figaro,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Mary Hemings Bell, ""Common-law Husband"")",24,29,0.520933014354067,0.0,12,13,0.49970760233918127,0.0
Figaro,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Mary Hemings Bell, ""Thomas Bell"").",31,32,0.536075036075036,0.0,14,16,0.5092243186582809,0.0
Figaro,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Figaro,instance of,Person,1. has_Sex,"has_Sex(Mary Hemings Bell, ""Female"").",19,20,0.41313131313131307,0.0,14,16,0.5082582582582583,0.0
Figaro,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Figaro,instance of,Person,1. has_Occupation,"has_Occupation(Mary Hemings Bell, ""Slave"").",21,22,0.5162210338680927,0.0,12,18,0.5165374677002584,0.0
