TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Oscar James Dunn,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Oscar James Dunn,instance of,Person,1. hasNameVariant,"hasNameVariant(Oscar James Dunn, ""Oscar James Dunn"")",21,22,0.4496434937611408,0.0,14,22,0.49786324786324787,0.0
Oscar James Dunn,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Oscar James Dunn, ""Oscar James Dunn"")",16,17,0.4822843822843823,0.0,15,22,0.5717668488160291,0.0
Oscar James Dunn,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Oscar James Dunn, ""Oscar James Dunn"")",20,28,0.35805422647527907,0.0,12,22,0.49338624338624343,0.0
Oscar James Dunn,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Oscar James Dunn, ""Dunn"")",25,26,0.43088023088023086,0.0,14,21,0.49737945492662466,0.0
Oscar James Dunn,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Oscar James Dunn, ""Oscar"")",29,30,0.5040466779597215,0.0,13,20,0.49603174603174605,0.0
Oscar James Dunn,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Oscar James Dunn,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Oscar James Dunn, ""Louisiana"")",29,41,0.4998196248196248,0.0,21,19,0.594017094017094,0.0
Oscar James Dunn,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Oscar James Dunn,instance of,Person,1. has_Race,"has_Race(Oscar James Dunn, ""African-American"")",36,38,0.49242424242424243,0.0,15,17,0.501207729468599,0.0
Oscar James Dunn,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Oscar James Dunn,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Oscar James Dunn, 49)",24,25,0.46645021645021645,0.0,17,14,0.41269841269841273,0.0
Oscar James Dunn,instance of,Person,2. hasBirthDate,"hasBirthDate(Oscar James Dunn, ""1822"")",31,32,0.3767676767676768,0.0,18,15,0.4152046783625731,0.0
Oscar James Dunn,instance of,Person,3. hasDeathDate,"hasDeathDate(Oscar James Dunn, ""November 22, 1871"")",31,32,0.46262626262626255,0.0,14,12,0.49836601307189543,0.0
Oscar James Dunn,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Oscar James Dunn,instance of,Person,1. hasSex,"hasSex(Oscar James Dunn, ""Male"")",20,21,0.42424242424242414,0.0,21,18,0.42013888888888884,0.0
Oscar James Dunn,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Oscar James Dunn,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Oscar James Dunn, ""parents purchasing his freedom, election as lieutenant governor in 1868"")",27,28,0.4809634809634809,0.0,8,9,0.4003831417624521,0.0
Oscar James Dunn,instance of,Person,2. hasValue,"hasValue(Oscar James Dunn, ""Enslaved, Free, Lieutenant Governor"")",27,29,0.404040404040404,0.0,14,12,0.49273504273504276,0.0
Oscar James Dunn,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Oscar James Dunn,instance of,Person,1. hasValue,"hasValue(Oscar James Dunn, ""Musician, Plasterer, Painter, Freemason, Politician"")",27,29,0.404040404040404,0.0,14,15,0.5650205761316872,0.0
Oscar James Dunn,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Oscar James Dunn,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Oscar James Dunn, ""Governor, Wife"")",23,33,0.5340909090909091,0.0,14,15,0.5034188034188034,0.0
Oscar James Dunn,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Oscar James Dunn, ""Governor Warmoth, Ellen Boyd Marchand"")",33,34,0.5494417862838915,0.0,12,13,0.5,0.0
Oscar James Dunn,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Governor Warmoth, ""Oscar James Dunn""), isRelationshipFrom(Ellen Boyd Marchand, ""Oscar James Dunn"")",31,32,0.536075036075036,0.0,8,13,0.49202279202279203,0.0
Oscar James Dunn,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Oscar James Dunn,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Oscar James Dunn, ""Leader"")",28,29,0.5574242424242425,0.0,18,15,0.5955555555555555,0.0
