TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Lewis G Clarke,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Lewis G Clarke,instance of,Person,1. has_Name,"has_Name(Lewis Garrard Clarke, ""Lewis Garrard Clarke"")",27,29,0.404040404040404,0.0,10,23,0.40740740740740744,0.0
Lewis G Clarke,instance of,Person,2. has_Surname,"has_Surname(Lewis Garrard Clarke, ""Clarke"")",24,25,0.47056277056277057,0.0,8,21,0.5032299741602068,0.0
Lewis G Clarke,instance of,Person,3. has_First_Name,"has_First_Name(Lewis Garrard Clarke, ""Lewis"").",36,37,0.3719548425430778,0.0,12,20,0.4106280193236715,0.0
Lewis G Clarke,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Lewis G Clarke,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Lewis Garrard Clarke, ""Enslaver or Owner"")",24,29,0.520933014354067,0.0,12,12,0.49914529914529915,0.0
Lewis G Clarke,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Lewis Garrard Clarke, ""Samuel Campbell"").",31,32,0.536075036075036,0.0,9,20,0.5055555555555555,0.0
Lewis G Clarke,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Lewis G Clarke,instance of,Person,1. has_Sex,"has_Sex(Lewis Garrard Clarke, ""Male"").",19,20,0.41313131313131307,0.0,9,15,0.4152046783625731,0.0
Lewis G Clarke,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Lewis G Clarke,instance of,Person,1. has_Occupation,"has_Occupation(Lewis Garrard Clarke, ""Slave, Lecturer"").",21,22,0.5162210338680927,0.0,10,18,0.5075396825396825,0.0
Lewis G Clarke,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Lewis G Clarke,instance of,Person,1. has_Age,"has_Age(Lewis Garrard Clarke, 85)",19,30,0.41313131313131307,0.0,10,16,0.41919191919191917,0.0
Lewis G Clarke,instance of,Person,2. has_BirthDate,"has_BirthDate(Lewis Garrard Clarke, ""1812"")",30,31,0.37121212121212127,0.0,8,13,0.41214470284237725,0.0
Lewis G Clarke,instance of,Person,3. has_DeathDate,"has_DeathDate(Lewis Garrard Clarke, ""December 16, 1897"").",30,31,0.45568181818181824,0.0,6,11,0.4064327485380117,0.0
Lewis G Clarke,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
