TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Scipio Africanus,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Scipio Africanus,instance of,Person,1. hasNameVariant,"hasNameVariant(Publius Cornelius Scipio Africanus, ""Publius Cornelius Scipio Africanus"")",21,22,0.4496434937611408,0.0,13,15,0.5782828282828283,0.0
Scipio Africanus,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Publius Cornelius Scipio Africanus, ""Scipio Africanus"")",16,17,0.4822843822843823,0.0,14,16,0.580872011251758,0.0
Scipio Africanus,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Publius Cornelius Scipio Africanus, ""Publius Cornelius Scipio Africanus"")",20,28,0.35805422647527907,0.0,11,16,0.5202020202020202,0.0
Scipio Africanus,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Publius Cornelius Scipio Africanus, ""Scipio Africanus"")",25,26,0.43088023088023086,0.0,13,15,0.5240963855421686,0.0
Scipio Africanus,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Publius Cornelius Scipio Africanus, ""Publius"")",29,30,0.5040466779597215,0.0,12,15,0.5263157894736842,0.0
Scipio Africanus,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Scipio Africanus,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Publius Cornelius Scipio Africanus, ""Rome"")",29,41,0.4998196248196248,0.0,17,18,0.5863247863247864,0.0
Scipio Africanus,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Scipio Africanus,instance of,Person,1. has_Race,"has_Race(Publius Cornelius Scipio Africanus, ""Roman"")",36,38,0.49242424242424243,0.0,20,18,0.5932914046121592,0.0
Scipio Africanus,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Scipio Africanus,instance of,Person,1. hasBirthDate,"hasBirthDate(Publius Cornelius Scipio Africanus, ""236/235 BC"")",31,32,0.3767676767676768,0.0,15,12,0.5878136200716845,0.0
Scipio Africanus,instance of,Person,2. hasDeathDate,"hasDeathDate(Publius Cornelius Scipio Africanus, ""183 BC"")",31,32,0.46262626262626255,0.0,16,13,0.5900383141762452,0.0
Scipio Africanus,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
